Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,
Manchester City Council,Environment and Operations,Construction Works,08.07.2019,5101037963,"£1,250.00",Kaarbon Technology Ltd,
Manchester City Council,Chief Executives,Printing,08.07.2019,5101038727,"£1,179.00",NB Colour Print Limited,
Manchester City Council,Regeneration Finance,Signers/Interpreters Fees,08.07.2019,5101038886,£842.00,Interpreter Booking Services,
Manchester City Council,Environment and Operations,Equipment,08.07.2019,1906536595,£800.00,Tameside Scale Services Ltd,
Manchester City Council,Regeneration Finance,Grounds Maintenance Costs,08.07.2019,5101038604,£750.00,Arboricultural Services Treework,
Manchester City Council,Chief Executives,Compensation Payments,08.07.2019,1906536608,£650.00,Kenworthy's Chambers,
Manchester City Council,Adult Social Care,Rents,08.07.2019,1906537817,£650.00,Redacted Personal Information,
Manchester City Council,Adult Social Care,Personal needs of client,08.07.2019,5101038724,£616.00,BES Rehab,
Manchester City Council,Chief Executives,Compensation Payments,08.07.2019,1906536281,£599.50,Pickering Psychology Services Ltd,
Manchester City Council,Corporate Services,Professional fees,08.07.2019,5101038790,£584.90,Redacted Personal Information,
Manchester City Council,Adult Social Care,Equipment,08.07.2019,5101038884,£580.37,Stone Computers Ltd,
Manchester City Council,Corporate Services,Hire of Equipment,08.07.2019,5101035166,£563.80,Flowbird Smart City Uk Ltd,
Manchester City Council,Regeneration Finance,Furniture,08.07.2019,5101038657,£502.20,Yorkshire Purchasing,
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,08.07.2019,5101038814,"-£9,560.86",Carlton Fuels Ltd,
Manchester City Council,Environment and Operations,Construction Works,09.07.2019,5101038905,"£918,450.50",Amey Highways Lighting (Manchester),
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09.07.2019,5101039041,"£285,915.00",University Of Manchester,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09.07.2019,5101039038,"£285,914.00",University Of Manchester,
Manchester City Council,Housing Revenue Account,Council Dwelling Fees,09.07.2019,5101039171,"£190,761.00",Northwards Housing Limited,
Manchester City Council,Hospitality + Trading Services,Compensation Payments,09.07.2019,1906539272,"£137,522.00",Slater & Gordon (UK) LLP,
Manchester City Council,Adult Social Care,Payments for services,09.07.2019,5101038081,"£46,323.30",Cambian Childcare Ltd,
Manchester City Council,Environment and Operations,Construction Works,09.07.2019,5101038816,"£43,100.00",Dowhigh Ltd,
Manchester City Council,Environment and Operations,Construction Works,09.07.2019,5101038815,"£40,310.13",Dowhigh Ltd,
Manchester City Council,Adult Social Care,Payments for services,09.07.2019,5101039203,"£37,130.85",Creative Support Ltd,
Manchester City Council,Environment and Operations,Construction Works,09.07.2019,5101038826,"£32,354.69",Dowhigh Ltd,
Manchester City Council,Chief Executives,Rents,09.07.2019,5101038981,"£32,250.00",Greater Manchester Police,
Manchester City Council,Manchester Leisure,Special Events,09.07.2019,5101038980,"£25,309.52",Greater Manchester Police,
Manchester City Council,Hospitality + Trading Services,Compensation Payments,09.07.2019,1906539269,"£25,000.00",Slater & Gordon (UK) LLP,
Manchester City Council,Adult Social Care,Transport Coach Hire,09.07.2019,5101038916,"£23,810.00",JCT Travel Ltd,
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,09.07.2019,5101039031,"£22,708.00",The Lesbian & Gay Foundation,
Manchester City Council,Corporate Services,Professional fees,09.07.2019,5101039004,"£20,827.40",Apis Assay Technologies Ltd,
Manchester City Council,Environment and Operations,Construction Works,09.07.2019,5101038830,"£19,996.38",Dowhigh Ltd,
Manchester City Council,Environment and Operations,Construction Works,09.07.2019,5101038827,"£18,450.00",Dowhigh Ltd,
Manchester City Council,Libraries and Theatres,Works and associated costs for Land and Buildings,09.07.2019,5101038986,"£17,563.75",ENGIE Regeneration Ltd,
Manchester City Council,Corporate Services,Rents,09.07.2019,1906528761,"£15,794.44",Regus Management (UK) Ltd,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,09.07.2019,5101039218,"£15,653.00",Redacted Personal Information,
Manchester City Council,Manchester Leisure,Subsistence and Conference Expenses,09.07.2019,5101038878,"£15,000.00",College of Policing Ltd,
Manchester City Council,Adult Social Care,Payments for services,09.07.2019,5101038922,"£14,229.00",Cambian Childcare Ltd,
Manchester City Council,Environment and Operations,Construction Works,09.07.2019,5101038831,"£14,099.99",Dowhigh Ltd,
Manchester City Council,Adult Social Care,Payments for services,09.07.2019,5101038920,"£13,833.33",Cambian Childcare Ltd,
Manchester City Council,Adult Social Care,Payments for services,09.07.2019,5101038924,"£13,833.33",Cambian Childcare Ltd,
Manchester City Council,Adult Social Care,Payments for services,09.07.2019,5101038925,"£13,833.33",Cambian Childcare Ltd,
Manchester City Council,Adult Social Care,Payments for services,09.07.2019,5101038930,"£13,833.33",Cambian Childcare Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,09.07.2019,5101039176,"£13,093.00",The Shaw Centre,
Manchester City Council,Environment and Operations,Construction Works,09.07.2019,5101038835,"£13,075.76",Dowhigh Ltd,
Manchester City Council,Adult Social Care,Payments for services,09.07.2019,5101038926,"£13,000.00",Cambian Childcare Ltd,
Manchester City Council,Environment and Operations,Construction Works,09.07.2019,5101038824,"£9,735.30",Dowhigh Ltd,
Manchester City Council,Regeneration Finance,Planning Application Fees,09.07.2019,1906536323,"£9,702.00",PortalPlanQuest Ltd,
Manchester City Council,Adult Social Care,Transport Coach Hire,09.07.2019,5101038928,"£9,605.00",Galaxy Transport (Manchester) Ltd,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,09.07.2019,5101039005,"£9,563.14",Greenfingers Landscape Ltd,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,09.07.2019,5101039017,"£9,563.14",Greenfingers Landscape Ltd,
Manchester City Council,Corporate Services,Professional fees,09.07.2019,5101039123,"£9,480.00",Mace Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,09.07.2019,5101037899,"£8,709.72",J.Hopkins (Contractors) Ltd.,
Manchester City Council,Manchester Leisure,Transport and Driver Hire,09.07.2019,5101039157,"£8,478.00",Martinspeed Ltd,
Manchester City Council,Highways Services,Compensation Payments,09.07.2019,1906537835,"£8,050.00",Canter Levin &  Berg Law,
Manchester City Council,Adult Social Care,Telecoms Equip,09.07.2019,5101039082,"£7,971.18",Tunstall Healthcare (UK) Ltd,
Manchester City Council,Corporate Services,Professional fees,09.07.2019,5101036632,"£7,560.00",Mace Ltd,
Manchester City Council,Manchester Leisure,Equipment,09.07.2019,5101039113,"£7,314.44",Axiell ALM Ltd,
Manchester City Council,Adult Social Care,Transport Coach Hire,09.07.2019,5101039118,"£6,800.00",Royton Minibuses Ltd,
Manchester City Council,Adult Social Care,Payments for services,09.07.2019,5101038931,"£6,500.00",Cambian Childcare Ltd,
Manchester City Council,Chief Executives,Grant Payments,09.07.2019,5101039158,"£6,250.00",Community Arts North West,
Manchester City Council,Adult Social Care,Payments for services,09.07.2019,5101038933,"£6,166.67",Cambian Childcare Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,09.07.2019,5101039052,"£6,000.00",Walker Sime Ltd,
Manchester City Council,Adult Social Care,Transport Coach Hire,09.07.2019,5101038909,"£5,690.00",D.J. Minibus Travel,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,09.07.2019,5101039049,"£5,500.00",Walker Sime Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,09.07.2019,5101039051,"£5,100.00",Walker Sime Ltd,
Manchester City Council,Corporate Services,I T Provision,09.07.2019,5101039159,"£5,040.00",Qnomy UK Ltd,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09.07.2019,5101039234,"£5,000.00",Wythenshawe Community Farm,
Manchester City Council,Chief Executives,Grant Payments,09.07.2019,5101039195,"£5,000.00",Manchester Camerata,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,09.07.2019,5101039049,"£5,000.00",Walker Sime Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,09.07.2019,5101039051,"£5,000.00",Walker Sime Ltd,
Manchester City Council,Environment and Operations,Construction Works,09.07.2019,5101038812,"£4,800.00",Dowhigh Ltd,
Manchester City Council,Chief Executives,Funeral and coroner related services,09.07.2019,5101039215,"£4,767.00",Uni Hospital of South Mcr,
Manchester City Council,Hospitality + Trading Services,Expenditure re Internal Trading Ordered Externally,09.07.2019,5101039117,"£4,747.00",Lyndon Scaffolding Plc,
Manchester City Council,Highways Services,Compensation Payments,09.07.2019,1906536603,"£4,500.00",MWG Solicitors Ltd,
Manchester City Council,Environment and Operations,Construction Works,09.07.2019,5101038828,"£4,448.25",Dowhigh Ltd,
Manchester City Council,Chief Executives,Third party payments relating to Voluntary Organisations,09.07.2019,5101038991,"£4,200.00",Tree Of Life Centre Wythenshawe,
Manchester City Council,Adult Social Care,Professional fees,09.07.2019,5101038306,"£4,200.00",Horizon Care & Education Group Ltd,
Manchester City Council,Adult Social Care,Professional fees,09.07.2019,5101039162,"£4,200.00",Horizon Care & Education Group Ltd,
Manchester City Council,Chief Executives,Hire of Equipment,09.07.2019,5101039204,"£4,175.00",S G World,
Manchester City Council,Highways Services,Compensation Payments,09.07.2019,1906536223,"£4,000.00",Lyons Davidson Solicitors,
Manchester City Council,Adult Social Care,Payments for services,09.07.2019,5101039146,"£3,933.33",Tashbar Academy Ltd,
Manchester City Council,Chief Executives,Third party payments relating to Voluntary Organisations,09.07.2019,5101038935,"£3,665.50",St Lukes Art Project,
Manchester City Council,Environment and Operations,Construction Works,09.07.2019,5101038833,"£3,578.15",Dowhigh Ltd,
Manchester City Council,Chief Executives,Examination Fees,09.07.2019,5101039212,"£3,535.00",Uni Hospital of South Mcr,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,09.07.2019,5101039048,"£3,500.00",Walker Sime Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,09.07.2019,5101039048,"£3,500.00",Walker Sime Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,09.07.2019,5101039052,"£3,500.00",Walker Sime Ltd,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,09.07.2019,5101039167,"£3,480.00",Alt Payee Acorn Care & Education,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,09.07.2019,5101038487,"£3,402.36",Turner & Townsend Project,
Manchester City Council,Manchester Leisure,Subsistence and Conference Expenses,09.07.2019,5101039142,"£3,262.05",University Of Manchester,
Manchester City Council,Highways Services,Compensation Payments,09.07.2019,1906537843,"£3,096.00",Canter Levin &  Berg Law,
Manchester City Council,Chief Executives,"Vehicles, Plant, Furniture & Equip - Fees",09.07.2019,5101038948,"£3,000.00",Softcat,
Manchester City Council,Adult Social Care,Personal needs of client,09.07.2019,5101039110,"£2,940.66",AKW Medicare,
Manchester City Council,Highways Services,Compensation Payments,09.07.2019,1906536604,"£2,895.00",Farleys Solicitors,
Manchester City Council,Highways Services,Compensation Payments,09.07.2019,1906536221,"£2,862.00",Lyons Davidson Solicitors,
Manchester City Council,Highways Services,Building Materials for direct delivery,09.07.2019,5101039056,"£2,742.30",Fabrikat (Nottingham) Limited,
Manchester City Council,Regeneration Finance,Discounted Car Parking,09.07.2019,1906512499,"£2,728.08",National Car Parks Ltd Season Ticke,
Manchester City Council,Chief Executives,Compensation Payments,09.07.2019,1906537864,"£2,625.00",Faculty Services Ltd,
Manchester City Council,Highways Services,Grounds Maintenance Costs,09.07.2019,5101038700,"£2,570.00",Manchester & Cheshire Construction,
Manchester City Council,Highways Services,Compensation Payments,09.07.2019,1906539257,"£2,505.00",MWG Solicitors Ltd,
Manchester City Council,Chief Executives,Grant Payments,09.07.2019,5101039015,"£2,500.00",Castlefield Gallery Limited,
Manchester City Council,Adult Social Care,Computer Licenses,09.07.2019,5101039131,"£2,500.00",Islington Council,
Manchester City Council,Highways Services,Compensation Payments,09.07.2019,1906536219,"£2,500.00",Allweis & Co Solicitors,
Manchester City Council,Adult Social Care,Professional fees,09.07.2019,5101039221,"£2,498.50",Lucy Faithfull Foundation,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,09.07.2019,5101038488,"£2,455.00",Turner & Townsend Project,
Manchester City Council,Chief Executives,Compensation Payments,09.07.2019,1906537830,"£2,427.00",JSB Forensic Practice Ltd,
Manchester City Council,Highways Services,Building Materials for direct delivery,09.07.2019,5101039055,"£2,423.60",Fabrikat (Nottingham) Limited,
Manchester City Council,Adult Social Care,Transport Coach Hire,09.07.2019,5101038919,"£2,400.00",DMC Travel,
Manchester City Council,Adult Social Care,Personal needs of client,09.07.2019,5101039011,"£2,316.80",Aidapt Bathrooms Ltd,
Manchester City Council,Adult Social Care,Transport Coach Hire,09.07.2019,5101038915,"£2,297.25",Redacted Personal Information,
Manchester City Council,Adult Social Care,Payments for services,09.07.2019,5101039140,"£2,280.00",The Chatterbox Project,
Manchester City Council,Highways Services,Compensation Payments,09.07.2019,1906536218,"£2,112.00",Allweis & Co Solicitors,
Manchester City Council,Adult Social Care,Transport Coach Hire,09.07.2019,5101038921,"£2,090.00",DMC Travel,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09.07.2019,5101039127,"£2,028.38",Friends Of Hulme Park,
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,09.07.2019,5101038962,"£1,990.00",Groundwork Landscapes Ltd,
Manchester City Council,Environment and Operations,Construction Works,09.07.2019,5101038820,"£1,964.75",GMCA,
Manchester City Council,Manchester Leisure,Special Events,09.07.2019,5101039189,"£1,936.00",thedesignconcept,
Manchester City Council,Adult Social Care,Transport Coach Hire,09.07.2019,5101038914,"£1,900.00",JKR Travel,
Manchester City Council,Adult Social Care,Transport Coach Hire,09.07.2019,5101038923,"£1,900.00",DMC Travel,
Manchester City Council,Adult Social Care,Transport Coach Hire,09.07.2019,5101038906,"£1,865.00",Exec-Coach Services,
Manchester City Council,Environment and Operations,Construction Works,09.07.2019,5101038819,"£1,837.95",GMCA,
Manchester City Council,Adult Social Care,Furniture,09.07.2019,5101038938,"£1,752.80",Back Care Solutions Ltd,
Manchester City Council,Manchester Leisure,Subsistence and Conference Expenses,09.07.2019,5101039137,"£1,722.00",University Of Manchester,
Manchester City Council,Environment and Operations,Construction Works,09.07.2019,5101038818,"£1,689.28",Dowhigh Ltd,
Manchester City Council,Insurance Fund,Motor Vehicle & Plant Insurance Premium,09.07.2019,1906535442,"£1,668.00",Meade Hill School,
Manchester City Council,Chief Executives,Examination Fees,09.07.2019,5101039232,"£1,562.75",ROAR Forensics Ltd,
Manchester City Council,Manchester Leisure,Hire of Equipment,09.07.2019,5101038987,"£1,561.25",Eventplus Ltd,
Manchester City Council,Chief Executives,Compensation Payments,09.07.2019,1906537727,"£1,500.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Professional fees,09.07.2019,1906536610,"£1,500.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Day Care Payments,09.07.2019,5101039098,"£1,458.50",Village Nursery & Pre-School,
Manchester City Council,Adult Social Care,Equipment,09.07.2019,5101039233,"£1,440.00",NRS Healthcare,
Manchester City Council,Chief Executives,Payments to Sub-Contractors,09.07.2019,5101038976,"£1,346.25",Redacted Personal Information,
Manchester City Council,Adult Social Care,Equipment,09.07.2019,5101039177,"£1,198.50",Invacare Limited,
Manchester City Council,Adult Social Care,Building Materials for direct delivery,09.07.2019,5101038989,"£1,120.00",Illingworth Ingham (M/cR),
Manchester City Council,Adult Social Care,Training and Development,09.07.2019,5101037976,"£1,064.00",QA Ltd,
Manchester City Council,Adult Social Care,Equipment,09.07.2019,5101039008,"£1,050.00",Tunstall Healthcare (UK) Ltd,
Manchester City Council,Adult Social Care,Professional fees,09.07.2019,1906536609,"£1,000.00",Redacted Personal Information,
Manchester City Council,Manchester Leisure,Furniture,09.07.2019,5101039129,£994.00,Rackline Limited,
Manchester City Council,Adult Social Care,Supporting People Payments,09.07.2019,5101039064,£942.74,Riverside ECHG,
Manchester City Council,Chief Executives,Printing,09.07.2019,5101038940,£932.12,Contact Photographic Services Ltd,
Manchester City Council,Regeneration Finance,Planning Application Fees,09.07.2019,1906534186,£924.00,PortalPlanQuest Ltd,
Manchester City Council,Adult Social Care,Supporting People Payments,09.07.2019,5101039064,£912.43,Riverside ECHG,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09.07.2019,5101039130,£900.00,Chorlton Good Neighbours,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,09.07.2019,5101038888,£900.00,Greater M/cr Tree Station Limited,
Manchester City Council,Adult Social Care,Hire of Premises,09.07.2019,5101039089,£875.00,Chancellors Hotel & Conf Centre,
Manchester City Council,Adult Social Care,Building Materials for direct delivery,09.07.2019,5101039110,£866.90,AKW Medicare,
Manchester City Council,Regeneration Finance,Printing,09.07.2019,5101039034,£798.24,VIP-System Ltd,
Manchester City Council,Adult Social Care,Supporting People Payments,09.07.2019,5101039064,£790.60,Riverside ECHG,
Manchester City Council,Adult Social Care,Equipment,09.07.2019,5101039155,£780.00,Right 2 Write Ltd,
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,09.07.2019,5101039026,£768.50,Cornflower Ltd,
Manchester City Council,Manchester Leisure,Professional fees,09.07.2019,5101038994,£750.00,Redacted Personal Information,
Manchester City Council,Adult Social Care,Supported Accommodation,09.07.2019,5101039039,£718.56,Mosscare St Vincent's Housing,
Manchester City Council,Adult Social Care,Supported Accommodation,09.07.2019,5101039042,£718.56,Mosscare St Vincent's Housing,
Manchester City Council,Adult Social Care,Supported Accommodation,09.07.2019,5101039043,£718.56,Mosscare St Vincent's Housing,
Manchester City Council,Adult Social Care,Supported Accommodation,09.07.2019,5101039046,£718.56,Mosscare St Vincent's Housing,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09.07.2019,5101039125,£700.00,Martenscroft Nursery School,
Manchester City Council,Chief Executives,Printing,09.07.2019,5101038392,£700.00,Contact Photographic Services Ltd,
Manchester City Council,Highways Services,Compensation Payments,09.07.2019,1906537874,£700.00,Redacted Personal Information,
Manchester City Council,Adult Social Care,Furniture,09.07.2019,5101038939,£695.30,Furniture Resource Centre Ltd,
Manchester City Council,Highways Services,Compensation Payments,09.07.2019,1906539278,£688.00,Department For Work & Pensions,
Manchester City Council,Highways Services,Compensation Payments,09.07.2019,1906539267,£678.00,Department For Work & Pensions,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,09.07.2019,5101039050,£656.35,Furniture Resource Centre Ltd,
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,09.07.2019,5101039002,£649.87,WMB (Installations) Ltd,
Manchester City Council,Chief Executives,Postage,09.07.2019,5101039063,£646.51,Electoral Reform Services Ltd,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09.07.2019,5101039138,£615.00,Friends of Northenden,
Manchester City Council,Adult Social Care,Professional fees,09.07.2019,1906537813,£600.00,Redacted Personal Information,
Manchester City Council,Highways Services,Compensation Payments,09.07.2019,1906538017,£596.00,Redacted Personal Information,
Manchester City Council,Chief Executives,Funeral and coroner related services,09.07.2019,5101039220,£553.80,Redacted Personal Information,
Manchester City Council,Adult Social Care,Supporting People Payments,09.07.2019,5101039064,£547.74,Riverside ECHG,
Manchester City Council,Chief Executives,Examination Fees,09.07.2019,5101039220,£529.00,Redacted Personal Information,
Manchester City Council,Manchester Leisure,Professional fees,09.07.2019,5101038998,£526.73,Redacted Personal Information,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,09.07.2019,5101038913,£523.36,Furniture Resource Centre Ltd,
Manchester City Council,Adult Social Care,Payments for services,09.07.2019,5101039105,£513.00,Fairfield Care Ltd,
Manchester City Council,Adult Social Care,Professional fees,09.07.2019,5101039109,£500.00,Redacted Personal Information,
Manchester City Council,Adult Social Care,Professional fees,09.07.2019,1906537833,£500.00,KBW Barristers Chambers,
Manchester City Council,Adult Social Care,Professional fees,09.07.2019,1906536282,£500.00,Redacted Personal Information,
Manchester City Council,Chief Executives,Compensation Payments,09.07.2019,1906539251,£500.00,Redacted Personal Information,
Manchester City Council,Adult Social Care,Furniture,09.07.2019,5101039101,-£695.30,Furniture Resource Centre Ltd,
Manchester City Council,Adult Social Care,Hire of Premises,09.07.2019,5101039097,-£875.00,Chancellors Hotel & Conf Centre,
Manchester City Council,Adult Social Care,Residential Care Homes Payments,09.07.2019,1700089567,"-£1,928.58",Cambian Childcare Ltd,
Manchester City Council,Adult Social Care,Professional fees,09.07.2019,5101039160,"-£4,200.00",Horizon Care & Education Group Ltd,
Manchester City Council,Adult Social Care,Goods Received Invoice Received,09.07.2019,5101039201,"-£4,381.86",Manchester Safeguarding,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,09.07.2019,5101039013,"-£9,563.14",Greenfingers Landscape Ltd,
Manchester City Council,Adult Social Care,Residential Care Homes Payments,09.07.2019,1700089566,"-£11,335.78",Cambian Childcare Ltd,
Manchester City Council,Adult Social Care,Residential Care Homes Payments,09.07.2019,1700089565,"-£13,357.08",Cambian Childcare Ltd,
Manchester City Council,Adult Social Care,Residential Care Homes Payments,09.07.2019,1700089568,"-£14,835.67",Cambian Childcare Ltd,
Manchester City Council,Adult Social Care,Payments for services,09.07.2019,5101037953,"-£31,911.71",Cambian Childcare Ltd,
Manchester City Council,Adult Social Care,Payments for services,09.07.2019,5101037955,"-£31,911.71",Cambian Childcare Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,10.07.2019,5101039067,"£53,362.16",Riverside ECHG,
Manchester City Council,Environment and Operations,Construction Works,10.07.2019,5101038046,"£44,184.42",Utilities Design & Planning Ltd,
Manchester City Council,Corporate Services,Professional fees,10.07.2019,5101039431,"£41,500.00",GVA Grimley Ltd t/a Avison Young,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,10.07.2019,5101039068,"£40,000.00",Riverside ECHG,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,10.07.2019,5101039439,"£37,570.00",We Mind the Gap,
Manchester City Council,Adult Social Care,Payments for services,10.07.2019,5101039309,"£37,081.20",The Together Trust,
Manchester City Council,Regeneration Finance,Professional fees,10.07.2019,5101039198,"£36,697.00",Northwards Housing Limited,
Manchester City Council,Adult Social Care,Payments for services,10.07.2019,5101039310,"£33,481.60",The Together Trust,
Manchester City Council,Manchester Leisure,Training and Development,10.07.2019,5101039296,"£26,224.24",The Manchester College,
Manchester City Council,Chief Executives,Compensation Payments,10.07.2019,1906542183,"£25,150.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Extra Care Sheltered Housing Payments,10.07.2019,5101039388,"£18,854.39",Creative Support Ltd,
Manchester City Council,Chief Executives,Grant and subscriptions awarded,10.07.2019,5101039284,"£18,250.00",Keep Britain Tidy,
Manchester City Council,Adult Social Care,Extra Care Sheltered Housing Payments,10.07.2019,5101039389,"£17,567.40",Creative Support Ltd,
Manchester City Council,Adult Social Care,Payments for services,10.07.2019,5101039306,"£16,000.00",The Together Trust,
Manchester City Council,Chief Executives,Grant and subscriptions awarded,10.07.2019,5101039318,"£16,000.00",The Bread and Butter Thing,
Manchester City Council,Corporate Services,Professional fees,10.07.2019,5101039385,"£15,000.00",Kpmg Llp,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,10.07.2019,5101039430,"£13,656.80",Breakthrough Uk Ltd,
Manchester City Council,Adult Social Care,Supporting People Payments,10.07.2019,5101039065,"£12,500.00",Riverside ECHG,
Manchester City Council,Corporate Services,Professional fees,10.07.2019,5101039205,"£12,158.20",Faithful & Gould Ltd,
Manchester City Council,Adult Social Care,Professional fees,10.07.2019,5101039100,"£12,000.00",One Education Ltd,
Manchester City Council,Regeneration Finance,Professional fees,10.07.2019,5101038416,"£10,617.87",Jacobs UK Ltd,
Manchester City Council,Regeneration Finance,Professional fees,10.07.2019,5101038416,"£10,000.00",Jacobs UK Ltd,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,10.07.2019,5101039405,"£8,315.00",Redacted Personal Information,
Manchester City Council,Highways Services,Professional fees,10.07.2019,5101039370,"£7,578.94",Transport for Greater Manchester,
Manchester City Council,Adult Social Care,Payments for services,10.07.2019,5101039272,"£6,767.25",Cedar House School,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,10.07.2019,5101039216,"£6,600.00",Maltaward Barriers Ltd,
Manchester City Council,Adult Social Care,Rents,10.07.2019,5101039423,"£6,500.00",Greater Manchester Mental Health,
Manchester City Council,Corporate Services,Vehicle Costs,10.07.2019,1906539598,"£6,463.95",Cyclescheme Ltd,
Manchester City Council,Adult Social Care,Supporting People Payments,10.07.2019,5101038303,"£6,219.92",Turning Point Services,
Manchester City Council,Adult Social Care,Supporting People Payments,10.07.2019,5101039066,"£5,833.33",Riverside ECHG,
Manchester City Council,Regeneration Finance,Payments to Sub-Contractors,10.07.2019,5101039242,"£5,788.61",G4S Secure Solutions (UK) Ltd,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,10.07.2019,5101039338,"£5,360.83",Heyes Lane Primary School,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,10.07.2019,5101039413,"£5,257.50",WSP UK Ltd,
Manchester City Council,Regeneration Finance,Third party payments to other Local Authorities,10.07.2019,5101039448,"£5,190.60",Caritas - Talk English Project,
Manchester City Council,Adult Social Care,Payments for services,10.07.2019,5101039301,"£5,027.49",Enhance EHC Ltd,
Manchester City Council,Regeneration Finance,Professional fees,10.07.2019,5101038416,"£5,000.00",Jacobs UK Ltd,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,10.07.2019,5101039331,"£4,558.17",Heyes Lane Primary School,
Manchester City Council,Regeneration Finance,Third party payments to other Local Authorities,10.07.2019,5101039447,"£4,325.50",Caritas - Talk English Project,
Manchester City Council,Chief Executives,Licences Purchase,10.07.2019,5101039271,"£4,280.56",Softcat,
Manchester City Council,Housing Revenue Account,Professional fees,10.07.2019,5101038416,"£3,750.00",Jacobs UK Ltd,
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,10.07.2019,5101038402,"£3,625.00",Proton (Southern) Ltd,
Manchester City Council,Adult Social Care,Professional fees,10.07.2019,5101039418,"£3,488.95",Lucy Faithfull Foundation,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,10.07.2019,5101039430,"£3,414.20",Breakthrough Uk Ltd,
Manchester City Council,Adult Social Care,Professional fees,10.07.2019,1906536242,"£3,410.00",Elite Tuition Group Ltd,
Manchester City Council,Chief Executives,Compensation Payments,10.07.2019,1906542245,"£3,400.80",Russell & Russell Solicitors,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,10.07.2019,5101037919,"£3,352.00",Experian  Ltd,
Manchester City Council,Chief Executives,Postage,10.07.2019,5101039440,"£3,005.75",Pitney Bowes Ltd - Postage by Phone,
Manchester City Council,Adult Social Care,Transport Coach Hire,10.07.2019,5101039330,"£2,850.00",G.M Travel,
Manchester City Council,Corporate Services,Discounted Car Parking,10.07.2019,1906539599,"£2,838.50",National Car Parks Ltd Season Ticke,
Manchester City Council,Regeneration Finance,Removal and Storage of Furniture,10.07.2019,5101039293,"£2,773.03",BCL,
Manchester City Council,Chief Executives,Agency staff provision,10.07.2019,5101039394,"£2,733.70",Castlerock Recruitment Group,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,10.07.2019,5101039241,"£2,699.40",Central Mcr Uni Hospital t/a,
Manchester City Council,Chief Executives,Personal needs of client,10.07.2019,5101039354,"£2,691.00",Carol Bartram Associates Ltd,
Manchester City Council,Regeneration Finance,Professional fees,10.07.2019,5101038416,"£2,680.00",Jacobs UK Ltd,
