Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Supplier Name,Net Amount
Manchester City Council,Corporate Services,Tracing fees,18-Oct-22,5105838595,Experian Limited,"2,100.02"
Manchester City Council,Childrens & Education Services,Hire of Premises,19-Oct-22,5105838688,Moss Side Millennium Powerhouse Ltd,874.70
Manchester City Council,Childrens & Education Services,Hire of Premises,31-Oct-22,5105840715,Moss Side Millennium Powerhouse Ltd,800.00
Manchester City Council,Manchester Leisure,Equipment,05-Oct-22,5105836788,Earth Anchors Ltd,"1,610.00"
Manchester City Council,Manchester Leisure,Equipment,24-Oct-22,5105839398,Earth Anchors Ltd,753.00
Manchester City Council,Manchester Leisure,Equipment,21-Oct-22,5105839072,Groundwork Landscapes Ltd,"2,320.00"
Manchester City Council,Manchester Leisure,Equipment,04-Oct-22,5105836493,Groundwork Landscapes Ltd,"1,990.00"
Manchester City Council,Manchester Leisure,Equipment,31-Oct-22,5105839256,Groundwork Landscapes Ltd,"1,885.00"
Manchester City Council,Manchester Leisure,Equipment,18-Oct-22,5105838642,Groundwork Landscapes Ltd,"1,750.00"
Manchester City Council,Manchester Leisure,Equipment,04-Oct-22,5105836491,Groundwork Landscapes Ltd,"1,125.00"
Manchester City Council,Manchester Leisure,Equipment,31-Oct-22,5105840684,Groundwork Landscapes Ltd,900.00
Manchester City Council,Manchester Leisure,Equipment,26-Oct-22,5105839792,Groundwork Landscapes Ltd,750.00
Manchester City Council,Adult Social Care,Equipment,25-Oct-22,5105839661,NRS Healthcare,"4,376.00"
Manchester City Council,Adult Social Care,Equipment,14-Oct-22,5105838308,NRS Healthcare,"1,342.80"
Manchester City Council,Adult Social Care,Stationery,28-Oct-22,5105840383,Findel Education Ltd,513.73
Manchester City Council,Adult Social Care,Stationery,19-Oct-22,5105838986,Findel Education Ltd,-513.73
Manchester City Council,Adult Social Care,Catering Provisions,20-Oct-22,1907911257,Brake Bros Foodservice Ltd,767.97
Manchester City Council,Highways Services,Training-Day Release,11-Oct-22,5105837494,Trafford College,"3,600.00"
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,20-Oct-22,5105839201,H & C Plant Hire Ltd,"3,077.00"
Manchester City Council,Hospitality + Trading Services,Hire of Equipment,20-Oct-22,5105839223,Mastacab LLP,510.40
Manchester City Council,Regeneration Finance,Grounds Maintenance,18-Oct-22,5105838587,Arboricultural Services Treework,"2,000.00"
Manchester City Council,Regeneration Finance,Grounds Maintenance,25-Oct-22,5105839457,Arboricultural Services Treework,"2,000.00"
Manchester City Council,Regeneration Finance,Grounds Maintenance,25-Oct-22,5105839443,Arboricultural Services Treework,"1,950.00"
Manchester City Council,Regeneration Finance,Grounds Maintenance,10-Oct-22,5105837052,Arboricultural Services Treework,800.00
Manchester City Council,Regeneration Finance,Grounds Maintenance,31-Oct-22,5105837053,Arboricultural Services Treework,600.00
Manchester City Council,Corporate Services,Legal Fees,05-Oct-22,1907897384,Peasegoods,"5,800.00"
Manchester City Council,Corporate Services,Legal Fees,07-Oct-22,1907899358,Peasegoods,"3,750.00"
Manchester City Council,Corporate Services,Legal Fees,07-Oct-22,1907899004,Peasegoods,"3,200.00"
Manchester City Council,Corporate Services,Legal Fees,20-Oct-22,1907911355,Peasegoods,"1,500.00"
Manchester City Council,Highways Services,Grounds Maintenance,20-Oct-22,5105839220,Central Locksmiths,761.25
Manchester City Council,Highways Services,Grounds Maintenance,20-Oct-22,5105839218,Central Locksmiths,717.50
Manchester City Council,Chief Executives,Advertising,25-Oct-22,5105839594,Reach Publishing Services Ltd,"21,138.79"
Manchester City Council,Chief Executives,Advertising,25-Oct-22,5105839594,Reach Publishing Services Ltd,"5,681.21"
Manchester City Council,Chief Executives,Advertising,31-Oct-22,5105840870,Reach Publishing Services Ltd,"2,974.00"
Manchester City Council,Chief Executives,Advertising,31-Oct-22,5105840881,Reach Publishing Services Ltd,"1,568.55"
Manchester City Council,Regeneration Finance,Legal Fees,04-Oct-22,5105836570,No 5 Chambers Ltd,"1,000.00"
Manchester City Council,Manchester Leisure,Hire of Premises,25-Oct-22,5105839718,Halle Concerts Society,800.00
Manchester City Council,Chief Executives,Printing,31-Oct-22,5105838888,Astra Signs,"8,090.00"
Manchester City Council,Chief Executives,Printing,31-Oct-22,5105838892,Astra Signs,"6,743.75"
Manchester City Council,Chief Executives,Printing,31-Oct-22,5105838889,Astra Signs,"2,766.00"
Manchester City Council,Chief Executives,Printing,31-Oct-22,5105838894,Astra Signs,"1,280.00"
Manchester City Council,Chief Executives,Printing,31-Oct-22,5105838893,Astra Signs,575.00
Manchester City Council,Chief Executives,Examination Fees,27-Oct-22,5105840303,Uni Hospital of South Mcr,"1,050.00"
Manchester City Council,Corporate Services,Legal Fees,28-Oct-22,1907916061,Antony Hodari Holding Ltd,"12,000.00"
Manchester City Council,Corporate Services,Legal Fees,31-Oct-22,1907916073,Antony Hodari Holding Ltd,"3,000.00"
Manchester City Council,Corporate Services,Legal Fees,14-Oct-22,1907903971,Antony Hodari Holding Ltd,"1,500.00"
Manchester City Council,Manchester Leisure,Special Event,14-Oct-22,5105838124,HOME,"1,400.00"
Manchester City Council,Adult Social Care,Signers/Interpreters,24-Oct-22,5105839352,Language Line Ltd,"10,281.95"
Manchester City Council,Corporate Services,Signers/Interpreters,24-Oct-22,5105839352,Language Line Ltd,"1,113.78"
Manchester City Council,Adult Social Care,Signers/Interpreters,18-Oct-22,5105838686,Language Line Ltd,908.80
Manchester City Council,Adult Social Care,Signers/Interpreters,25-Oct-22,5105839495,Language Line Ltd,828.80
Manchester City Council,Corporate Services,Signers/Interpreters,31-Oct-22,5105840589,Language Line Ltd,-786.53
Manchester City Council,Adult Social Care,Signers/Interpreters,31-Oct-22,5105840589,Language Line Ltd,"-9,984.54"
Manchester City Council,Corporate Services,Profit Recovered,26-Oct-22,1700140391,Central Mcr Uni Hospital t/a,"-3,859.00"
Manchester City Council,Manchester Leisure,Special Event,05-Oct-22,5105836781,Ahmed Iqbal Ullah Education Trust,"2,500.00"
Manchester City Council,Regeneration Finance,Water - Metered,25-Oct-22,5105839605,Wythenshawe Forum Trust Ltd,"14,069.44"
Manchester City Council,Adult Social Care,Hire of Premises,14-Oct-22,5105838373,Manchester City Football Club Plc,"10,310.00"
Manchester City Council,Childrens & Education Services,Hire of Premises,13-Oct-22,5105837977,Manchester City Football Club Plc,"3,830.00"
Manchester City Council,Adult Social Care,Catering,07-Oct-22,5105837136,Manchester City Football Club Plc,625.50
Manchester City Council,Adult Social Care,Hire of Premises,27-Oct-22,5105840036,Quaker Trading Ltd,"1,192.54"
Manchester City Council,Childrens & Education Services,Hire of Premises,28-Oct-22,5105840533,Quaker Trading Ltd,703.34
Manchester City Council,Childrens & Education Services,Hire of Premises,06-Oct-22,5105836877,Quaker Trading Ltd,583.33
Manchester City Council,Corporate Services,Travel Season TLS,11-Oct-22,5105837433,Transport for Greater Manchester,870.30
Manchester City Council,Corporate Services,Travel Season TLS,12-Oct-22,5105837599,Transport for Greater Manchester,870.30
Manchester City Council,Corporate Services,Travel Season TLS,12-Oct-22,5105837601,Transport for Greater Manchester,870.30
Manchester City Council,Manchester Leisure,Special Event,31-Oct-22,5105840787,Transport for Greater Manchester,975.00
Manchester City Council,Manchester Leisure,Special Event,31-Oct-22,5105840785,Transport for Greater Manchester,740.20
Manchester City Council,Childrens & Education Services,COVID - 19,17-Oct-22,5105838497,4CT Limited,"2,000.00"
Manchester City Council,Childrens & Education Services,COVID - 19,17-Oct-22,5105838526,4CT Limited,"-2,000.00"
Manchester City Council,Manchester Leisure,Hire of Machinery,31-Oct-22,5105840884,Wythenshawe Community Farm,500.00
Manchester City Council,Childrens & Education Services,Rents,24-Oct-22,1907902795,Partners Of Prisoners & Families,"3,921.83"
Manchester City Council,Childrens & Education Services,Gas,06-Oct-22,5105837011,Manchester School Services Limited,"81,813.37"
Manchester City Council,Regeneration Finance,Recruitment Expenses,07-Oct-22,5105837248,Turner & Townsend Cost,"17,432.97"
Manchester City Council,Manchester Leisure,Grounds Maintenance,03-Oct-22,5105836472,Redgate Holdings Ltd,"11,557.80"
Manchester City Council,Manchester Leisure,Grounds Maintenance,28-Oct-22,5105840464,Redgate Holdings Ltd,"10,214.60"
Manchester City Council,Manchester Leisure,Equipment,07-Oct-22,5105837272,Redgate Holdings Ltd,"9,884.63"
Manchester City Council,Manchester Leisure,Disposables,04-Oct-22,5105836480,Redgate Holdings Ltd,"68,859.70"
Manchester City Council,Manchester Leisure,Disposables,28-Oct-22,5105840461,Redgate Holdings Ltd,"65,761.60"
Manchester City Council,Manchester Leisure,Liquid Contnr Recycl,28-Oct-22,5105840463,Redgate Holdings Ltd,"7,139.90"
Manchester City Council,Manchester Leisure,Tipping - Tonnage,28-Oct-22,5105840465,Redgate Holdings Ltd,"86,350.29"
Manchester City Council,Manchester Leisure,Tipping - Tonnage,04-Oct-22,5105836478,Redgate Holdings Ltd,"85,246.51"
Manchester City Council,Manchester Leisure,Tipping - Skips,28-Oct-22,5105840459,Redgate Holdings Ltd,"43,311.44"
Manchester City Council,Manchester Leisure,Tipping - Skips,03-Oct-22,5105836474,Redgate Holdings Ltd,"39,525.54"
Manchester City Council,Manchester Leisure,Hire of Premises,03-Oct-22,5105836496,Timpson Ltd,"2,199.75"
Manchester City Council,Adult Social Care,Rents,28-Oct-22,5105840319,Jigsaw Homes North,"13,375.00"
Manchester City Council,Adult Social Care,Rents,19-Oct-22,5105838977,Jigsaw Homes North,"2,872.93"
Manchester City Council,Adult Social Care,Rents,19-Oct-22,5105838976,Jigsaw Homes North,"2,722.56"
Manchester City Council,Adult Social Care,Rents,19-Oct-22,5105838974,Jigsaw Homes North,"2,394.41"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,18-Oct-22,5105837359,Premier Care  Ltd,"47,743.03"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,21-Oct-22,5105839027,Premier Care  Ltd,"47,743.03"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,17-Oct-22,5105837360,Premier Care  Ltd,"29,047.54"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,20-Oct-22,5105839029,Premier Care  Ltd,"29,047.54"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,17-Oct-22,5105837355,Premier Care  Ltd,"22,635.45"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,20-Oct-22,5105839028,Premier Care  Ltd,"22,635.45"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,17-Oct-22,5105837371,Premier Care  Ltd,"21,090.37"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,20-Oct-22,5105839025,Premier Care  Ltd,"21,090.37"
Manchester City Council,Manchester Leisure,Hire of Premises,27-Oct-22,5105839961,Greater Manchester Police Sports &,577.20
Manchester City Council,Chief Executives,Printing,07-Oct-22,5105837119,Chapel Press Ltd,"5,877.00"
Manchester City Council,Chief Executives,Printing,26-Oct-22,5105839799,Chapel Press Ltd,"1,110.00"
Manchester City Council,Chief Executives,Printing,31-Oct-22,5105840685,Chapel Press Ltd,822.00
Manchester City Council,Adult Social Care,Rents,11-Oct-22,5105837179,Amco Management,"32,966.29"
Manchester City Council,Manchester Leisure,Hire of Machinery,12-Oct-22,5105837705,Bradshaw Lawnmover Engineers,"1,459.80"
Manchester City Council,Manchester Leisure,Hire of Machinery,13-Oct-22,5105837930,Bradshaw Lawnmover Engineers,541.91
Manchester City Council,Childrens & Education Services,Hire of Premises,25-Oct-22,5105839521,University Of Manchester,540.50
Manchester City Council,Chief Executives,Hire of Equipment,07-Oct-22,5105837092,The Manchester Light & Stage,"4,952.00"
Manchester City Council,Chief Executives,Hire of Equipment,20-Oct-22,5105839049,The Manchester Light & Stage,"1,319.00"
Manchester City Council,Chief Executives,Special Event,24-Oct-22,5105839246,Event Technical Support,810.00
Manchester City Council,Chief Executives,Special Event,24-Oct-22,5105839247,Event Technical Support,550.00
Manchester City Council,Hospitality + Trading Services,Electricity,20-Oct-22,1907910765,Npower,"56,205.05"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910763,Npower,"47,701.74"
Manchester City Council,Hospitality + Trading Services,Electricity,27-Oct-22,1907915140,Npower,"31,893.97"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910758,Npower,"29,010.50"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910706,Npower,"24,759.06"
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915138,Npower,"24,118.64"
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915130,Npower,"23,627.68"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910776,Npower,"23,251.88"
Manchester City Council,Hospitality + Trading Services,Electricity,20-Oct-22,1907910711,Npower,"21,482.30"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910781,Npower,"18,206.75"
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915131,Npower,"17,108.99"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910762,Npower,"16,989.12"
Manchester City Council,Hospitality + Trading Services,Electricity,20-Oct-22,1907910733,Npower,"16,709.50"
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915158,Npower,"16,041.29"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910725,Npower,"15,290.73"
Manchester City Council,Hospitality + Trading Services,Electricity,27-Oct-22,1907915074,Npower,"15,021.39"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910767,Npower,"13,813.70"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910757,Npower,"13,069.80"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910764,Npower,"12,468.02"
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915067,Npower,"11,959.42"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910782,Npower,"11,244.44"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910713,Npower,"11,183.48"
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915112,Npower,"10,862.79"
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915163,Npower,"10,176.86"
Manchester City Council,Hospitality + Trading Services,Electricity,20-Oct-22,1907910730,Npower,"9,504.78"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910727,Npower,"9,058.03"
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915076,Npower,"8,959.28"
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915143,Npower,"8,925.12"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910766,Npower,"8,514.61"
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915137,Npower,"8,322.63"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910746,Npower,"8,050.68"
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915139,Npower,"8,004.14"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910710,Npower,"6,530.20"
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915093,Npower,"6,327.56"
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915141,Npower,"6,141.88"
Manchester City Council,Hospitality + Trading Services,Electricity,27-Oct-22,1907915098,Npower,"5,702.99"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910787,Npower,"5,584.45"
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915116,Npower,"5,543.57"
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915164,Npower,"5,481.13"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910742,Npower,"5,454.84"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910709,Npower,"5,262.29"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910732,Npower,"5,191.30"
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915091,Npower,"5,163.64"
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915136,Npower,"5,098.25"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910744,Npower,"4,938.32"
Manchester City Council,Highways Services,Electricity,20-Oct-22,1907910769,Npower,"4,638.24"
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915099,Npower,"4,583.26"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910731,Npower,"4,513.01"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910743,Npower,"4,282.31"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910721,Npower,"4,276.16"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910783,Npower,"4,195.76"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910747,Npower,"4,147.15"
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915073,Npower,"4,132.65"
Manchester City Council,Highways Services,Electricity,27-Oct-22,1907915147,Npower,"3,962.33"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910760,Npower,"3,917.82"
Manchester City Council,Highways Services,Electricity,27-Oct-22,1907915149,Npower,"3,840.90"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910740,Npower,"3,433.54"
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915168,Npower,"3,227.84"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910805,Npower,"2,870.95"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910768,Npower,"2,862.93"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910754,Npower,"2,861.44"
Manchester City Council,Hospitality + Trading Services,Electricity,20-Oct-22,1907910756,Npower,"2,829.39"
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915070,Npower,"2,808.19"
Manchester City Council,Hospitality + Trading Services,Electricity,20-Oct-22,1907910714,Npower,"2,802.16"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910745,Npower,"2,741.87"
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915113,Npower,"2,739.55"
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915114,Npower,"2,695.79"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910759,Npower,"2,540.02"
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915086,Npower,"2,528.24"
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915101,Npower,"2,464.51"
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915062,Npower,"2,364.75"
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915100,Npower,"2,335.47"
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915165,Npower,"2,292.33"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910737,Npower,"2,245.61"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910738,Npower,"2,202.71"
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915117,Npower,"2,197.96"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910734,Npower,"2,102.29"
Manchester City Council,Hospitality + Trading Services,Electricity,27-Oct-22,1907915172,Npower,"1,914.12"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910735,Npower,"1,913.71"
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915107,Npower,"1,859.69"
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915111,Npower,"1,833.46"
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915115,Npower,"1,806.07"
Manchester City Council,Hospitality + Trading Services,Electricity,20-Oct-22,1907910790,Npower,"1,736.43"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910755,Npower,"1,727.66"
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915135,Npower,"1,714.57"
Manchester City Council,Highways Services,Electricity,20-Oct-22,1907910728,Npower,"1,707.27"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910707,Npower,"1,647.52"
Manchester City Council,Adult Social Care,Electricity,20-Oct-22,1907910814,Npower,"1,644.80"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910752,Npower,"1,635.09"
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915127,Npower,"1,590.62"
Manchester City Council,Hospitality + Trading Services,Electricity,27-Oct-22,1907915129,Npower,"1,588.23"
Manchester City Council,Adult Social Care,Electricity,20-Oct-22,1907910788,Npower,"1,580.72"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910751,Npower,"1,549.73"
Manchester City Council,Highways Services,Electricity,27-Oct-22,1907915148,Npower,"1,538.64"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910716,Npower,"1,478.67"
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915124,Npower,"1,473.04"
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915125,Npower,"1,447.44"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910722,Npower,"1,439.10"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910723,Npower,"1,433.51"
Manchester City Council,Highways Services,Electricity,27-Oct-22,1907915146,Npower,"1,426.32"
Manchester City Council,Adult Social Care,Electricity,20-Oct-22,1907910753,Npower,"1,423.89"
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915145,Npower,"1,420.76"
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915128,Npower,"1,397.01"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910813,Npower,"1,391.87"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910773,Npower,"1,315.11"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910775,Npower,"1,303.15"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910812,Npower,"1,300.08"
Manchester City Council,Highways Services,Electricity,27-Oct-22,1907915094,Npower,"1,292.12"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910749,Npower,"1,275.01"
Manchester City Council,Adult Social Care,Electricity,20-Oct-22,1907910771,Npower,"1,274.92"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910748,Npower,"1,255.82"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910780,Npower,"1,254.53"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910808,Npower,"1,243.06"
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915104,Npower,"1,232.03"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910810,Npower,"1,228.40"
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915106,Npower,"1,215.98"
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915068,Npower,"1,214.99"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910736,Npower,"1,196.60"
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915102,Npower,"1,134.84"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910739,Npower,"1,119.28"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910708,Npower,"1,106.39"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910724,Npower,"1,099.21"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910779,Npower,"1,086.75"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910786,Npower,"1,085.34"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910811,Npower,"1,084.89"
Manchester City Council,Highways Services,Electricity,20-Oct-22,1907910717,Npower,"1,070.89"
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910800,Npower,"1,057.38"
Manchester City Council,Childrens & Education Services,Electricity,20-Oct-22,1907910719,Npower,"1,022.62"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910715,Npower,"1,012.35"
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910741,Npower,981.37
Manchester City Council,Childrens & Education Services,Electricity,20-Oct-22,1907910774,Npower,954.48
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910801,Npower,902.71
Manchester City Council,Highways Services,Electricity,20-Oct-22,1907910784,Npower,901.29
Manchester City Council,Adult Social Care,Electricity,27-Oct-22,1907915126,Npower,895.37
Manchester City Council,Childrens & Education Services,Electricity,20-Oct-22,1907910789,Npower,884.46
Manchester City Council,Adult Social Care,Electricity,27-Oct-22,1907915169,Npower,860.01
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910761,Npower,858.27
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915103,Npower,856.15
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915110,Npower,849.65
Manchester City Council,Childrens & Education Services,Electricity,27-Oct-22,1907915155,Npower,845.13
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915063,Npower,833.65
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915119,Npower,832.33
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910809,Npower,799.33
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910777,Npower,757.09
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915122,Npower,751.17
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915154,Npower,728.48
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915153,Npower,723.79
Manchester City Council,Adult Social Care,Electricity,27-Oct-22,1907915150,Npower,698.68
Manchester City Council,Hospitality + Trading Services,Electricity,20-Oct-22,1907910726,Npower,696.73
Manchester City Council,Childrens & Education Services,Electricity,27-Oct-22,1907915082,Npower,683.12
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910791,Npower,676.64
Manchester City Council,Highways Services,Electricity,27-Oct-22,1907915081,Npower,672.10
Manchester City Council,Highways Services,Electricity,20-Oct-22,1907910770,Npower,671.97
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915105,Npower,659.52
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915089,Npower,658.34
Manchester City Council,Housing Revenue Account,Electricity,20-Oct-22,1907910797,Npower,651.32
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915167,Npower,648.57
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915069,Npower,631.20
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915087,Npower,626.40
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915109,Npower,616.28
Manchester City Council,Childrens & Education Services,Electricity,27-Oct-22,1907915132,Npower,610.95
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915120,Npower,598.58
Manchester City Council,Regeneration Finance,Electricity,27-Oct-22,1907915078,Npower,590.04
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910778,Npower,577.55
Manchester City Council,Manchester Leisure,Electricity,20-Oct-22,1907910720,Npower,549.84
Manchester City Council,Regeneration Finance,Electricity,20-Oct-22,1907910792,Npower,547.87
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915108,Npower,541.66
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915156,Npower,539.88
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915159,Npower,536.76
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915162,Npower,535.77
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915118,Npower,534.40
Manchester City Council,Childrens & Education Services,Electricity,27-Oct-22,1907915170,Npower,529.35
Manchester City Council,Manchester Leisure,Electricity,27-Oct-22,1907915144,Npower,511.29
