Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,13.03.2017,5100907775,"£2,401.00",Stannah Lift Services Ltd,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,13.03.2017,5100907588,"£149,613.00",Manchester Mental Health & Social C,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,13.03.2017,5100907588,"£32,907.00",Manchester Mental Health & Social C,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,13.03.2017,5100907588,"£14,538.38",Manchester Mental Health & Social C,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,13.03.2017,5100907588,"£11,763.25",Manchester Mental Health & Social C,
Manchester City Council,Corporate Services,Charges for Services,13.03.2017,1905508842,"£3,000.00",Manchester International Festival,
Manchester City Council,Corporate Services,Charges for Services,13.03.2017,1905508840,"£3,000.00",Tree Of Life Centre Wythenshawe,
Manchester City Council,Adult Social Care,Payments for services,13.03.2017,5100907520,"£3,105.00",Chaigeley Education Foundation,
Manchester City Council,Adult Social Care,Payments for services,13.03.2017,5100907519,-£909.09,Chaigeley Education Foundation,
Manchester City Council,Corporate Services,Charges for Services,13.03.2017,1905508834,"£3,000.00",People's History Museum,
Manchester City Council,Housing Revenue Account,Council Dwelling Fees,13.03.2017,5100907894,"£18,423.23",Northwards Housing Limited,
Manchester City Council,Housing Revenue Account,Council Dwelling Fees,13.03.2017,5100907895,"£9,904.15",Northwards Housing Limited,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,13.03.2017,5100907639,"£1,612.50",GMCVO,
Manchester City Council,Corporate Services,Professional fees,13.03.2017,5100907487,"£7,191.00",Turner & Townsend Cost,
Manchester City Council,Corporate Services,Professional fees,13.03.2017,5100907486,"£4,406.00",Turner & Townsend Cost,
Manchester City Council,Highways Services,Professional fees,13.03.2017,5100907473,"£10,608.00",Turner & Townsend Cost,
Manchester City Council,Highways Services,Professional fees,13.03.2017,5100907462,"£6,100.37",Turner & Townsend Cost,
Manchester City Council,Highways Services,Professional fees,13.03.2017,5100907470,"£4,234.54",Turner & Townsend Cost,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,13.03.2017,5100907465,"£4,250.00",Hideaway Youth Project,
Manchester City Council,Chief Executives,Printing,13.03.2017,5100907651,"£1,357.00",Chapel Press Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,13.03.2017,5100907641,"£44,308.08",Lifeline Project Limited,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,13.03.2017,5100907990,"£2,175.00",Burnage Good Neighbours,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,13.03.2017,5100907950,"£3,074.25",LMCP Care Link,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,13.03.2017,5100907722,"£9,083.40",The Depaul Trust,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,13.03.2017,5100907723,"£9,083.40",The Depaul Trust,
Manchester City Council,Manchester Leisure,Professional fees,13.03.2017,5100907822,"£15,000.00",Barbican Centre,
Manchester City Council,Adult Social Care,Home Care ,13.03.2017,5100907710,"£1,087.07",Kiddi Days,
Manchester City Council,Adult Social Care,Home Care ,13.03.2017,5100907712,"£1,004.08",Kiddi Days,
Manchester City Council,Adult Social Care,Transport Coach Hire,13.03.2017,5100906983,"£1,620.00",Exec-Coach Services,
Manchester City Council,Chief Executives,Advertising,13.03.2017,5100907903,£877.50,TES Global Ltd,
Manchester City Council,Chief Executives,Advertising,13.03.2017,5100907904,£877.50,TES Global Ltd,
Manchester City Council,Chief Executives,Advertising,13.03.2017,5100907906,£877.50,TES Global Ltd,
Manchester City Council,Chief Executives,Advertising,13.03.2017,5100907916,£877.50,TES Global Ltd,
Manchester City Council,Chief Executives,Advertising,13.03.2017,5100907919,£877.50,TES Global Ltd,
Manchester City Council,Chief Executives,Advertising,13.03.2017,5100907921,£877.50,TES Global Ltd,
Manchester City Council,Chief Executives,Advertising,13.03.2017,5100907923,£877.50,TES Global Ltd,
Manchester City Council,Chief Executives,Advertising,13.03.2017,5100907911,£710.10,TES Global Ltd,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,13.03.2017,5100907945,"£3,638.97",Wrekin Windows,
Manchester City Council,General Fund,CRC Carbon reduction charge,13.03.2017,1905508819,"£1,290.00",Environment Agency,
Manchester City Council,General Fund,CRC Carbon reduction charge,13.03.2017,1905489782,"£1,290.00",Environment Agency,
Manchester City Council,Hospitality + Trading Services,Internal Repairs and Maintenance for buildings,13.03.2017,5100907714,"£8,541.63",Manchester Working Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,13.03.2017,5100907776,"£4,143.00",Manchester Working Ltd,
Manchester City Council,Adult Social Care,Payments for services,13.03.2017,5100907444,"£3,680.00",Keys Childcare Ltd,
Manchester City Council,Adult Social Care,Payments for services,13.03.2017,5100907450,"£3,680.00",Keys Childcare Ltd,
Manchester City Council,Adult Social Care,Payments for services,13.03.2017,5100907453,"£3,680.00",Keys Childcare Ltd,
Manchester City Council,Adult Social Care,Payments for services,13.03.2017,5100907727,"£3,450.00",Keys Childcare Ltd,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,13.03.2017,5100907946,"£9,500.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,13.03.2017,5100907799,"£8,040.00",Redacted Personal Information,
Manchester City Council,Manchester Leisure,Professional fees,13.03.2017,5100907754,"£1,721.60",International Sport Group Limited,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,13.03.2017,5100908003,"£47,769.50",Family Action,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,13.03.2017,5100908005,"£32,092.00",Family Action,
Manchester City Council,Corporate Services,Professional fees,13.03.2017,5100906607,"£1,202.50",Faithful & Gould Ltd,
Manchester City Council,Corporate Services,Professional fees,13.03.2017,5100907666,"-£1,202.50",Faithful & Gould Ltd,
Manchester City Council,Chief Executives,Agency staff provision,13.03.2017,5100906533,"£6,233.97",HR GO Recruitment Healthcare,
Manchester City Council,Adult Social Care,Home Care ,13.03.2017,5100907694,"£3,512.00",Tiddlywinks Day Nursery,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,13.03.2017,5100907812,"£65,127.14",Accommodation Links Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,13.03.2017,5100907814,"£1,500.00",Somali Adult Social Care Agency,
Manchester City Council,Regeneration Finance,Storage Costs,13.03.2017,5100907783,£704.40,Data Space Limited,
Manchester City Council,Regeneration Finance,Storage Costs,13.03.2017,5100907784,£700.60,Data Space Limited,
Manchester City Council,Regeneration Finance,Storage Costs,13.03.2017,5100907782,£684.05,Data Space Limited,
Manchester City Council,Highways Services,Professional fees,13.03.2017,5100907598,"£5,740.50",Wilde Consultants Ltd,
Manchester City Council,Highways Services,Professional fees,13.03.2017,5100907606,"£5,736.19",Wilde Consultants Ltd,
Manchester City Council,Chief Executives,Agency staff provision,13.03.2017,5100906532,"£21,665.51",SRA Cover Staff Ltd,
Manchester City Council,Chief Executives,Agency staff provision,13.03.2017,5100907966,"£17,535.00",Penna PLC,
Manchester City Council,Chief Executives,Agency staff provision,13.03.2017,5100906538,"£10,050.00",Penna PLC,
Manchester City Council,Corporate Services,Charges for Services,13.03.2017,1905508846,"£3,000.00",Manchester Health Academy,
Manchester City Council,Corporate Services,Charges for Services,13.03.2017,1905508845,"£3,000.00",Manchester Enterprise Academy,
Manchester City Council,Chief Executives,Professional fees,13.03.2017,5100907314,"£1,625.00",NPS North West Ltd,
Manchester City Council,Adult Social Care,Payments for services,13.03.2017,5100907514,"£1,900.80",Enhance EHC Ltd,
Manchester City Council,Corporate Services,Storage Costs,13.03.2017,5100907139,"£5,139.18",Box-It (NW),
Manchester City Council,Manchester Leisure,Construction Works,13.03.2017,5100907609,"£1,651.00",Groundwork & Leisure Services Ltd,
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,13.03.2017,5100907931,"£1,790.82",Landscape Supply Company,
Manchester City Council,Corporate Services,Charges for Services,13.03.2017,1905508838,"£3,000.00",Manchester Communication Academy,
Manchester City Council,GMIST (Greater Mcr Integrated),Agency staff provision,13.03.2017,5100907913,"£23,279.24",First Choice Homes Oldham Ltd,
Manchester City Council,Manchester Leisure,Professional fees,13.03.2017,5100907755,"£2,869.20",World Academy of Sport,
Manchester City Council,Chief Executives,Agency staff provision,13.03.2017,5100906264,"£2,300.24",247 Professional Health,
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,13.03.2017,5100907043,"£2,120.00",Conlon Construction Ltd,
Manchester City Council,Adult Social Care,I T Provision,13.03.2017,5100907234,£730.58,Computacenter (UK) Ltd,
Manchester City Council,Manchester Leisure,Subsistence and Conference Expenses,13.03.2017,5100907840,£849.80,Cresta World Travel Ltd,
Manchester City Council,Manchester Leisure,Travel,13.03.2017,5100907840,£807.20,Cresta World Travel Ltd,
Manchester City Council,Adult Social Care,Travel,13.03.2017,5100907843,£991.45,Cresta World Travel Ltd,
Manchester City Council,Chief Executives,Cash Collection,13.03.2017,5100907354,£732.59,Review Travel Ltd,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,13.03.2017,5100907824,"£14,524.72",SIG Roofing Supplies,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,13.03.2017,5100907830,"£3,588.58",SIG Roofing Supplies,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,13.03.2017,5100907827,"£3,276.88",SIG Roofing Supplies,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,13.03.2017,5100907901,"£2,546.03",SIG Roofing Supplies,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,13.03.2017,5100907898,"£2,271.44",SIG Roofing Supplies,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,13.03.2017,5100907821,"£1,415.67",SIG Roofing Supplies,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,13.03.2017,5100907965,£979.29,SIG Roofing Supplies,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,13.03.2017,5100907967,£748.47,SIG Roofing Supplies,
Manchester City Council,Corporate Services,Charges for Services,13.03.2017,1905508839,"£3,000.00",Trinity CE High School Academy,
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,13.03.2017,5100907283,"£2,720.82",Dawson Rentals Sweepers,
Manchester City Council,Adult Social Care,Transport Coach Hire,13.03.2017,5100907446,"£5,274.00",T/A Schools Direct,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,13.03.2017,5100907228,"£498,000.00","CGL - Change, Grow, Live",
Manchester City Council,Corporate Services,Charges for Services,13.03.2017,1905508836,"£3,000.00",Briscoe Lane Academy,
Manchester City Council,Chief Executives,Agency staff provision,13.03.2017,5100907907,"£19,615.19",Caritas Recruitment,
Manchester City Council,Chief Executives,Agency staff provision,13.03.2017,5100907935,"-£18,554.75",Caritas Recruitment,
Manchester City Council,Adult Social Care,Professional fees,13.03.2017,5100907909,"£1,050.00",Caritas Recruitment,
Manchester City Council,Adult Social Care,Professional fees,13.03.2017,5100907914,"£1,050.00",Caritas Recruitment,
Manchester City Council,Adult Social Care,Professional fees,13.03.2017,5100907908,£700.00,Caritas Recruitment,
Manchester City Council,Adult Social Care,Professional fees,13.03.2017,5100907912,£700.00,Caritas Recruitment,
Manchester City Council,Corporate Services,Charges for Services,13.03.2017,1905508847,"£3,000.00",Chorlton High School,
Manchester City Council,Corporate Services,Charges for Services,13.03.2017,1905508837,"£3,000.00",The Willows Primary School Academy,
Manchester City Council,Chief Executives,Agency staff provision,13.03.2017,5100906536,"£19,437.25",Barker Ross Health & Social Care,
Manchester City Council,Adult Social Care,Payments for services,13.03.2017,5100906650,"£63,183.81",ABL Health Ltd,
Manchester City Council,Adult Social Care,Payments for services,13.03.2017,5100906649,"£27,500.00",ABL Health Ltd,
Manchester City Council,Manchester Leisure,Licences Purchase,13.03.2017,5100907960,£693.88,Motion Picture Licensing Company,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,13.03.2017,5100907927,"£1,583.00",Levenshulme Good Neighbours,
Manchester City Council,Manchester Leisure,Professional fees,13.03.2017,5100907633,"£4,500.00",Crowdfund UK,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,13.03.2017,1905507405,"£1,186.57",Chelsea & Westminster Hosp NHSFT,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,13.03.2017,5100907932,"£9,157.82",IG Doors Ltd,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,13.03.2017,5100907956,"£4,398.34",IG Doors Ltd,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,13.03.2017,5100907954,"£2,759.84",IG Doors Ltd,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,13.03.2017,5100907934,£839.14,IG Doors Ltd,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,13.03.2017,5100907958,£602.27,IG Doors Ltd,
Manchester City Council,Chief Executives,Electricity,13.03.2017,5100907083,"£3,600.00",Principal Agent Management Ltd,
Manchester City Council,Corporate Services,Charges for Services,13.03.2017,1905508844,"£3,000.00",Crossacres Primary Academy,
Manchester City Council,Manchester Leisure,Grant Payments,13.03.2017,1905508444,"£1,835.06",Friends of Didsbury Park,
Manchester City Council,Corporate Services,Charges for Services,13.03.2017,1905508835,"£3,000.00",Whalley Range 11-18 High School,
Manchester City Council,Manchester Leisure,Library Materials Acquisition,13.03.2017,1905501862,"£15,168.93",Bolinda UK Limited,
Manchester City Council,Manchester Leisure,Library Materials Acquisition,13.03.2017,1905501861,"£1,945.48",Bolinda UK Limited,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,13.03.2017,5100907773,£926.50,New Bridge School,
Manchester City Council,Childrens Services,Building Works,13.03.2017,5100907716,"£63,095.81",United Learning Trust,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,13.03.2017,5100907278,"£17,074.00",Redacted Personal Information,
Manchester City Council,Corporate Services,Professional fees,13.03.2017,5100907823,"£6,600.00",Nexus Real Estate,
Manchester City Council,Chief Executives,Professional fees,13.03.2017,5100907385,"£1,680.00",Redacted Personal Information,
Manchester City Council,Environment and Operations,Construction Works,13.03.2017,5100907485,"£8,000.00",Urban Green Space Limited,
Manchester City Council,Adult Social Care,Transport Coach Hire,13.03.2017,5100907272,"£1,262.00",Middleton Cars Ltd,
Manchester City Council,Adult Social Care,Transport Coach Hire,13.03.2017,5100907273,£850.00,Middleton Cars Ltd,
Manchester City Council,Adult Social Care,Transport Coach Hire,13.03.2017,5100907271,£784.00,Middleton Cars Ltd,
Manchester City Council,Adult Social Care,Transport Coach Hire,13.03.2017,5100907276,£706.00,Middleton Cars Ltd,
Manchester City Council,Adult Social Care,Transport Coach Hire,13.03.2017,5100907943,"£15,162.00",Taxi Team Limited,
Manchester City Council,Chief Executives,Agency staff provision,13.03.2017,5100906276,£700.00,Sue Hill Recruitment & Services Ltd,
Manchester City Council,Corporate Services,Charges for Services,13.03.2017,1905508843,"£3,000.00",Newall Green Primary Academy,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,13.03.2017,5100907737,"£1,600.00",Integra Consulting Engineers Ltd,
Manchester City Council,Adult Social Care,Home Care ,13.03.2017,5100907972,£831.00,Precious Kids Day Nursery,
Manchester City Council,Chief Executives,Professional fees,13.03.2017,5100907231,"£25,972.50",Cloud Technology Solutions Ltd,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,13.03.2017,5100907780,"£1,550.25",St George's C of E School,
Manchester City Council,Adult Social Care,Student Direct Payments,13.03.2017,5100906129,"£4,107.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Student Direct Payments,13.03.2017,5100906128,"£4,107.00",Redacted Personal Information,
Manchester City Council,Manchester Leisure,Payments for services,13.03.2017,5100907669,£886.00,Manchester Stingers WFC,
Manchester City Council,Manchester Leisure,Professional fees,13.03.2017,5100907968,"£1,068.80",Redacted Personal Information,
Manchester City Council,Adult Social Care,Professional fees,13.03.2017,1905508815,"£1,002.90",Bowland Psychological Services,
Manchester City Council,Manchester Leisure,Equipment,13.03.2017,1905508802,"£1,626.21",MDP Supplies,
Manchester City Council,Highways Services,Compensation Payments,13.03.2017,1905508432,"£6,000.00",PJW Legal Solicitors,
Manchester City Council,Highways Services,Legal Fees,13.03.2017,1905508432,"£10,680.00",PJW Legal Solicitors,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,13.03.2017,1905508433,"£3,903.68",SMBC Castle Hill High School Bus Ac,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,13.03.2017,1905508437,"£1,545.25",SMBC St John's C.E. Primary School,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,13.03.2017,1905507790,"£5,712.25",SMBC Windlehurst School,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,13.03.2017,1905508438,"£1,545.25",SMBC Woodley Primary School,
Manchester City Council,Manchester Leisure,Library Materials Acquisition,13.03.2017,1905508445,"£1,084.57",Worcestershire Medal Service,
Manchester City Council,Adult Social Care,Rents,13.03.2017,1905508455,£600.00,Redacted Personal Information,
Manchester City Council,Adult Social Care,Rents,13.03.2017,1905507788,£830.00,Redacted Personal Information,
Manchester City Council,Manchester Leisure,Professional fees,13.03.2017,1905508789,£967.50,Redacted Personal Information,
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,14.03.2017,5100908108,"£10,875.57",Oldham Borough Council,
Manchester City Council,Regeneration Finance,Printing,14.03.2017,5100908084,"£8,667.86",VIP-System Ltd,
Manchester City Council,Regeneration Finance,Stationery,14.03.2017,5100908090,£806.77,VIP-System Ltd,
Manchester City Council,Adult Social Care,Transport Coach Hire,14.03.2017,5100908182,"£1,350.00",T/A Beresford Travel,
Manchester City Council,Chief Executives,Postage,14.03.2017,5100906711,£681.93,Royal Mail Group Plc,
Manchester City Council,Adult Social Care,Personal needs of client,14.03.2017,5100908135,"£4,416.30",Prism Medical UK Carefree Division,
Manchester City Council,Adult Social Care,Personal needs of client,14.03.2017,5100908123,"£2,415.00",Prism Medical UK Carefree Division,
Manchester City Council,Adult Social Care,Personal needs of client,14.03.2017,5100908124,£975.00,Prism Medical UK Carefree Division,
Manchester City Council,Adult Social Care,Professional fees,14.03.2017,5100908192,"£3,000.00",Manchester Deaf Centre Ltd,
Manchester City Council,Adult Social Care,Professional fees,14.03.2017,5100908195,"£3,000.00",Manchester Deaf Centre Ltd,
Manchester City Council,Highways Services,I T Provision,14.03.2017,5100906377,"£3,610.09",Mouchel Limited,
Manchester City Council,Highways Services,Licences Purchase,14.03.2017,5100906006,"£4,692.96",Mouchel Limited,
Manchester City Council,Hospitality + Trading Services,Vehicle Plant Furniture and Equipment,14.03.2017,5100906004,"£4,949.28",Mouchel Limited,
Manchester City Council,Regeneration Finance,Professional fees,14.03.2017,5100908214,"£15,000.00",GVA Grimley Ltd,
Manchester City Council,Regeneration Finance,Professional fees,14.03.2017,5100908215,"£15,000.00",GVA Grimley Ltd,
Manchester City Council,Regeneration Finance,Professional fees,14.03.2017,5100907720,"-£15,000.00",GVA Grimley Ltd,
Manchester City Council,Highways Services,Building Materials for direct delivery,14.03.2017,5100908136,"£9,425.76",Marshalls Mono Ltd,
Manchester City Council,Adult Social Care,Building Materials for direct delivery,14.03.2017,5100907613,£528.55,Screwfix Direct T/A Trade UK,
Manchester City Council,Chief Executives,Printing,14.03.2017,5100907819,"£2,641.20",The Plastic Art Company,
Manchester City Council,Corporate Services,Subsistence and Conference Expenses,14.03.2017,5100908211,£917.00,Local Authorities Research &,
Manchester City Council,Manchester Leisure,I T Provision,14.03.2017,5100904573,"£2,952.25",Experian  Ltd,
Manchester City Council,Manchester Leisure,I T Provision,14.03.2017,5100904570,"£1,958.80",Experian  Ltd,
Manchester City Council,Manchester Leisure,I T Provision,14.03.2017,5100904566,"£1,887.55",Experian  Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,14.03.2017,5100907988,"£4,874.48",Kenny Bros (Civil Eng) Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,14.03.2017,5100907408,£986.50,Utilities Design & Planning Ltd,
Manchester City Council,Chief Executives,Agency staff provision,14.03.2017,5100908130,"£2,486.30",Network Ventures Ltd T/A Topcare,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,14.03.2017,5100907245,"£6,825.00",Old Moat Youth Outreach Project,
Manchester City Council,Highways Services,Payments to Sub-Contractors,14.03.2017,5100907419,"£1,600.00",Groundwork Landscapes Ltd,
Manchester City Council,Environment and Operations,Construction Works,14.03.2017,5100907816,"-£15,614.06",Dowhigh Ltd,
Manchester City Council,Environment and Operations,Construction Works,14.03.2017,5100907828,"-£54,074.19",Dowhigh Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,14.03.2017,5100907141,£760.00,Budgetgate Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,14.03.2017,5100907144,£680.00,Budgetgate Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,14.03.2017,1905511159,£712.33,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,14.03.2017,1905511155,£598.01,Brake Bros Foodservice Ltd,
Manchester City Council,Highways Services,Building Materials for direct delivery,14.03.2017,5100908073,"£2,345.09",TARMAC,
Manchester City Council,Highways Services,Building Materials for direct delivery,14.03.2017,5100908092,"£2,103.03",TARMAC,
Manchester City Council,Highways Services,Building Materials for direct delivery,14.03.2017,5100908079,"£1,066.19",TARMAC,
Manchester City Council,Highways Services,Building Materials for direct delivery,14.03.2017,5100908075,£975.25,TARMAC,
Manchester City Council,Highways Services,Building Materials for direct delivery,14.03.2017,5100908087,£878.42,TARMAC,
Manchester City Council,Highways Services,Building Materials for direct delivery,14.03.2017,5100908094,£753.60,TARMAC,
Manchester City Council,Highways Services,Purchase of stores for re-distribution,14.03.2017,5100908062,"£1,920.64",TARMAC,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,14.03.2017,5100908252,"-£1,300.00",Pakistani Community Association,
Manchester City Council,Adult Social Care,Payments for services,14.03.2017,5100908115,"£9,774.56",Ramillies Hall School Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,14.03.2017,5100908027,"£35,038.50",Bruntwood Estates Alpha,
Manchester City Council,Adult Social Care,Professional fees,14.03.2017,1905498827,£715.00,Linder Myers Solicitors,
Manchester City Council,Adult Social Care,Professional fees,14.03.2017,1905501106,"£9,800.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,14.03.2017,5100908121,"£2,012.50",Cheadle Royal Healthcare,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,14.03.2017,5100908122,£787.50,Cheadle Royal Healthcare,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,14.03.2017,5100908105,"£1,500.00",George House Trust,
Manchester City Council,Chief Executives,Printing,14.03.2017,5100908156,"£1,030.00",Astra Signs,
Manchester City Council,Chief Executives,Printing,14.03.2017,5100908161,£580.00,Astra Signs,
Manchester City Council,Adult Social Care,Payments for services,14.03.2017,5100908184,"£8,369.18",Future Directions CIC,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,14.03.2017,5100896992,"£105,450.25",Central Manchester University Hosp,
Manchester City Council,Corporate Services,Professional fees,14.03.2017,5100907484,"£4,445.00",Turner & Townsend Cost,
Manchester City Council,Highways Services,Grounds Maintenance Costs,14.03.2017,5100906891,£885.00,A T G Access Ltd,
Manchester City Council,Manchester Leisure,Professional fees,14.03.2017,5100908194,"£23,190.00",Belle Vue Manchester,
Manchester City Council,Corporate Services,I T Provision,14.03.2017,5100907590,"£5,300.00",Detail Design Engineering Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,14.03.2017,5100902687,"£14,175.00",Buttress,
Manchester City Council,Manchester Leisure,Agency staff provision,14.03.2017,5100908096,"£19,145.80",University Of Manchester,
Manchester City Council,Regeneration Finance,Professional fees,14.03.2017,5100908114,"£7,560.00",PRP Architects LLP,
Manchester City Council,Chief Executives,ICT Support & Maintenance,14.03.2017,5100907510,"£4,989.00",Esteem,
Manchester City Council,Chief Executives,Vehicle Plant Furniture and Equipment,14.03.2017,5100907511,"£14,925.00",Esteem,
Manchester City Council,Adult Social Care,Carer Support Payments ,14.03.2017,5100907108,"£122,500.00",Manchester Alliance For,
Manchester City Council,Corporate Services,Professional fees,14.03.2017,5100907673,"£1,202.50",Faithful & Gould Ltd,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,14.03.2017,5100908024,£750.00,Simpsons Solicitors,
Manchester City Council,Chief Executives,Legal Fees,14.03.2017,1905510731,"£4,090.16",Irwin Mitchell Solicitors,
Manchester City Council,Adult Social Care,Payments for services,14.03.2017,5100908201,"£4,433.00",Cumberland & Westmorland,
Manchester City Council,Manchester Leisure,Catering,14.03.2017,5100908154,£785.00,Manchester Central,
Manchester City Council,Highways Services,Payments to Sub-Contractors,14.03.2017,5100908028,"£4,250.00",Northern Marking Limited,
Manchester City Council,Highways Services,Payments to Sub-Contractors,14.03.2017,5100908016,£939.22,Northern Marking Limited,
Manchester City Council,Highways Services,Payments to Sub-Contractors,14.03.2017,5100908019,£936.00,Northern Marking Limited,
Manchester City Council,Highways Services,Payments to Sub-Contractors,14.03.2017,5100908021,£702.84,Northern Marking Limited,
Manchester City Council,Highways Services,Agency staff provision,14.03.2017,5100907489,"£9,679.81",Turner & Townsend Project,
Manchester City Council,Manchester Leisure,Library Materials Acquisition,14.03.2017,5100895694,£986.00,YouCan Event Hire & Management Ltd,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,14.03.2017,5100906298,"£4,897.16",Cruden Group Ltd,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,14.03.2017,5100906299,"£4,555.64",Cruden Group Ltd,
Manchester City Council,Adult Social Care,Payments for services,14.03.2017,5100908046,"£12,847.50",Time Specialist Support Ltd,
Manchester City Council,Adult Social Care,Payments for services,14.03.2017,5100908042,"£8,580.00",Time Specialist Support Ltd,
Manchester City Council,Libraries and Theatres,Vehicle Plant Furniture and Equipment,14.03.2017,5100908039,"£2,000.00",thedesignconcept,
Manchester City Council,Libraries and Theatres,Vehicle Plant Furniture and Equipment,14.03.2017,5100908038,£766.00,thedesignconcept,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,14.03.2017,1905511185,£618.72,Ralph Livesey Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,14.03.2017,1905511219,£615.13,Ralph Livesey Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,14.03.2017,1905511233,£592.15,Ralph Livesey Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,14.03.2017,1905511276,£577.30,Ralph Livesey Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,14.03.2017,1905511183,£547.96,Ralph Livesey Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,14.03.2017,1905511269,£543.89,Ralph Livesey Ltd,
Manchester City Council,Adult Social Care,Payments for services,14.03.2017,5100907744,"£2,250.00",One Education Ltd,
Manchester City Council,Adult Social Care,Professional fees,14.03.2017,5100907902,"£26,250.00",One Education Ltd,
Manchester City Council,Adult Social Care,Transport Coach Hire,14.03.2017,5100908029,"£3,900.00",Colin Rea Transport,
Manchester City Council,Adult Social Care,Transport Coach Hire,14.03.2017,5100908030,"-£3,900.00",Colin Rea Transport,
