Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,07.03.2019,1906400167,£918.44,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,07.03.2019,1906400203,£850.43,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,07.03.2019,1906400092,£836.05,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,07.03.2019,1906400017,£834.02,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,07.03.2019,1906399977,£805.75,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,07.03.2019,1906400098,£740.18,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,07.03.2019,1906400133,£714.11,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,07.03.2019,1906400107,£675.68,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,07.03.2019,1906400180,£675.53,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,07.03.2019,1906400069,£647.53,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,07.03.2019,1906400000,£555.69,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,07.03.2019,1906400191,£538.62,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,07.03.2019,1700087404,-£753.54,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,07.03.2019,1700087388,-£971.20,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,07.03.2019,1700087370,"-£1,289.40",Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,07.03.2019,1700087371,"-£1,630.97",Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,07.03.2019,1700087402,"-£1,971.40",Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,07.03.2019,1700087405,"-£2,109.61",Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,07.03.2019,1700087399,"-£2,281.58",Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,07.03.2019,1700087394,"-£2,553.05",Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,07.03.2019,1700087387,"-£3,735.68",Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,07.03.2019,1700087391,"-£4,352.66",Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,07.03.2019,1700087379,"-£59,713.47",Water Plus Limited,
Manchester City Council,Highways Services,Water Service Charges - Metered,07.03.2019,1906400111,"£1,339.11",Water Plus Limited,
Manchester City Council,Regeneration Finance,General Office expenses,07.03.2019,5101021178,£546.40,Purcell Miller Tritton LLP,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,07.03.2019,5101021178,"£149,000.00",Purcell Miller Tritton LLP,
Manchester City Council,Corporate Services,Long Term Debtors,07.03.2019,5101021273,"£193,601.00",First Step (Ancoats) Ltd,
Manchester City Council,Highways Services,Professional fees,07.03.2019,5101021009,"£1,956.00",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,07.03.2019,5101021012,"£1,944.00",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,07.03.2019,5101021008,"£1,891.50",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,07.03.2019,5101021014,"£1,820.00",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,07.03.2019,5101021015,"£1,780.00",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,07.03.2019,5101021045,"£1,260.00",Waterman Aspen Ltd,
Manchester City Council,Manchester Leisure,Professional fees,07.03.2019,5101020970,"£2,064.86",Carol Bartram Associates Ltd,
Manchester City Council,Corporate Services,Long Term Debtors,07.03.2019,5101021272,"£202,399.60",Mulbury Homes Ltd,
Manchester City Council,Manchester Leisure,Professional fees,07.03.2019,5101021298,"£1,500.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Day Care Payments,07.03.2019,5101021281,£735.00,Village Nursery & Pre-School,
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,07.03.2019,5101021291,"£4,515.50",Sonder Radio Ltd,
Manchester City Council,Adult Social Care,Foster Payments,07.03.2019,1906400692,£520.00,Redacted Personal Information,
Manchester City Council,Adult Social Care,Professional fees,07.03.2019,1906391064,"£1,125.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Professional fees,07.03.2019,1906391066,£885.00,Redacted Personal Information,
Manchester City Council,Chief Executives,Compensation Payments,07.03.2019,1906391062,£700.00,Redacted Personal Information,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,07.03.2019,5101021375,"£1,815.00",Victoria Park Residents Association,
Manchester City Council,Adult Social Care,Rents,07.03.2019,1906391347,£575.00,Hilton & Horsefall,
Manchester City Council,Adult Social Care,Payments for services,07.03.2019,1906350212,£600.00,Fisherfield Farm Nursery,
Manchester City Council,Adult Social Care,Payments for services,07.03.2019,1906379445,"£8,169.00",Horizon Specialist Academy Trust,
Manchester City Council,Adult Social Care,Payments for services,07.03.2019,1906384602,£800.00,Sedgley Park Community School,
Manchester City Council,Adult Social Care,Payments for services,07.03.2019,1906370965,"£12,280.00",The Beis Yaakov Jewish High Scl,
Manchester City Council,Highways Services,Section 38 Income,07.03.2019,1906398421,"£38,282.05",British Car Auctions,
Manchester City Council,Adult Social Care,Grant Payments,08.03.2019,5101021406,"£2,754.90",Oldham Borough Council,
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,08.03.2019,5101021516,"£10,236.00",Carlton Fuels Ltd,
Manchester City Council,Chief Executives,Landline Telephone Charges,08.03.2019,5101021276,£916.06,Grantfen Fire & Security Ltd,
Manchester City Council,Chief Executives,Landline Telephone Charges,08.03.2019,5101021279,-£916.06,Grantfen Fire & Security Ltd,
Manchester City Council,Adult Social Care,Payments for services,08.03.2019,5101021434,"£43,043.06",Belmont School Ltd,
Manchester City Council,Adult Social Care,Payments for services,08.03.2019,5101021525,"£11,528.33",Belmont School Ltd,
Manchester City Council,Adult Social Care,Payments for services,08.03.2019,5101021508,"£8,658.34",Belmont School Ltd,
Manchester City Council,Adult Social Care,Payments for services,08.03.2019,5101021501,"£5,853.33",Belmont School Ltd,
Manchester City Council,Adult Social Care,Payments for services,08.03.2019,5101021524,"£11,244.52",Oldham College Corporation,
Manchester City Council,Regeneration Finance,Subsistence and Conference Expenses,08.03.2019,5101021435,"£39,251.32",The Manchester College,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,08.03.2019,5101021485,"£49,057.36",B.A.A.S. Construction Ltd,
Manchester City Council,Manchester Leisure,Security,08.03.2019,5101021062,"£13,071.05",Showsec International Ltd,
Manchester City Council,Adult Social Care,Professional fees,08.03.2019,5101021392,"£2,261.00",AECOM Limited,
Manchester City Council,Adult Social Care,Professional fees,08.03.2019,5101021393,"£2,261.00",AECOM Limited,
Manchester City Council,Adult Social Care,Professional fees,08.03.2019,5101021398,"£2,858.10",Barnardo's,
Manchester City Council,Adult Social Care,Professional fees,08.03.2019,5101021400,"£2,850.00",Barnardo's,
Manchester City Council,Manchester Leisure,Equipment,08.03.2019,5101021495,£794.00,Earth Anchors Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.03.2019,1906400879,£702.87,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.03.2019,1906400861,£617.50,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.03.2019,1906400883,£516.40,Brake Bros Foodservice Ltd,
Manchester City Council,Adult Social Care,Supporting People Payments,08.03.2019,5101021371,"£4,158.48",ACORN Recovery Projects,
Manchester City Council,Corporate Services,Professional fees,08.03.2019,5101021520,"£2,500.00",Savills (UK) Ltd,
Manchester City Council,Regeneration Finance,Professional fees,08.03.2019,5101021522,"£10,000.00",Savills (UK) Ltd,
Manchester City Council,Adult Social Care,Payments for services,08.03.2019,5101021499,"£4,151.64",Rossendale School Priory,
Manchester City Council,Highways Services,Equipment,08.03.2019,5101021403,"£2,307.46",Amey Highways Lighting (Manchester),
Manchester City Council,Environment and Operations,Construction Works,08.03.2019,5101021160,"£11,108.07",Amey Highways Lighting (Manchester),
Manchester City Council,Environment and Operations,Construction Works,08.03.2019,5101021496,"£3,020.22",Amey Highways Lighting (Manchester),
Manchester City Council,Adult Social Care,Extra Care Sheltered Housing Payments,08.03.2019,5101021540,"£13,987.20",Independent Living Alliance,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,08.03.2019,5101021407,"£2,242.00",Stannah Lift Services Ltd,
Manchester City Council,Adult Social Care,Internal Repairs and Maintenance for buildings,08.03.2019,5101021492,"£1,387.45",NU3PS,
Manchester City Council,Adult Social Care,Seconded Employees,08.03.2019,5101021384,"£3,760.96",Central Mcr Uni Hospital t/a,
Manchester City Council,Regeneration Finance,Rents,08.03.2019,5101021534,"£38,204.78",Wythenshawe Forum Trust Ltd,
Manchester City Council,Regeneration Finance,Rents,08.03.2019,5101021427,"£5,266.17",Wythenshawe Forum Trust Ltd,
Manchester City Council,Housing Revenue Account,Supporting People Payments,08.03.2019,5101021487,"£1,538.46",Northwards Housing Limited,
Manchester City Council,Housing Revenue Account,Council Dwelling Fees,08.03.2019,5101021394,"£2,684.00",Northwards Housing Limited,
Manchester City Council,Adult Social Care,Public Transport,08.03.2019,5101021431,"£257,565.70",Transport for Greater Manchester,
Manchester City Council,Adult Social Care,Public Transport,08.03.2019,5101021432,"£114,633.95",Transport for Greater Manchester,
Manchester City Council,Adult Social Care,Public Transport,08.03.2019,5101021433,"£83,082.50",Transport for Greater Manchester,
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,08.03.2019,5101021404,£874.00,Ashbury Meadow Primary School,
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,08.03.2019,5101021397,£675.00,Ashbury Meadow Primary School,
Manchester City Council,Adult Social Care,Gas,08.03.2019,5101021401,£518.22,Ashbury Meadow Primary School,
Manchester City Council,Adult Social Care,Electricity,08.03.2019,5101021402,"£1,191.85",Ashbury Meadow Primary School,
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,08.03.2019,5101021497,£520.00,Manchester People First,
Manchester City Council,Highways Services,Payments to Sub-Contractors,08.03.2019,5101021091,"£1,159.60",Fairway Landscapes Ltd,
Manchester City Council,Adult Social Care,Hire of Premises,08.03.2019,5101021190,£875.00,Chancellors Hotel & Conf Centre,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,08.03.2019,5101021395,"£331,974.76",Kier Construction Limited,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,08.03.2019,5101021395,"£84,533.24",Kier Construction Limited,
Manchester City Council,Chief Executives,Telecoms Maintenance,08.03.2019,5101021093,£756.00,T.I.S. Limited,
Manchester City Council,Adult Social Care,Agency staff provision,08.03.2019,5101020727,£757.32,Teaching Personnel Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,08.03.2019,5101020728,£757.32,Teaching Personnel Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,08.03.2019,5101020729,£631.10,Teaching Personnel Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,08.03.2019,5101020732,£631.10,Teaching Personnel Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,08.03.2019,5101020733,£631.10,Teaching Personnel Ltd,
Manchester City Council,Manchester Leisure,Third party payments relating to Voluntary Organisations,08.03.2019,5101021512,"£10,000.00",Brighter Sound Ltd,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,08.03.2019,5101021484,"£88,184.92",Manchester Working Ltd,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,08.03.2019,5101021490,"£30,715.00",Manchester Working Ltd,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,08.03.2019,5101021494,"£17,563.05",Manchester Working Ltd,
Manchester City Council,Corporate Services,Fees,08.03.2019,1906399872,"£60,085.95",Newlyn Plc,
Manchester City Council,Corporate Services,Fees,08.03.2019,1906399872,"-£60,085.95",Newlyn Plc,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,08.03.2019,5101007699,"£2,184,000.00",NHS Central Manchester CCG,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,08.03.2019,5101021439,"£21,302.31",SMG (Europe) Ltd,
Manchester City Council,Manchester Leisure,Equipment,08.03.2019,5101021493,"£1,504.00",Kingfisher Design & Management Ltd,
Manchester City Council,Adult Social Care,Professional fees,08.03.2019,1906398590,£650.00,18 St John Street Chambers,
Manchester City Council,Adult Social Care,Professional fees,08.03.2019,1906392380,£625.00,Redacted Personal Information,
Manchester City Council,Corporate Services,Fees,08.03.2019,1906399873,"£3,065.50",Bristow & Sutor,
Manchester City Council,Corporate Services,Fees,08.03.2019,1906399873,"-£3,065.50",Bristow & Sutor,
Manchester City Council,Chief Executives,Grant and subscriptions awarded,08.03.2019,5101021532,"£137,500.00",National Football Museum,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,08.03.2019,5101021462,"£16,757.00",Redacted Personal Information,
Manchester City Council,Manchester Leisure,Payments for services,08.03.2019,5101021491,"£33,000.00",Love Withington Baths,
Manchester City Council,Highways Services,Hire of Machinery,08.03.2019,5101021425,"£44,356.22",Sapphire Utility Solutions,
Manchester City Council,Highways Services,Hire of Machinery,08.03.2019,5101021426,"£3,155.25",Sapphire Utility Solutions,
Manchester City Council,Highways Services,Hire of Machinery,08.03.2019,5101021422,"-£3,155.25",Sapphire Utility Solutions,
Manchester City Council,Highways Services,Hire of Machinery,08.03.2019,5101021424,"-£44,356.22",Sapphire Utility Solutions,
Manchester City Council,Manchester Leisure,Professional fees,08.03.2019,5101021523,£888.41,Redacted Personal Information,
Manchester City Council,Chief Executives,Payments to Sub-Contractors,08.03.2019,5101021396,£592.80,Redacted Personal Information,
Manchester City Council,Adult Social Care,Funeral and coroner related services,08.03.2019,5101021529,"£3,248.00",Greater Manchester Funeral Service,
Manchester City Council,Chief Executives,Payments to Sub-Contractors,08.03.2019,5101021479,£610.20,Redacted Personal Information,
Manchester City Council,Highways Services,Professional fees,08.03.2019,5101021464,"£1,630.00",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,08.03.2019,5101021467,"-£1,630.00",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,08.03.2019,5101021202,£750.00,Raydar Safety Limited,
Manchester City Council,Adult Social Care,Childrens Allowances,08.03.2019,5101021502,£696.00,Montrose Living Ltd,
Manchester City Council,Adult Social Care,Cleaning Equipment and Materials,08.03.2019,5101020385,"£1,378.00",CleanSafe Services Uk Ltd,
Manchester City Council,Manchester Leisure,Special Events,08.03.2019,5101021488,"£1,300.00",LFX Events Limited,
Manchester City Council,Adult Social Care,Rents,08.03.2019,1906399967,£750.00,Cozyhomes4ultd,
Manchester City Council,Chief Executives,Compensation Payments,08.03.2019,1906400681,£569.55,Redacted Personal Information,
Manchester City Council,Adult Social Care,Payments for services,13.03.2019,5101021762,"£828,212.05",The Together Trust,
Manchester City Council,Adult Social Care,Payments for services,13.03.2019,5101021750,"£3,209.61",The Together Trust,
Manchester City Council,Adult Social Care,Payments for services,13.03.2019,5101021746,"£1,808.84",The Together Trust,
Manchester City Council,Adult Social Care,Payments for services,13.03.2019,5101021798,£514.80,The Together Trust,
Manchester City Council,Adult Social Care,Rents,13.03.2019,5101021831,£844.30,The Furnishing Service Ltd,
Manchester City Council,Adult Social Care,Furniture,13.03.2019,5101021820,£649.00,The Furnishing Service Ltd,
Manchester City Council,Adult Social Care,Furniture,13.03.2019,5101021826,£581.00,The Furnishing Service Ltd,
Manchester City Council,Adult Social Care,Furniture,13.03.2019,5101021840,£544.00,The Furnishing Service Ltd,
Manchester City Council,Adult Social Care,Furniture,13.03.2019,5101021819,£538.00,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Furniture,13.03.2019,5101021951,£953.20,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Furniture,13.03.2019,5101021973,£864.04,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Furniture,13.03.2019,5101021988,£537.42,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021909,"£1,595.23",The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021967,"£1,164.20",The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021907,"£1,069.91",The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021891,"£1,029.20",The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021848,£965.23,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021939,£965.23,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021982,£965.23,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021847,£960.36,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021956,£943.91,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021972,£942.76,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101022005,£898.03,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021994,£885.36,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021882,£884.94,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021934,£802.36,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101022002,£800.07,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021845,£782.39,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021923,£772.03,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021887,£762.04,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021914,£759.36,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021926,£759.36,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021928,£759.36,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021932,£759.36,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021980,£758.34,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021850,£742.91,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021961,£738.04,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021927,£727.36,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021937,£712.19,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021841,£708.36,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021849,£695.39,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021940,£695.39,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021842,£678.36,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021935,£678.00,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021992,£653.23,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021877,£633.36,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021880,£633.36,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021884,£633.36,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021893,£633.36,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021908,£633.36,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021912,£633.36,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021925,£633.36,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021965,£633.36,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021981,£633.36,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021944,£631.04,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021922,£630.47,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021896,£612.04,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021910,£601.36,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021987,£591.31,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021852,£569.39,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021938,£569.39,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021943,£569.39,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021974,£569.39,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021960,£564.42,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021901,£554.42,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021976,£552.00,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021885,£545.39,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021959,£537.39,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021921,£527.45,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021906,£513.00,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,13.03.2019,5101021984,£507.36,The Furnishing Service Ltd,
Manchester City Council,Corporate Services,Printing,13.03.2019,5101021812,"£3,876.00",Mail Solutions,
Manchester City Council,Adult Social Care,Transport Coach Hire,13.03.2019,5101021747,"£1,400.00",T/A Beresford Travel,
Manchester City Council,Highways Services,Professional fees,13.03.2019,5101011786,"£9,228.68",Atkins Limited,
Manchester City Council,Highways Services,Professional fees,13.03.2019,5101021629,"£9,228.68",Atkins Limited,
Manchester City Council,Highways Services,Professional fees,13.03.2019,5101021631,"-£9,228.68",Atkins Limited,
Manchester City Council,Highways Services,Professional fees,13.03.2019,5101021632,"-£9,228.68",Atkins Limited,
Manchester City Council,Highways Services,I T Provision,13.03.2019,5101021541,£622.00,Equisys Timemaster Ltd,
Manchester City Council,Hospitality + Trading Services,Rodent and Pest Control,13.03.2019,5101021592,£975.18,Killgerm Chemicals Ltd,
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,13.03.2019,5101021604,"£2,941.02",Killgerm Chemicals Ltd,
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,13.03.2019,5101021595,"£2,104.36",Killgerm Chemicals Ltd,
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,13.03.2019,5101021593,£767.10,Killgerm Chemicals Ltd,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,13.03.2019,5101021644,"£2,100.00",Park Crescent Hotel Ltd,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,13.03.2019,5101021645,"£1,500.00",Park Crescent Hotel Ltd,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,13.03.2019,5101021643,"£1,425.00",Park Crescent Hotel Ltd,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,13.03.2019,5101021646,"£1,283.33",Park Crescent Hotel Ltd,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,13.03.2019,5101021647,"£1,039.17",Park Crescent Hotel Ltd,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,13.03.2019,5101021648,£900.00,Park Crescent Hotel Ltd,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,13.03.2019,5101021642,£680.83,Park Crescent Hotel Ltd,
Manchester City Council,Chief Executives,Equipment,13.03.2019,5101021872,"£2,132.67",Jigsaw Systems Limited,
Manchester City Council,Manchester Leisure,Refuse Collection,13.03.2019,5101021728,"£1,379.00",Dickinson Environmental,
Manchester City Council,Manchester Leisure,Refuse Collection,13.03.2019,5101021727,£984.00,Dickinson Environmental,
Manchester City Council,Highways Services,Payments to Sub-Contractors,13.03.2019,5101021754,"£6,707.23",Dowhigh Ltd,
Manchester City Council,Environment and Operations,Construction Works,13.03.2019,5101020989,"£3,238.13",J.Hopkins (Contractors) Ltd.,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,13.03.2019,1906402456,"£1,224.32",Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,13.03.2019,1906402401,"£1,131.43",Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,13.03.2019,1906402427,"£1,112.99",Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,13.03.2019,1906402385,£537.54,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,13.03.2019,1906402411,£533.44,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,13.03.2019,1906402390,£515.43,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,13.03.2019,1906402441,£502.40,Brake Bros Foodservice Ltd,
Manchester City Council,Corporate Services,Training and Development,13.03.2019,5101021081,"£3,000.00",Trafford College,
Manchester City Council,Highways Services,Building Materials for direct delivery,13.03.2019,5101021390,"£3,060.00",Kloeckner Metals UK,
Manchester City Council,Regeneration Finance,Rents,13.03.2019,1906398426,"£106,283.25",Savills (UK) Ltd,
Manchester City Council,Adult Social Care,Legal Fees,13.03.2019,5101021748,"£2,750.00",Redacted Personal Information,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,13.03.2019,5101021386,"£1,100.00",Manchester Young Lives,
Manchester City Council,Adult Social Care,Transport Coach Hire,13.03.2019,5101021289,"£12,854.00",Redacted Personal Information,
