Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,
Manchester City Council,Adult Social Care,Rents,11.03.2020,1906781897,"£1,360.00",Redacted Personal Information,
Manchester City Council,Chief Executives,Furniture,11.03.2020,1906795734,"£1,341.67",Redacted Personal Information,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,11.03.2020,1906795026,"£1,320.00",Premier Inn P CARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",11.03.2020,1906794972,"£1,253.85",CROWN HOMES LTD,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",11.03.2020,1906795220,"£1,250.00",S AND S MANAGEMENT GROUP,
Manchester City Council,Manchester Leisure,Equipment,11.03.2020,1906795112,"£1,237.50",SITELINK COMMS,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,11.03.2020,1906794796,"£1,196.82",TRAVELODGE P CARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",11.03.2020,1906795007,"£1,190.00",LANDMARK PROPERTY MANA,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",11.03.2020,1906795281,"£1,189.34",HAPPY HOMES (UK) LTD,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,11.03.2020,1906795032,"£1,171.76",TRAVELODGE P CARD ONLY,
Manchester City Council,Adult Social Care,Rents,11.03.2020,1906781920,"£1,144.00",Manchester Letting,
Manchester City Council,Hospitality + Trading Services,Insurance,11.03.2020,1906790606,"£1,122.32",Zurich Municipal,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",11.03.2020,1906795141,"£1,100.00",LOAN LANDS,
Manchester City Council,Adult Social Care,Rents,11.03.2020,1906781840,"£1,070.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",11.03.2020,1906795139,"£1,070.00",CARRINGTON RIDING,
Manchester City Council,Adult Social Care,Payments for services,11.03.2020,1906795232,"£1,067.72",TRAVELODGE P CARD ONLY,
Manchester City Council,Highways Services,Professional fees,11.03.2020,5101078420,"£1,029.50",Waterman Aspen Ltd,
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,11.03.2020,1906795313,"£1,020.00",LOCKSTITCH LIMITED,
Manchester City Council,Manchester Leisure,Professional fees,11.03.2020,5101078395,£999.00,"Groundwork Manchester, Salford",
Manchester City Council,Adult Social Care,Rents,11.03.2020,1906789327,£986.64,Judge Services Ltd,
Manchester City Council,Adult Social Care,Landline Telephone Charges,11.03.2020,1906770298,£960.00,Bt Payphones,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,11.03.2020,1906794903,£952.50,Premier Inn P CARD ONLY,
Manchester City Council,Highways Services,Professional fees,11.03.2020,5101078492,£948.00,Waterman Aspen Ltd,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",11.03.2020,1906795274,£936.07,TRAVELODGE P CARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",11.03.2020,1906794820,£900.00,IZ *EASY2LET MANCH,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,11.03.2020,1906794904,£896.00,Premier Inn P CARD ONLY,
Manchester City Council,Chief Executives,Professional fees,11.03.2020,1906795497,£889.90,SCARLETT ENTERTAINMENT,
Manchester City Council,Manchester Leisure,Equipment,11.03.2020,1906794801,£879.00,CROWNE PLAZA F AND B,
Manchester City Council,Adult Social Care,Payments for services,11.03.2020,1906794890,£878.00,Premier Inn P CARD ONLY,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,11.03.2020,1906794907,£872.00,Premier Inn P CARD ONLY,
Manchester City Council,Adult Social Care,Catering Provisions,11.03.2020,1906795807,£869.05,Brake Bros Foodservice Ltd,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,11.03.2020,1906795104,£862.00,Premier Inn P CARD ONLY,
Manchester City Council,Adult Social Care,Payments for services,11.03.2020,1906795067,£861.00,Premier Inn P CARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",11.03.2020,1906794822,£859.00,COUNTRYWIDE RESIDENTIA,
Manchester City Council,Manchester Leisure,Professional fees,11.03.2020,5101078764,£850.00,Manchester Rugby Union,
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,11.03.2020,1906794858,£806.00,SMITHS EQUIPMENT HIRE,
Manchester City Council,Corporate Services,"Consumable items eg Toilet rolls, soap etc",11.03.2020,1906795089,£779.60,MYHUB INTRANET SOLS,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,11.03.2020,5101078825,£770.00,Redacted Personal Information,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",11.03.2020,1906795716,£769.23,HUNTERS ESTATE AGENTS,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",11.03.2020,1906795606,£749.00,MILTON MANCHESTER HOTE,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,11.03.2020,1906795105,£725.00,Premier Inn P CARD ONLY,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,11.03.2020,1906795209,£719.00,Premier Inn P CARD ONLY,
Manchester City Council,Adult Social Care,Rents,11.03.2020,1906754893,£700.00,Redacted Personal Information,
Manchester City Council,Chief Executives,Advertising,11.03.2020,1906794831,£700.00,Facebook (CARD ONLY),
Manchester City Council,Chief Executives,Advertising,11.03.2020,1906795057,£700.00,Facebook (CARD ONLY),
Manchester City Council,Chief Executives,Advertising,11.03.2020,1906795207,£700.00,Facebook (CARD ONLY),
Manchester City Council,Chief Executives,Advertising,11.03.2020,1906795235,£700.00,Facebook (CARD ONLY),
Manchester City Council,Chief Executives,Advertising,11.03.2020,1906795421,£700.00,Facebook (CARD ONLY),
Manchester City Council,Adult Social Care,Rents,11.03.2020,1906781918,£690.00,Lee Berridge/Berridge Homes,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,11.03.2020,5101078823,£682.00,Europia,
Manchester City Council,Adult Social Care,Payments for services,11.03.2020,1906795069,£675.50,Premier Inn P CARD ONLY,
Manchester City Council,Regeneration Finance,Subsistence and Conference Expenses,11.03.2020,5101078642,£655.00,Trinity College London,
Manchester City Council,Adult Social Care,Payments for services,11.03.2020,1906795070,£652.50,Premier Inn P CARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",11.03.2020,1906795130,£650.00,GUESTHOUSE MANCHESTER,
Manchester City Council,Chief Executives,Compensation Payments,11.03.2020,1906790621,£650.00,18 St John Street Chambers,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,11.03.2020,1906795247,£643.00,Premier Inn P CARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",11.03.2020,1906794850,£631.00,EXPEDIA 7517782451991,
Manchester City Council,Chief Executives,Advertising,11.03.2020,1906795206,£629.00,Apple UK (CARD ONLY),
Manchester City Council,Chief Executives,Advertising,11.03.2020,1906794911,£612.99,Amazon Co.Uk,
Manchester City Council,Chief Executives,Advertising,11.03.2020,1906795205,£609.98,Amazon Co.Uk,
Manchester City Council,Adult Social Care,Transport Coach Hire,11.03.2020,5101078826,£600.80,GMATL,
Manchester City Council,Manchester Leisure,Equipment,11.03.2020,1906794791,£600.00,D BRASH & SONS LTD,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,11.03.2020,1906795586,£600.00,GUESTHOUSE MANCHESTER,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,11.03.2020,1906795751,£600.00,GUESTHOUSE MANCHESTER,
Manchester City Council,Manchester Leisure,Advertising,11.03.2020,1906795023,£595.00,IZ *IN TOUCH LOCAL MEDIA,
Manchester City Council,Adult Social Care,Rents,11.03.2020,1906781921,£594.00,Policy Review Projects Ltd,
Manchester City Council,Chief Executives,Advertising,11.03.2020,1906795467,£587.00,PAYPAL (UK) P CARD ONLY,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,11.03.2020,1906794905,£580.00,Premier Inn P CARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",11.03.2020,1906795214,£569.03,EXPEDIA 7520118227764,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,11.03.2020,1906795526,£565.50,Premier Inn P CARD ONLY,
Manchester City Council,Adult Social Care,Payments for services,11.03.2020,1906794937,£546.50,Premier Inn P CARD ONLY,
Manchester City Council,Corporate Services,"Consumable items eg Toilet rolls, soap etc",11.03.2020,1906795727,£539.40,CANVA* 02612-11693774,
Manchester City Council,Chief Executives,Advertising,11.03.2020,1906795582,£528.08,Amazon Co.Uk,
Manchester City Council,Manchester Leisure,Equipment,11.03.2020,1906795748,£527.02,EXPEDIA 7523566776405,
Manchester City Council,Adult Social Care,Rents,11.03.2020,1906781842,£520.00,Tulloch Property Services,
Manchester City Council,Adult Social Care,Payments for services,11.03.2020,1906794936,£520.00,GUESTHOUSE MANCHESTER,
Manchester City Council,Adult Social Care,Rents,11.03.2020,1906781843,£519.92,Happy Homes Uk Ltd,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,11.03.2020,1906795028,£510.50,Premier Inn P CARD ONLY,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,11.03.2020,1906794906,£506.00,Premier Inn P CARD ONLY,
Manchester City Council,Adult Social Care,Payments for services,11.03.2020,1906795521,£505.50,Premier Inn P CARD ONLY,
Manchester City Council,Adult Social Care,Payments for services,11.03.2020,1906794799,£500.50,Premier Inn P CARD ONLY,
Manchester City Council,Adult Social Care,Legal Fees,11.03.2020,1906783661,£500.00,Redacted Personal Information,
Manchester City Council,Chief Executives,Furniture,11.03.2020,1906795498,-£699.82,WWW.CARPETVISTA.COM,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",11.03.2020,1906795559,"-£1,266.36",WWW.ROOMZZZ.COM,
Manchester City Council,Environment and Operations,Construction Works,11.03.2020,5101078817,"-£3,402.75",Bt Repayments And Claims Group,
Manchester City Council,Regeneration Finance,Professional fees,11.03.2020,5101078816,"-£21,697.87",City Football Group Limited,
Manchester City Council,Regeneration Finance,Rents,12.03.2020,1906796657,"£100,762.35",Savills (UK) Ltd,
Manchester City Council,Adult Social Care,Rents,12.03.2020,5101078925,"£75,444.35",Accommodation Links Ltd,
Manchester City Council,Manchester Leisure,Library Materials Acquisition,12.03.2020,1906790374,"£40,685.07",Bolinda UK Limited,
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,12.03.2020,5101078946,"£17,637.40",Carlton Fuels Ltd,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906796828,"£15,515.43",Npower,
Manchester City Council,Environment and Operations,Construction Works,12.03.2020,5101078834,"£15,434.63",GMCA,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906796827,"£15,371.86",Npower,
Manchester City Council,Housing General Fund,Capital Receipts,12.03.2020,1906783260,"£15,200.00",Redrow Homes Lancashire,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906796829,"£14,008.56",Npower,
Manchester City Council,Housing Revenue Account,Other Insurance Premiums,12.03.2020,5101079012,"£13,674.00",Eastlands Homes Partnership Ltd,
Manchester City Council,Chief Executives,I T Provision,12.03.2020,5101078903,"£13,000.00",4global Ltd,
Manchester City Council,Highways Services,Grant Payments,12.03.2020,5101079008,"£12,120.00",Bike Right,
Manchester City Council,Insurance Fund,Balance of Risks Insurance Premium,12.03.2020,5101079009,"£11,121.50",Urban Green Space Limited,
Manchester City Council,Highways Services,Payments to Sub-Contractors,12.03.2020,5101078955,"£10,431.48",Northern Marking Limited,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906796830,"£10,071.68",Npower,
Manchester City Council,Highways Services,Compensation Payments,12.03.2020,1906781916,"£9,000.00",CFG Law,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906796831,"£8,925.50",Npower,
Manchester City Council,Corporate Services,Professional fees,12.03.2020,5101078962,"£8,641.08",Wilde Consultants Ltd,
Manchester City Council,Regeneration Finance,Heating Oil,12.03.2020,1906796814,"£7,405.13",Standard Fuels Oils,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906796832,"£7,345.91",Npower,
Manchester City Council,Adult Social Care,Equipment,12.03.2020,5101078940,"£7,110.00",Doro Care Ltd,
Manchester City Council,Chief Executives,Funeral and coroner related services,12.03.2020,5101078913,"£6,690.00",Kane Funeral Services,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906796837,"£6,308.94",Npower,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906796835,"£6,012.92",Npower,
Manchester City Council,Regeneration Finance,Legal Fees,12.03.2020,5101078974,"£6,000.00",Kings Chambers,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906796836,"£5,972.55",Npower,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906796825,"£5,732.79",Npower,
Manchester City Council,Corporate Services,Postage,12.03.2020,5101078662,"£5,497.49",Royal Mail Group Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906796824,"£5,495.36",Npower,
Manchester City Council,Hospitality + Trading Services,Electricity,12.03.2020,1906796983,"£5,113.53",Scottish & Southern Energy Plc,
Manchester City Council,Chief Executives,Funeral and coroner related services,12.03.2020,5101078915,"£4,313.00",Uni Hospital of South Mcr,
Manchester City Council,Highways Services,Compensation Payments,12.03.2020,1906781916,"£4,062.00",CFG Law,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,12.03.2020,5101078880,"£4,000.00",Northenden Group Practice,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,12.03.2020,5101078953,"£4,000.00",Edgerton Management Services,
Manchester City Council,Chief Executives,Advertising,12.03.2020,5101078943,"£3,842.62",Bauer Radio Ltd,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906796823,"£3,761.56",Npower,
Manchester City Council,Manchester Leisure,Professional fees,12.03.2020,5101079071,"£3,514.20",Daly Drains Ltd,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906796833,"£3,422.11",Npower,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906796826,"£3,397.49",Npower,
Manchester City Council,Regeneration Finance,Professional fees,12.03.2020,5101078753,"£3,250.00",GVA Grimley Ltd,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906796834,"£3,109.16",Npower,
Manchester City Council,Chief Executives,Examination Fees,12.03.2020,5101078921,"£2,940.00",Uni Hospital of South Mcr,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797122,"£2,860.95",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,12.03.2020,1906797060,"£2,814.08",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797089,"£2,725.44",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,12.03.2020,1906796967,"£2,647.93",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,12.03.2020,1906797135,"£2,478.95",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,12.03.2020,1906797129,"£2,468.83",Scottish & Southern Energy Plc,
Manchester City Council,Manchester Leisure,Electricity,12.03.2020,1906796966,"£2,326.34",Scottish & Southern Energy Plc,
Manchester City Council,Chief Executives,Examination Fees,12.03.2020,5101078874,"£2,166.00",ROAR Forensics Ltd,
Manchester City Council,Chief Executives,Funeral and coroner related services,12.03.2020,5101078882,"£2,153.80",Redacted Personal Information,
Manchester City Council,Corporate Services,Professional fees,12.03.2020,5101077761,"£1,915.00",Viola Clause Ltd,
Manchester City Council,Chief Executives,Funeral and coroner related services,12.03.2020,5101078897,"£1,876.90",Redacted Personal Information,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,12.03.2020,5101078963,"£1,839.50",Eversheds Llp,
Manchester City Council,Manchester Leisure,Library Materials Acquisition,12.03.2020,1906790322,"£1,785.46",Martin-Lavell Limited,
Manchester City Council,Corporate Services,Electricity,12.03.2020,1906797088,"£1,652.19",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797111,"£1,619.78",Scottish & Southern Energy Plc,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,12.03.2020,5101078950,"£1,600.00",Edgerton Management Services,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,12.03.2020,5101078951,"£1,600.00",Edgerton Management Services,
Manchester City Council,Highways Services,Payments to Sub-Contractors,12.03.2020,5101078948,"£1,582.14",Northern Marking Limited,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797158,"£1,575.68",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Grounds Maintenance Costs,12.03.2020,5101078747,"£1,500.00",Arboricultural Services Treework,
Manchester City Council,Regeneration Finance,Legal Fees,12.03.2020,5101078964,"£1,500.00",Eversheds Llp,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797154,"£1,480.68",Scottish & Southern Energy Plc,
Manchester City Council,Manchester Leisure,Electricity,12.03.2020,1906797043,"£1,446.38",Scottish & Southern Energy Plc,
Manchester City Council,Chief Executives,Funeral and coroner related services,12.03.2020,5101078912,"£1,443.00",The Pennine Acute Hospital Nhs Trus,
Manchester City Council,Manchester Leisure,Electricity,12.03.2020,1906797045,"£1,427.12",Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Rents,12.03.2020,1906734804,"£1,360.00",Redacted Personal Information,
Manchester City Council,Corporate Services,Postage,12.03.2020,5101078651,"£1,355.14",Royal Mail Group Plc,
Manchester City Council,Manchester Leisure,Professional fees,12.03.2020,5101079072,"£1,291.00",Daly Drains Ltd,
Manchester City Council,Adult Social Care,Rents,12.03.2020,1906649285,"£1,250.00",Peter Anthony Estates,
Manchester City Council,Manchester Leisure,Electricity,12.03.2020,1906797044,"£1,224.18",Scottish & Southern Energy Plc,
Manchester City Council,Chief Executives,Postage,12.03.2020,5101078372,"£1,214.94",Royal Mail Group Plc,
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,12.03.2020,5101078981,"£1,200.00",Peter Douglass Platforms,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,12.03.2020,5101078959,"£1,200.00",Edgerton Management Services,
Manchester City Council,Chief Executives,Electricity,12.03.2020,1906796996,"£1,197.82",Scottish & Southern Energy Plc,
Manchester City Council,Highways Services,Electricity,12.03.2020,1906797149,"£1,146.60",Scottish & Southern Energy Plc,
Manchester City Council,Highways Services,Electricity,12.03.2020,1906797151,"£1,127.66",Scottish & Southern Energy Plc,
Manchester City Council,Manchester Leisure,Electricity,12.03.2020,1906797009,"£1,114.47",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,12.03.2020,1906796973,"£1,088.20",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797095,"£1,059.39",Scottish & Southern Energy Plc,
Manchester City Council,Manchester Leisure,Electricity,12.03.2020,1906797046,"£1,027.73",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,12.03.2020,1906797140,"£1,016.01",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797240,"£1,010.64",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797237,"£1,003.89",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Legal Fees,12.03.2020,5101078982,"£1,000.00",Redacted Personal Information,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797054,£978.08,Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,12.03.2020,1906797160,£967.42,Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,12.03.2020,1906797038,£925.38,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797026,£918.56,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797123,£891.92,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Stationery,12.03.2020,5101078990,£889.00,Banner Group Limited,
Manchester City Council,Manchester Leisure,Electricity,12.03.2020,1906797004,£888.57,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797155,£866.47,Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,12.03.2020,1906797128,£865.02,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797245,£863.67,British Gas Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797125,£861.77,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,12.03.2020,1906790559,£861.00,Virgin Care Servs Ltd,
Manchester City Council,Hospitality + Trading Services,Electricity,12.03.2020,1906797005,£860.85,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,12.03.2020,1906797112,£860.74,Scottish & Southern Energy Plc,
Manchester City Council,Manchester Leisure,Electricity,12.03.2020,1906797069,£857.86,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797064,£824.23,Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,12.03.2020,1906796950,£811.93,Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,12.03.2020,1906797132,£807.34,Scottish & Southern Energy Plc,
Manchester City Council,Hospitality + Trading Services,Legal Fees,12.03.2020,5101078980,£800.00,Redacted Personal Information,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,12.03.2020,5101078952,£800.00,Edgerton Management Services,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,12.03.2020,5101078957,£800.00,Edgerton Management Services,
Manchester City Council,Regeneration Finance,Legal Fees,12.03.2020,5101078968,£800.00,Lincoln House Chambers,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797094,£795.73,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797001,£778.37,Scottish & Southern Energy Plc,
Manchester City Council,Housing Revenue Account,Other Insurance Premiums,12.03.2020,5101079012,£774.00,Eastlands Homes Partnership Ltd,
Manchester City Council,Corporate Services,Electricity,12.03.2020,1906796995,£772.63,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",12.03.2020,5101078649,£754.00,All 4 Pets Limited,
Manchester City Council,Adult Social Care,Funeral and coroner related services,12.03.2020,5101078666,£754.00,All 4 Pets Limited,
Manchester City Council,Adult Social Care,"Clothes, Uniform and Laundry",12.03.2020,5101078719,£746.00,Alliance Disposables Ltd,
Manchester City Council,Corporate Services,Electricity,12.03.2020,1906797086,£743.64,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Legal Fees,12.03.2020,5101078976,£700.00,Landmark Chambers,
Manchester City Council,Adult Social Care,Electricity,12.03.2020,1906796985,£696.19,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797024,£693.54,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797028,£679.88,Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,12.03.2020,1906797059,£673.71,Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,12.03.2020,1906796974,£673.67,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,12.03.2020,1906796933,£655.57,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Funeral and coroner related services,12.03.2020,5101078659,£652.50,All 4 Pets Limited,
Manchester City Council,Chief Executives,Compensation Payments,12.03.2020,1906783839,£650.00,18 St John Street Chambers,
Manchester City Council,Highways Services,Legal Fees,12.03.2020,5101078965,£650.00,Redacted Personal Information,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797008,£648.47,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Landline Telephone Charges,12.03.2020,1906752562,£645.29,Bt Featurenet Payment Centre,
Manchester City Council,Corporate Services,Electricity,12.03.2020,1906797161,£641.90,Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,12.03.2020,1906797040,£631.65,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797241,£617.86,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797006,£609.69,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797148,£603.68,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797152,£602.60,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,"Clothes, Uniform and Laundry",12.03.2020,5101078717,£596.80,Alliance Disposables Ltd,
Manchester City Council,Corporate Services,Electricity,12.03.2020,1906797130,£595.11,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797102,£587.18,Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,12.03.2020,1906797083,£576.16,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797036,£550.98,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797031,£550.65,Scottish & Southern Energy Plc,
Manchester City Council,Manchester Leisure,Electricity,12.03.2020,1906797107,£546.53,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797166,£538.49,Scottish & Southern Energy Plc,
Manchester City Council,Hospitality + Trading Services,Electricity,12.03.2020,1906797053,£535.15,Scottish & Southern Energy Plc,
Manchester City Council,Chief Executives,Printing,12.03.2020,5101079007,£530.84,Access Point Ltd,
Manchester City Council,Adult Social Care,Electricity,12.03.2020,1906797110,£522.48,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Stationery,12.03.2020,5101078991,£517.43,Banner Group Limited,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797165,£512.05,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1906797108,£505.23,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,12.03.2020,1906796954,£500.38,Scottish & Southern Energy Plc,
Manchester City Council,Manchester Leisure,Professional fees,12.03.2020,5101079066,£500.23,Daly Drains Ltd,
Manchester City Council,Adult Social Care,Rents,12.03.2020,1906769461,£500.00,Happy Homes Uk Ltd,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,12.03.2020,5101078835,"-£2,000.00",Buro Happold Limited,
Manchester City Council,Corporate Services,Electricity,12.03.2020,1700097439,"-£2,135.65",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1700097406,"-£2,987.72",Npower,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1700097405,"-£3,315.97",Npower,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1700097402,"-£4,211.70",Npower,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1700097400,"-£5,466.33",Npower,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1700097401,"-£5,745.02",Npower,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1700097398,"-£5,949.42",Npower,
Manchester City Council,Regeneration Finance,Electricity,12.03.2020,1700097399,"-£6,331.97",Npower,
