Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,
Manchester City Council,Corporate Services,Tele Conferencing,11.05.2020,1906853077,"£20,781.02",BT Conferencing Services,
Manchester City Council,Adult Social Care,Rents,11.05.2020,5101087767,"£18,665.64",Mosscare Housing Ltd,
Manchester City Council,Adult Social Care,Rents,11.05.2020,5101087769,"£18,665.64",Mosscare Housing Ltd,
Manchester City Council,Childrens & Education Services,Professional fees,11.05.2020,5101087724,"£17,065.43",Wigan Metropolitan Borough Council,
Manchester City Council,Childrens & Education Services,Catering,11.05.2020,5101087546,"£16,516.27",Spie Limited,
Manchester City Council,Highways Services,Professional fees,11.05.2020,5101087841,"£14,420.00",Building Software Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,11.05.2020,5101087845,"£13,972.00",Ramboll UK Limited,
Manchester City Council,Manchester Leisure,Professional fees,11.05.2020,5101087829,"£13,100.00",Pleydell Smithyman Limited,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,11.05.2020,5101087303,"£12,600.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,11.05.2020,5101087369,"£12,600.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Agency staff provision,11.05.2020,5101087817,"£12,000.00",Tanda Services,
Manchester City Council,Childrens & Education Services,CORONA VIRUS D-19,11.05.2020,5101087495,"£11,421.63",Parkway Cabs & Cars,
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,11.05.2020,5101086834,"£10,903.00",Longford Park School,
Manchester City Council,Chief Executives,I T Provision,11.05.2020,5101087202,"£10,722.00",Insight Direct (Uk) Ltd,
Manchester City Council,Regeneration Finance,Third party payments to other Local Authorities,11.05.2020,5101087650,"£10,562.50",Brookfield Adult Learning Centre,
Manchester City Council,Childrens & Education Services,CORONA VIRUS D-19,11.05.2020,5101087854,"£10,481.08",MCR Blackcab Ltd,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,11.05.2020,5101087706,"£10,000.00",Arboricultural Services Treework,
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,11.05.2020,5101087295,"£10,000.00",Independent Choices Gtr Manchester,
Manchester City Council,Regeneration Finance,Rents,11.05.2020,1906853270,"£9,864.83",Moss Side Millennium Powerhouse Ltd,
Manchester City Council,Chief Executives,Legal Fees,11.05.2020,5101087889,"£9,816.00",Eversheds Llp,
Manchester City Council,Chief Executives,Printing,11.05.2020,5101086845,"£9,610.00",WDM,
Manchester City Council,Adult Social Care,Rents,11.05.2020,5101087770,"£9,332.82",Mosscare Housing Ltd,
Manchester City Council,Chief Executives,CRB Fees,11.05.2020,5101087803,"£8,784.00",Disclosure & Barring Service,
Manchester City Council,Regeneration Finance,Third party payments to other Local Authorities,11.05.2020,5101087126,"£8,651.00",Caritas - Talk English Project,
Manchester City Council,Chief Executives,I T Provision,11.05.2020,5101087050,"£8,408.82",Insight Direct (Uk) Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,11.05.2020,5101087734,"£8,158.00",Greater Manchester Immigration Aid,
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,11.05.2020,5101087628,"£7,995.40",Carlton Fuels Ltd,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,11.05.2020,5101087061,"£7,836.60",Ramora Ltd,
Manchester City Council,Corporate Services,Professional fees,11.05.2020,5101086843,"£7,587.50",GVA Grimley Ltd,
Manchester City Council,Housing Revenue Account,Legal Fees,11.05.2020,5101087875,"£6,055.00",Eversheds Llp,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,11.05.2020,5101087198,"£6,012.18",Building Design Partnership Limited,
Manchester City Council,Adult Social Care,Agency staff provision,11.05.2020,5101087816,"£6,000.00",Tanda Services,
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,11.05.2020,5101086837,"£5,738.00",Cracking Good Food,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,11.05.2020,5101087482,"£5,408.88",Scrutiny Cleaning Services,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,11.05.2020,5101087096,"£5,284.67",Vinci Construction UK Ltd,
Manchester City Council,Adult Social Care,Supporting People Payments,11.05.2020,5101087729,"£5,269.00",Places for People Living +,
Manchester City Council,Childrens & Education Services,Payments for services,11.05.2020,5101087479,"£5,117.19",Enhance EHC Ltd,
Manchester City Council,Highways Services,Car Parking Permits,11.05.2020,5101087092,"£5,036.70",Quadrant Security Group,
Manchester City Council,Childrens & Education Services,Professional fees,11.05.2020,5101087593,"£5,000.00",GW Theatre Company Ltd,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,11.05.2020,5101087859,"£4,750.00",The Manchester Men's Room,
Manchester City Council,Adult Social Care,Equipment,11.05.2020,5101087069,"£4,500.00",Invacare Limited,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,11.05.2020,5101087592,"£4,400.00",Independent Choices Gtr Manchester,
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,11.05.2020,5101087830,"£4,218.40",G E Robinson & Co Ltd,
Manchester City Council,Chief Executives,Compensation Payments,11.05.2020,1906854444,"£4,200.00",Redacted Personal Information,
Manchester City Council,Childrens & Education Services,CORONA VIRUS D-19,11.05.2020,5101087852,"£4,032.60",MCR Blackcab Ltd,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,11.05.2020,5101087484,"£3,896.72",Scrutiny Cleaning Services,
Manchester City Council,Childrens & Education Services,CORONA VIRUS D-19,11.05.2020,5101087082,"£3,840.00",D.J. Minibus Travel,
Manchester City Council,Chief Executives,Agency staff provision,11.05.2020,5101087453,"£3,825.84",Wilde Consultants Ltd,
Manchester City Council,Corporate Services,Security,11.05.2020,5101087317,"£3,808.00",Flowbird Smart City Uk Ltd,
Manchester City Council,Chief Executives,Compensation Payments,11.05.2020,1906854446,"£3,600.00",Redacted Personal Information,
Manchester City Council,Manchester Leisure,Professional fees,11.05.2020,5101086833,"£3,499.80",Bureau Veritas UK Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,11.05.2020,5101087872,"£3,482.70",Northwards Housing Limited,
Manchester City Council,Adult Social Care,Funeral and coroner related services,11.05.2020,5101087627,"£3,446.00",Greater Manchester Funeral Service,
Manchester City Council,Childrens & Education Services,CORONA VIRUS D-19,11.05.2020,5101087850,"£3,127.51",MCR Blackcab Ltd,
Manchester City Council,Regeneration Finance,Professional fees,11.05.2020,5101087171,"£3,000.00",Sow the City,
Manchester City Council,Regeneration Finance,Third party payments to other Local Authorities,11.05.2020,5101087213,"£3,000.00",Blackburn With Darwen Borough Counc,
Manchester City Council,Adult Social Care,Rents,11.05.2020,5101087871,"£2,937.35",Northwards Housing Limited,
Manchester City Council,Childrens & Education Services,Professional fees,11.05.2020,1906854863,"£2,917.46",Steffas and Associates,
Manchester City Council,Childrens & Education Services,CORONA VIRUS D-19,11.05.2020,5101087851,"£2,728.87",MCR Blackcab Ltd,
Manchester City Council,Adult Social Care,Equipment,11.05.2020,5101087847,"£2,700.00",Ultimate Healthcare,
Manchester City Council,Chief Executives,Professional fees,11.05.2020,5101087401,"£2,635.15",Foreign and Commonwealth Office,
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,11.05.2020,5101087832,"£2,590.40",G E Robinson & Co Ltd,
Manchester City Council,Chief Executives,I T Provision,11.05.2020,5101087022,"£2,528.00",Insight Direct (Uk) Ltd,
Manchester City Council,Chief Executives,Hire of Equipment,11.05.2020,5101086769,"£2,525.00",Jigsaw Systems Limited,
Manchester City Council,Corporate Services,Hire of Equipment,11.05.2020,5101087315,"£2,494.00",Flowbird Smart City Uk Ltd,
Manchester City Council,Childrens & Education Services,CORONA VIRUS D-19,11.05.2020,5101087849,"£2,448.14",MCR Blackcab Ltd,
Manchester City Council,Adult Social Care,Rents,11.05.2020,5101087884,"£2,442.52",Northwards Housing Limited,
Manchester City Council,Highways Services,Purchase of stores for re-distribution,11.05.2020,5101087846,"£2,358.72",Instarmac Group Ltd,
Manchester City Council,Childrens & Education Services,Payments for services,11.05.2020,5101086949,"£2,333.34",NISAI Virtual Academy,
Manchester City Council,Adult Social Care,Equipment,11.05.2020,5101087106,"£2,299.50",iTs Designs Ltd,
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,11.05.2020,5101087306,"£2,105.00",The Oak Trust,
Manchester City Council,Adult Social Care,Rents,11.05.2020,5101087869,"£2,054.00",Northwards Housing Limited,
Manchester City Council,Adult Social Care,Supporting People Payments,11.05.2020,5101087731,"£1,907.00",Places for People Living +,
Manchester City Council,Housing General Fund,Council Dwelling Adaptations,11.05.2020,5101087554,"£1,763.80",UPS Building & Maintenance Ltd,
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,11.05.2020,5101087438,"£1,740.00",Teleshore (Uk) Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,11.05.2020,5101087019,"£1,711.84",Cruden Property Services Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,11.05.2020,5101087368,"£1,650.00",Jane Simpson Access Ltd,
Manchester City Council,Highways Services,Compensation Payments,11.05.2020,1906854111,"£1,618.50",Peasegoods,
Manchester City Council,Childrens & Education Services,Payments for services,11.05.2020,5101087015,"£1,535.52",Apollo Home Healthcare Ltd,
Manchester City Council,Adult Social Care,Grant Payments,11.05.2020,5101087426,"£1,500.00",Newcastle City Council,
Manchester City Council,Corporate Services,Licences Purchase,11.05.2020,5101087033,"£1,468.61",Insight Direct (Uk) Ltd,
Manchester City Council,Adult Social Care,Personal needs of client,11.05.2020,5101087073,"£1,464.00",Ethitec,
Manchester City Council,Environment and Operations,Construction Works,11.05.2020,5101087802,"£1,450.00",Deloitte & Touche Llp,
Manchester City Council,Childrens & Education Services,CORONA VIRUS D-19,11.05.2020,5101087864,"£1,440.00",Redacted Personal Information,
Manchester City Council,Childrens & Education Services,CORONA VIRUS D-19,11.05.2020,5101087272,"£1,380.00",RK Travel Ltd,
Manchester City Council,Childrens & Education Services,CORONA VIRUS D-19,11.05.2020,5101087744,"£1,272.00",T/A Beresford Travel,
Manchester City Council,Highways Services,Compensation Payments,11.05.2020,1906854111,"£1,250.00",Peasegoods,
Manchester City Council,Chief Executives,Legal Fees,11.05.2020,5101087886,"£1,246.90",Eversheds Llp,
Manchester City Council,Childrens & Education Services,CORONA VIRUS D-19,11.05.2020,5101087866,"£1,210.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Rents,11.05.2020,1906854867,"£1,050.00",Redacted Personal Information,
Manchester City Council,Corporate Services,Equipment,11.05.2020,5101087861,"£1,029.00",Back Care Solutions Ltd,
Manchester City Council,Regeneration Finance,Contract Cleaning External,11.05.2020,5101087496,"£1,027.23",M & M Cleaning Services Ltd,
Manchester City Council,Manchester Leisure,Contract Cleaning External,11.05.2020,5101087032,"£1,000.00",GTS Steam Cleaners,
Manchester City Council,Manchester Leisure,Equipment,11.05.2020,5101087677,£976.00,Kingfisher Design & Management Ltd,
Manchester City Council,Childrens & Education Services,Payments for services,11.05.2020,5101087474,£968.04,Allied Publicity Services (M\cr) Lt,
Manchester City Council,Chief Executives,Advertising,11.05.2020,5101087452,£949.05,TES Global Ltd,
Manchester City Council,Chief Executives,Advertising,11.05.2020,5101087708,£949.05,TES Global Ltd,
Manchester City Council,Chief Executives,Payments to Sub-Contractors,11.05.2020,5101087177,£941.21,Redacted Personal Information,
Manchester City Council,Chief Executives,Printing,11.05.2020,5101087500,£920.00,Euro Label Printers Ltd,
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,11.05.2020,5101087588,£920.00,Street League,
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,11.05.2020,5101087792,£915.20,Cheshire Scaffolds Ltd,
Manchester City Council,Manchester Leisure,Furniture,11.05.2020,5101087793,£909.00,Rackline Limited,
Manchester City Council,Corporate Services,Training and Development,11.05.2020,5101087014,£900.00,Capita Business Services Ltd,
Manchester City Council,Regeneration Finance,Equipment,11.05.2020,5101086945,£900.00,Hideaway Media Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,11.05.2020,5101087726,£883.46,Manchester People First,
Manchester City Council,Chief Executives,Agency staff provision,11.05.2020,1906854108,£880.00,Redacted Personal Information,
Manchester City Council,Manchester Leisure,Professional fees,11.05.2020,5101087842,£876.00,University Of Manchester,
Manchester City Council,Chief Executives,Professional fees,11.05.2020,1906853281,£875.00,Redacted Personal Information,
Manchester City Council,Manchester Leisure,Testing Fees,11.05.2020,5101087585,£850.00,County Scientific Services,
Manchester City Council,Regeneration Finance,Training and Development,11.05.2020,5101087583,£844.00,Ncfe,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,11.05.2020,5101087844,£810.00,Ramboll UK Limited,
Manchester City Council,Childrens & Education Services,Public Transport,11.05.2020,5101087244,£765.00,Welcare Secure Escorts Limited,
Manchester City Council,Regeneration Finance,Training and Development,11.05.2020,1906853075,£760.00,Rics,
Manchester City Council,Manchester Leisure,Equipment,11.05.2020,5101087614,£750.00,Flowprotect Ltd,
Manchester City Council,Manchester Leisure,Subsistence and Conference Expenses,11.05.2020,5101087858,£735.00,Edinburgh City Council,
Manchester City Council,Childrens & Education Services,CORONA VIRUS D-19,11.05.2020,5101087885,£729.44,Arrow County Supplies,
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,11.05.2020,5101087810,£676.00,Stockport Metropolitan Borough,
Manchester City Council,Childrens & Education Services,Professional fees,11.05.2020,1906848308,£666.67,Redacted Personal Information,
Manchester City Council,Environment and Operations,Construction Works,11.05.2020,5101087547,£643.60,Deloitte & Touche Llp,
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,11.05.2020,5101087655,£630.00,Fairway Landscapes Ltd,
Manchester City Council,Childrens & Education Services,Professional fees,11.05.2020,5101087632,£600.00,Affinity Workforce Solutions Ltd,
Manchester City Council,Childrens & Education Services,Professional fees,11.05.2020,5101087659,£600.00,Affinity Workforce Solutions Ltd,
Manchester City Council,Childrens & Education Services,CORONA VIRUS D-19,11.05.2020,5101087749,£600.00,Connect Cars Ltd,
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,11.05.2020,5101087540,£595.00,UPS Building & Maintenance Ltd,
Manchester City Council,Manchester Leisure,Professional fees,11.05.2020,5101087862,£587.50,Redacted Personal Information,
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,11.05.2020,5101087890,£581.00,ECE Consultancy,
Manchester City Council,Childrens & Education Services,Professional fees,11.05.2020,5101087513,£560.00,Affinity Workforce Solutions Ltd,
Manchester City Council,Adult Social Care,Rents,11.05.2020,5101087055,£542.62,Houses4Homes 4U Ltd,
Manchester City Council,Environment and Operations,Construction Works,11.05.2020,5101087021,£532.48,Bt Repayments And Claims Group,
Manchester City Council,Childrens & Education Services,Professional fees,11.05.2020,5101087645,£520.00,Affinity Workforce Solutions Ltd,
Manchester City Council,Chief Executives,Paper & Envelopes,11.05.2020,5101087887,£502.18,Premier Paper Group Ltd,
Manchester City Council,Highways Services,Legal Fees,11.05.2020,1906846800,£500.00,Redacted Personal Information,
Manchester City Council,Chief Executives,Compensation Payments,11.05.2020,5101087881,£500.00,Redacted Personal Information,
Manchester City Council,Chief Executives,Paper & Envelopes,11.05.2020,5101087882,-£502.18,Premier Paper Group Ltd,
Manchester City Council,Highways Services,Private Finance and Public Private partnership initiatives,12.05.2020,5101087575,"£643,595.97",Amey Highways Lighting (Manchester),
Manchester City Council,Housing Revenue Account,Private Finance and Public Private partnership initiatives,12.05.2020,5101087998,"£487,813.17",Grove Village Ltd,
Manchester City Council,Childrens & Education Services,Private Finance and Public Private partnership initiatives,12.05.2020,5101086891,"£405,947.85",Manchester School Services Limited,
Manchester City Council,Childrens & Education Services,Private Finance and Public Private partnership initiatives,12.05.2020,5101087865,"£405,947.85",Manchester School Services Limited,
Manchester City Council,Adult Social Care,Rents,12.05.2020,5101088064,"£142,853.15",Mack Residential Letting Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,12.05.2020,5101087933,"£104,166.67",Nacro,
Manchester City Council,Housing Revenue Account,Professional fees,12.05.2020,5101087979,"£103,000.00",Your Employment Service CIC (YES),
Manchester City Council,Childrens & Education Services,Transport Coach Hire,12.05.2020,5101087335,"£91,272.00",Communitytransportservices.co.uk,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,12.05.2020,5101088028,"£87,000.00",Purcell Architecture Limited,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,12.05.2020,5101087403,"£72,811.00",Office for Metropolitan Architectur,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,12.05.2020,5101087982,"£41,742.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Personal needs of client,12.05.2020,5101087939,"£41,043.20",Yorkshire Care Equipment,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,12.05.2020,5101088012,"£37,000.00",Faithful & Gould Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,12.05.2020,5101088029,"£32,698.00",Mace Ltd,
Manchester City Council,Adult Social Care,Carer Support Payments ,12.05.2020,5101087973,"£32,677.88",Sevacare (U K ) lTD,
Manchester City Council,Adult Social Care,Rents,12.05.2020,5101087944,"£27,149.65",Cromwood Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,12.05.2020,5101088037,"£25,000.00",Purcell Architecture Limited,
Manchester City Council,Highways Services,Compensation Payments,12.05.2020,1906854899,"£20,000.00",Waring& Co Solicitors,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,12.05.2020,5101087922,"£19,778.85",Redacted Personal Information,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,12.05.2020,5101087214,"£19,074.00",Manchester Carers Forum,
Manchester City Council,Chief Executives,Grant and subscriptions awarded,12.05.2020,5101088058,"£17,029.00",Young Manchester,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,12.05.2020,5101088003,"£15,129.60",Ove Arup & Partners Ltd,
Manchester City Council,Corporate Services,I T Provision,12.05.2020,5101087938,"£15,067.00",Siemens Plc,
Manchester City Council,Hospitality + Trading Services,Compensation Payments,12.05.2020,1906856030,"£12,791.90",Thompsons Solicitors,
Manchester City Council,Adult Social Care,Residential Care Homes Payments,12.05.2020,5101087963,"£8,571.43",Enabling Futures Ltd,
Manchester City Council,Highways Services,Compensation Payments,12.05.2020,1906854900,"£7,250.00",Express Solicitors,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,12.05.2020,5101088038,"£7,068.00",Purcell Architecture Limited,
Manchester City Council,Corporate Services,Transport Taxis,12.05.2020,1906856870,"£6,875.30",Street Cars,
Manchester City Council,Highways Services,Compensation Payments,12.05.2020,1906856484,"£6,731.50",Simpson Millar LLP,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,12.05.2020,5101088032,"£6,630.00",Planit,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,12.05.2020,5101087953,"£6,340.67",Manchester Womens Aid,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,12.05.2020,5101087954,"£6,340.67",Manchester Womens Aid,
Manchester City Council,Adult Social Care,Hospitality,12.05.2020,5101087922,"£6,152.05",Redacted Personal Information,
Manchester City Council,Highways Services,Compensation Payments,12.05.2020,1906855109,"£5,576.50",Gavin Edmondson Solicitors Ltd,
Manchester City Council,Environment and Operations,Construction Works,12.05.2020,5101088060,"£5,195.26",John Sisk & Son (Holdings) Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,12.05.2020,5101088033,"£5,080.65",Purcell Architecture Limited,
Manchester City Council,Corporate Services,Security,12.05.2020,5101088041,"£5,024.82",NSL Ltd,
Manchester City Council,Regeneration Finance,Security,12.05.2020,5101087934,"£4,462.00",Ridge Park Security Ltd,
Manchester City Council,Highways Services,Compensation Payments,12.05.2020,1906854900,"£4,308.00",Express Solicitors,
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,12.05.2020,5101087651,"£4,072.72",Killgerm Chemicals Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,12.05.2020,5101088029,"£4,000.00",Mace Ltd,
Manchester City Council,Highways Services,Compensation Payments,12.05.2020,1906856484,"£3,750.00",Simpson Millar LLP,
Manchester City Council,Adult Social Care,Funeral and coroner related services,12.05.2020,5101087631,"£3,402.00",Greater Manchester Funeral Service,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,12.05.2020,5101088031,"£3,300.00",Planit,
Manchester City Council,Childrens & Education Services,Internal Repairs and Maintenance for buildings,12.05.2020,5101087086,"£3,145.00",Manchester School Services Limited,
Manchester City Council,Insurance Fund,Compensation Payments,12.05.2020,1906854899,"£3,000.00",Waring& Co Solicitors,
Manchester City Council,Adult Social Care,Payments to Government Departments,12.05.2020,5101087996,"£2,891.98",Routes Healthcare (North) Ltd,
Manchester City Council,Adult Social Care,Personal needs of client,12.05.2020,5101088059,"£2,777.00",Drive Devilbiss Healthcare Ltd,
Manchester City Council,Adult Social Care,Payments to Government Departments,12.05.2020,5101088016,"£2,634.24",Homeecare4u Ltd,
Manchester City Council,Corporate Services,Tele Conferencing,12.05.2020,1906853114,"£2,631.31",BT Conferencing Services,
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,12.05.2020,5101088014,"£2,524.60",Enterprise Flex-E-Rent,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,12.05.2020,5101088034,"£2,500.00",Purcell Architecture Limited,
Manchester City Council,Childrens & Education Services,Rents,12.05.2020,1906830069,"£2,440.00",Commercial Real Estates Management,
Manchester City Council,Adult Social Care,Funeral and coroner related services,12.05.2020,5101087623,"£2,424.00",Greater Manchester Funeral Service,
Manchester City Council,Adult Social Care,Payments for services,12.05.2020,5101087955,"£2,330.00",Turning Point,
Manchester City Council,Chief Executives,Professional fees,12.05.2020,1906856468,"£2,100.00",Redacted Personal Information,
Manchester City Council,Chief Executives,Grant and subscriptions awarded,12.05.2020,5101087903,"£2,099.00",The Manchester Law Society,
Manchester City Council,Corporate Services,Tracing fees,12.05.2020,5101087920,"£2,086.40",Experian Limited,
Manchester City Council,Adult Social Care,Payments to Government Departments,12.05.2020,5101087995,"£2,065.70",Routes Healthcare (North) Ltd,
Manchester City Council,Adult Social Care,Equipment,12.05.2020,5101087999,"£2,026.83",Ability Smart Ltd,
Manchester City Council,Corporate Services,External repairs and maintenance for buildings,12.05.2020,1906844490,"£2,000.00",Twinfix Limited,
Manchester City Council,Adult Social Care,Equipment,12.05.2020,5101088045,"£1,949.10",Drive Devilbiss Healthcare Ltd,
Manchester City Council,Chief Executives,Agency staff provision,12.05.2020,5101087966,"£1,944.00",Ashberry Recruitment Ltd,
Manchester City Council,Adult Social Care,Payments to Government Departments,12.05.2020,5101088017,"£1,858.08",Homeecare4u Ltd,
Manchester City Council,Adult Social Care,Payments to Government Departments,12.05.2020,5101088018,"£1,858.08",Homeecare4u Ltd,
Manchester City Council,Adult Social Care,Equipment,12.05.2020,5101087999,"£1,845.37",Ability Smart Ltd,
Manchester City Council,Adult Social Care,Payments to Government Departments,12.05.2020,5101088021,"£1,798.83",Homeecare4u Ltd,
Manchester City Council,Chief Executives,Landline Telephone Charges,12.05.2020,5101087951,"£1,750.00",The Loop t/a Gamma Telecom Ltd,
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,12.05.2020,5101088015,"£1,700.00",Peter Douglass Platforms,
Manchester City Council,Manchester Leisure,Professional fees,12.05.2020,5101087941,"£1,639.94",Effusion LLP,
Manchester City Council,Chief Executives,Legal Fees,12.05.2020,5101087901,"£1,525.00",11KBW,
Manchester City Council,Regeneration Finance,Grounds Maintenance Costs,12.05.2020,5101087988,"£1,500.00",Arboricultural Services Treework,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,12.05.2020,5101088035,"£1,500.00",Purcell Architecture Limited,
Manchester City Council,Chief Executives,Compensation Payments,12.05.2020,5101087919,"£1,500.00",DWF LLP,
Manchester City Council,Manchester Leisure,Refuse Collection,12.05.2020,5101087940,"£1,419.00",Vetspeed Ltd t/a Novus Environmenta,
Manchester City Council,Chief Executives,Advertising,12.05.2020,5101087972,"£1,400.00",Guardian News and Media Limited,
Manchester City Council,Adult Social Care,Supporting People Payments,12.05.2020,5101087924,"£1,255.41",Anchor Trust,
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,12.05.2020,5101087956,"£1,200.00",Peter Douglass Platforms,
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,12.05.2020,5101088074,"£1,162.50",Community Security (North West),
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,12.05.2020,5101088001,"£1,123.88",Ove Arup & Partners Ltd,
Manchester City Council,Chief Executives,CORONA VIRUS D-19,12.05.2020,5101087904,"£1,083.00",The Courier Company,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,12.05.2020,5101088007,"£1,034.52",Faithful & Gould Ltd,
Manchester City Council,Hospitality + Trading Services,Equipment,12.05.2020,5101087967,"£1,015.60",W.V.Howe Ltd,
Manchester City Council,Childrens & Education Services,Professional fees,12.05.2020,1906856467,"£1,000.00",Central Chambers,
Manchester City Council,Adult Social Care,Legal Fees,12.05.2020,5101087926,"£1,000.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Rents,12.05.2020,5101087948,£996.66,Amco Management,
Manchester City Council,Adult Social Care,Supporting People Payments,12.05.2020,5101087924,£930.00,Anchor Trust,
Manchester City Council,Regeneration Finance,Storage Costs,12.05.2020,5101087921,£872.13,Data Space Limited,
Manchester City Council,Adult Social Care,Compensation Payments,12.05.2020,1906854901,£827.59,Nicholas Todd Ltd,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,12.05.2020,5101088030,£800.00,Genuine Property Investments,
Manchester City Council,Adult Social Care,Equipment,12.05.2020,5101088048,£766.75,Drive Devilbiss Healthcare Ltd,
Manchester City Council,Hospitality + Trading Services,Non Housing Rent Receipts,12.05.2020,1906841455,£750.00,Redacted Personal Information,
Manchester City Council,Highways Services,Compensation Payments,12.05.2020,1906855032,£750.00,Thompsons Solicitors,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,12.05.2020,5101088036,£700.00,Genuine Property Investments,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,12.05.2020,5101088040,£700.00,Genuine Property Investments,
Manchester City Council,Chief Executives,Landline Telephone Charges,12.05.2020,5101087952,£695.00,The Loop t/a Gamma Telecom Ltd,
Manchester City Council,Adult Social Care,Manchester Council Tax,12.05.2020,5101088046,£670.71,MCC Council Tax (int),
Manchester City Council,Adult Social Care,Rents,12.05.2020,5101087946,£667.33,Amco Management,
Manchester City Council,Chief Executives,Professional fees,12.05.2020,1906856482,£656.25,Redacted Personal Information,
Manchester City Council,Highways Services,Purchase of stores for re-distribution,12.05.2020,5101088068,£653.60,Benchmark Building Supplies Ltd,
Manchester City Council,Regeneration Finance,Contract Cleaning External,12.05.2020,5101087821,£646.64,Arrow County Supplies,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,12.05.2020,5101088027,£600.00,Genuine Property Investments,
Manchester City Council,Childrens & Education Services,Electricity,12.05.2020,1906830067,£562.50,Commercial Real Estates Management,
Manchester City Council,Childrens & Education Services,Rents,12.05.2020,1906854871,£562.50,Commercial Real Estates Management,
Manchester City Council,Childrens & Education Services,Transport Coach Hire,12.05.2020,5101087961,£541.00,Middleton Cars Ltd,
