Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,
Manchester City Council,Chief Executives,Agency staff provision,07.12.2016,5100892875,"£60,435.51",Hays Personnel,
Manchester City Council,Chief Executives,Agency staff provision,07.12.2016,5100892679,"£24,958.35",HCL Social Care,
Manchester City Council,Chief Executives,Agency staff provision,07.12.2016,5100892838,"£16,844.70",Reed Employment Plc,
Manchester City Council,Chief Executives,Agency staff provision,07.12.2016,5100892723,"£11,915.87",SRA Cover Staff Ltd,
Manchester City Council,Chief Executives,Agency staff provision,07.12.2016,5100892659,"£10,910.11",Reed Employment Plc,
Manchester City Council,Chief Executives,Rents,07.12.2016,1905376252,"£9,802.11",Colliers International (Client A/C),
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,07.12.2016,5100892573,"£7,983.60",Environmental Scientifics Group Ltd,
Manchester City Council,Chief Executives,Agency staff provision,07.12.2016,5100892849,"£5,212.99",Ashberry Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,07.12.2016,5100891925,"£4,437.16",NonStop Recruitment Ltd,
Manchester City Council,Chief Executives,Electricity,07.12.2016,5100892540,"£3,600.00",Principal Agent Management Ltd,
Manchester City Council,Chief Executives,Rents,07.12.2016,5100892764,"£3,600.00",Principal Agent Management Ltd,
Manchester City Council,Chief Executives,Compensation Payments,07.12.2016,1905383797,"£3,594.00",ADF LAW,
Manchester City Council,Chief Executives,I T Provision,07.12.2016,5100892843,"£3,000.00",Pilat Europe Ltd,
Manchester City Council,Chief Executives,Compensation Payments,07.12.2016,1905382630,"£2,830.00",Jefferies Solicitors,
Manchester City Council,Chief Executives,"Vehicles, Plant, Furniture & Equip - Adaptations",07.12.2016,5100892659,"£2,587.50",Reed Employment Plc,
Manchester City Council,Chief Executives,"Vehicles, Plant, Furniture & Equip - Adaptations",07.12.2016,5100892838,"£2,587.50",Reed Employment Plc,
Manchester City Council,Chief Executives,Compensation Payments,07.12.2016,1905382630,"£2,103.25",Jefferies Solicitors,
Manchester City Council,Chief Executives,Data Registration Fee,07.12.2016,1905371835,"£2,096.00",HMCS Traffic EC,
Manchester City Council,Chief Executives,Examination Fees,07.12.2016,5100892681,"£1,850.00",ROAR Forensics Ltd,
Manchester City Council,Chief Executives,"Vehicles, Plant, Furniture & Equip - Adaptations",07.12.2016,5100892659,"£1,764.70",Reed Employment Plc,
Manchester City Council,Chief Executives,"Vehicles, Plant, Furniture & Equip - Adaptations",07.12.2016,5100892838,"£1,764.70",Reed Employment Plc,
Manchester City Council,Chief Executives,Agency staff provision,07.12.2016,5100892668,"£1,578.93",Bs Project Services Ltd T/A,
Manchester City Council,Chief Executives,ICT Support & Maintenance,07.12.2016,5100892389,"£1,495.00",Ibm United Kingdom Financial Serv.L,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,07.12.2016,1905205096,"£1,400.00",Bardon Environmental Ltd,
Manchester City Council,Chief Executives,Agency staff provision,07.12.2016,5100892731,"£1,273.72",Bs Project Services Ltd T/A,
Manchester City Council,Chief Executives,Advertising,07.12.2016,5100892908,"£1,218.24",The Stage Newspaper Ltd,
Manchester City Council,Chief Executives,Electricity,07.12.2016,5100892541,"£1,177.83",Principal Agent Management Ltd,
Manchester City Council,Chief Executives,Printing,07.12.2016,5100892682,£888.00,S F Taylor Positive Print Solutions,
Manchester City Council,Chief Executives,Agency staff provision,07.12.2016,5100892647,£885.15,Bennett Staff Bureau,
Manchester City Council,Chief Executives,Compensation Payments,07.12.2016,1905380835,£867.00,Clear Law Solicitors,
Manchester City Council,Chief Executives,Building Materials for direct delivery,07.12.2016,5100892808,£665.28,TARMAC,
Manchester City Council,Chief Executives,Building Materials for direct delivery,07.12.2016,5100892827,£642.99,TARMAC,
Manchester City Council,Chief Executives,Building Materials for direct delivery,07.12.2016,5100892806,£591.11,TARMAC,
Manchester City Council,Chief Executives,Building Materials for direct delivery,07.12.2016,5100892830,£561.46,TARMAC,
Manchester City Council,Chief Executives,Building Materials for direct delivery,07.12.2016,5100892953,£557.57,TARMAC,
Manchester City Council,Chief Executives,Agency staff provision,07.12.2016,5100892651,£554.75,Network Ventures Ltd T/A Topcare,
Manchester City Council,Chief Executives,Professional fees,07.12.2016,5100892745,£500.00,Transport for Greater Manchester,
Manchester City Council,Chief Executives,Electricity,07.12.2016,5100892785,"-£1,177.83",Principal Agent Management Ltd,
Manchester City Council,Chief Executives,Electricity,07.12.2016,5100892762,"-£3,600.00",Principal Agent Management Ltd,
Manchester City Council,Chief Executives,Rents,07.12.2016,5100892784,"-£3,600.00",Principal Agent Management Ltd,
Manchester City Council,Chief Executives,Agency staff provision,07.12.2016,5100892631,"-£4,437.16",NonStop Recruitment Ltd,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,07.12.2016,5100892707,"-£7,983.60",Environmental Scientifics Group Ltd,
Manchester City Council,Regeneration Finance,Professional fees,07.12.2016,5100891821,"£10,060.88",Aecom Infrastructure & Environment,
Manchester City Council,Regeneration Finance,Rents,07.12.2016,1905388085,"£8,333.34",Regus Management (UK) Ltd,
Manchester City Council,Regeneration Finance,Rents,07.12.2016,1905388087,"£8,333.34",Regus Management (UK) Ltd,
Manchester City Council,Regeneration Finance,Rents,07.12.2016,1905388088,"£8,333.34",Regus Management (UK) Ltd,
Manchester City Council,Regeneration Finance,Rents,07.12.2016,1905388089,"£8,333.34",Regus Management (UK) Ltd,
Manchester City Council,Regeneration Finance,Rents,07.12.2016,1905388081,"£8,333.33",Regus Management (UK) Ltd,
Manchester City Council,Regeneration Finance,Rents,07.12.2016,1905388082,"£8,333.33",Regus Management (UK) Ltd,
Manchester City Council,Regeneration Finance,Rents,07.12.2016,1905388083,"£8,333.33",Regus Management (UK) Ltd,
Manchester City Council,Regeneration Finance,Rents,07.12.2016,1905388084,"£8,333.33",Regus Management (UK) Ltd,
Manchester City Council,Regeneration Finance,Rents,07.12.2016,1905388090,"£6,182.32",Regus Management (UK) Ltd,
Manchester City Council,Regeneration Finance,Tree work,07.12.2016,5100892711,"£2,500.00",Arboricultural Services Treework,
Manchester City Council,Regeneration Finance,Refuse Collection,07.12.2016,1905387985,"£2,493.26",Enterprise Manchester TRADE,
Manchester City Council,Regeneration Finance,Storage Costs,07.12.2016,5100885674,"£1,612.87",Data Space Limited,
Manchester City Council,Regeneration Finance,Storage Costs,07.12.2016,5100892703,"£1,344.06",Data Space Limited,
Manchester City Council,Regeneration Finance,Storage Costs,07.12.2016,5100889023,"£1,338.89",Data Space Limited,
Manchester City Council,Regeneration Finance,Storage Costs,07.12.2016,5100868577,"£1,320.81",Data Space Limited,
Manchester City Council,Regeneration Finance,Storage Costs,07.12.2016,5100879157,"£1,316.34",Data Space Limited,
Manchester City Council,Regeneration Finance,Storage Costs,07.12.2016,5100858922,"£1,305.06",Data Space Limited,
Manchester City Council,Regeneration Finance,Storage Costs,07.12.2016,5100873728,"£1,287.06",Data Space Limited,
Manchester City Council,Regeneration Finance,Storage Costs,07.12.2016,5100865030,"£1,262.34",Data Space Limited,
Manchester City Council,Regeneration Finance,Refuse Collection,07.12.2016,1905387984,£930.00,Enterprise Manchester TRADE,
Manchester City Council,Regeneration Finance,Refuse Collection,07.12.2016,1905388003,£923.22,Enterprise Manchester TRADE,
Manchester City Council,Regeneration Finance,Window Cleaning,07.12.2016,5100892702,£890.00,Lmj Contract Cleaning Ltd,
Manchester City Council,Regeneration Finance,Storage Costs,07.12.2016,5100892697,£887.86,Data Space Limited,
Manchester City Council,Regeneration Finance,Storage Costs,07.12.2016,5100892683,£865.58,Data Space Limited,
Manchester City Council,Regeneration Finance,Storage Costs,07.12.2016,5100892694,£836.09,Data Space Limited,
Manchester City Council,Regeneration Finance,Storage Costs,07.12.2016,5100892685,£834.83,Data Space Limited,
Manchester City Council,Regeneration Finance,Refuse Collection,07.12.2016,1905388004,£820.64,Enterprise Manchester TRADE,
Manchester City Council,Regeneration Finance,Storage Costs,07.12.2016,5100892680,£585.38,Data Space Limited,
Manchester City Council,Regeneration Finance,Storage Costs,07.12.2016,5100892699,£536.48,Data Space Limited,
Manchester City Council,Regeneration Finance,Storage Costs,07.12.2016,5100892688,£516.23,Data Space Limited,
Manchester City Council,Regeneration Finance,Storage Costs,07.12.2016,5100892812,-£515.95,Data Space Limited,
Manchester City Council,Regeneration Finance,Storage Costs,07.12.2016,5100892811,-£535.46,Data Space Limited,
Manchester City Council,Regeneration Finance,Storage Costs,07.12.2016,5100892813,-£822.37,Data Space Limited,
Manchester City Council,Regeneration Finance,Storage Costs,07.12.2016,5100892700,"-£1,612.87",Data Space Limited,
Manchester City Council,Regeneration Finance,Professional fees,07.12.2016,5100892706,"-£22,203.78",Thomasons,
Manchester City Council,Regeneration Finance,Professional fees,07.12.2016,5100892705,"-£29,275.82",Thomasons,
Manchester City Council,Insurance Fund,Insurance,07.12.2016,1905379996,"£120,000.00",Brodie & Company Solicitors,
Manchester City Council,Insurance Fund,Insurance,07.12.2016,1905380835,"£12,183.50",Clear Law Solicitors,
Manchester City Council,Insurance Fund,Insurance,07.12.2016,1905380004,£940.00,Department For Work & Pensions,
Manchester City Council,GMIST (Greater Mcr Integrated),Agency staff provision,07.12.2016,5100892799,"£8,550.00",Social Finance Limited,
Manchester City Council,Manchester Leisure,Special Events,08.12.2016,1905388070,"£108,801.05",BEYOND 90,
Manchester City Council,Manchester Leisure,Hire of Equipment,08.12.2016,1905388022,"£34,782.50",Events Solution Ltd.,
Manchester City Council,Manchester Leisure,Electricity,08.12.2016,1905388559,"£8,178.17",Npower,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,08.12.2016,5100893000,"£2,450.00",Tim Garbutt Events Ltd,
Manchester City Council,Manchester Leisure,Grant Payments,08.12.2016,1905388011,"£1,780.00",Through the Mill,
Manchester City Council,Manchester Leisure,Special Events,08.12.2016,1905388043,"£1,650.00",Eventplus Ltd,
Manchester City Council,Manchester Leisure,Grant Payments,08.12.2016,1905388039,"£1,600.00",Stanley Grove Primary Academy,
Manchester City Council,Manchester Leisure,Equipment,08.12.2016,1905388026,"£1,335.00",J D Furmanovsky & Associates,
Manchester City Council,Manchester Leisure,Special Events,08.12.2016,1905388030,"£1,300.00",Redacted Personal Information,
Manchester City Council,Manchester Leisure,Equipment,08.12.2016,1905388044,"£1,178.00",The Transfer Works,
Manchester City Council,Manchester Leisure,Hire of Equipment,08.12.2016,5100893002,"£1,120.00",Wythenshawe Community Farm,
Manchester City Council,Manchester Leisure,Grant Payments,08.12.2016,1905383733,"£1,020.00",Moss Side Millennium Powerhouse Ltd,
Manchester City Council,Manchester Leisure,Professional fees,08.12.2016,1905388042,"£1,000.00",Boss Model Management,
Manchester City Council,Manchester Leisure,Agency staff provision,08.12.2016,5100893028,£900.00,Wai Yin Society,
Manchester City Council,Manchester Leisure,Grant Payments,08.12.2016,1905383826,£900.00,Yoruba Heritage Society,
Manchester City Council,Manchester Leisure,Hire of Equipment,08.12.2016,1905388049,£825.00,Location One Ltd,
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,08.12.2016,5100893064,£799.95,M/Cr & Lancashire Family History So,
Manchester City Council,Manchester Leisure,Grant Payments,08.12.2016,1905383837,£750.00,Southern Allotment Bee Group,
Manchester City Council,Manchester Leisure,Professional fees,08.12.2016,1905383829,£616.60,Demos,
Manchester City Council,Hospitality + Trading Services,Electricity,08.12.2016,1905388533,"£24,645.76",Npower,
Manchester City Council,Hospitality + Trading Services,Equipment,08.12.2016,5100892149,"£16,400.00",Oakenclough Buildings Ltd,
Manchester City Council,Hospitality + Trading Services,Electricity,08.12.2016,1905388530,"£11,355.07",Npower,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,08.12.2016,5100893245,"£7,981.20",H & C Plant Hire Ltd,
Manchester City Council,Hospitality + Trading Services,Electricity,08.12.2016,1905388531,"£4,989.38",Npower,
Manchester City Council,Hospitality + Trading Services,Transport Taxis,08.12.2016,5100888325,"£3,350.00",APTSL,
Manchester City Council,Hospitality + Trading Services,Electricity,08.12.2016,1905388536,"£3,148.57",Npower,
Manchester City Council,Hospitality + Trading Services,Transport Coach Hire,08.12.2016,5100892998,"£2,810.00",APTSL,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,08.12.2016,5100893252,"£2,646.15",Fast Hire UK,
Manchester City Council,Hospitality + Trading Services,External repairs and maintenance for buildings,08.12.2016,5100893043,"£2,371.01",J Hempstock & Co Ltd,
Manchester City Council,Hospitality + Trading Services,Electricity,08.12.2016,1905388532,"£2,107.63",Npower,
Manchester City Council,Hospitality + Trading Services,Electricity,08.12.2016,1905388534,"£1,475.96",Npower,
Manchester City Council,Hospitality + Trading Services,Rents,08.12.2016,1905387688,"£1,368.75",Booker Ltd,
Manchester City Council,Hospitality + Trading Services,Rents,08.12.2016,1905387698,"£1,368.75",Booker Ltd,
Manchester City Council,Hospitality + Trading Services,Rents,08.12.2016,1905387699,"£1,368.75",Booker Ltd,
Manchester City Council,Hospitality + Trading Services,Rents,08.12.2016,1905387701,"£1,368.75",Booker Ltd,
Manchester City Council,Hospitality + Trading Services,Rents,08.12.2016,1905387702,"£1,368.75",Booker Ltd,
Manchester City Council,Hospitality + Trading Services,Rents,08.12.2016,1905387695,"£1,170.00",Booker Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,08.12.2016,5100892430,£735.68,Readyplant Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,08.12.2016,5100892434,£735.68,Readyplant Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,08.12.2016,5100892438,£735.68,Readyplant Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,08.12.2016,5100892448,£735.68,Readyplant Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,08.12.2016,5100892452,£735.68,Readyplant Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,08.12.2016,5100892453,£735.68,Readyplant Ltd,
Manchester City Council,Hospitality + Trading Services,Compensation Payments,08.12.2016,1905388373,£720.00,Heptonstalls LLP,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,08.12.2016,5100892416,£702.24,Readyplant Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,08.12.2016,5100892422,£702.24,Readyplant Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,08.12.2016,5100892427,£677.60,Readyplant Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,08.12.2016,5100892431,£677.60,Readyplant Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,08.12.2016,5100892446,£677.60,Readyplant Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,08.12.2016,5100892449,£677.60,Readyplant Ltd,
Manchester City Council,Hospitality + Trading Services,Equipment,08.12.2016,1905388048,£662.67,Redacted Personal Information,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,08.12.2016,5100892415,£646.80,Readyplant Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,08.12.2016,5100892420,£646.80,Readyplant Ltd,
Manchester City Council,Hospitality + Trading Services,Cash Collection,08.12.2016,1905001028,£599.48,G4S Cash Solutions (Uk) Ltd,
Manchester City Council,Environment and Operations,Electricity,08.12.2016,1905388537,£795.89,Npower,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,08.12.2016,5100893197,"£75,261.50",The Big Life Company,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,08.12.2016,5100892967,"£57,673.71",Accommodation Links Ltd,
Manchester City Council,Adult Social Care,Payments for services,08.12.2016,5100893221,"£47,300.00",TACT,
Manchester City Council,Adult Social Care,Payments for services,08.12.2016,5100893071,"£45,500.00",Social Care Services (Clayton) Ltd,
Manchester City Council,Adult Social Care,Rents,08.12.2016,5100893095,"£36,590.75",The Manchester College,
Manchester City Council,Adult Social Care,Payments for services,08.12.2016,5100893073,"£18,000.00",Caritas Care Ltd,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,08.12.2016,5100893105,"£16,266.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Hire of Premises,08.12.2016,5100893095,"£12,202.84",The Manchester College,
Manchester City Council,Adult Social Care,Payments for services,08.12.2016,5100893072,"£9,000.00",Caritas Care Ltd,
Manchester City Council,Adult Social Care,Professional fees,08.12.2016,5100892991,"£5,649.66",Cruden Group Ltd,
Manchester City Council,Adult Social Care,Payments for services,08.12.2016,5100893067,"£5,487.00",The Youth Justice Board,
Manchester City Council,Adult Social Care,Electricity,08.12.2016,5100893095,"£4,905.52",The Manchester College,
Manchester City Council,Adult Social Care,Student Direct Payments,08.12.2016,1905387709,"£4,107.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Student Direct Payments,08.12.2016,1905387708,"£4,107.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Student Direct Payments,08.12.2016,1905387707,"£4,107.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Student Direct Payments,08.12.2016,1905387689,"£4,107.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Professional fees,08.12.2016,5100892978,"£3,300.00",Baltimore Consulting Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,08.12.2016,5100893015,"£3,074.25",LMCP Care Link,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,08.12.2016,5100893017,"£2,281.00",LMCP Care Link,
Manchester City Council,Adult Social Care,Professional fees,08.12.2016,5100892985,"£2,000.00",Prestbury Care Consultancy,
Manchester City Council,Adult Social Care,Payments for services,08.12.2016,5100893026,"£1,878.11",Redacted Personal Information,
Manchester City Council,Adult Social Care,Payments for services,08.12.2016,5100893031,"£1,780.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,08.12.2016,5100893014,"£1,430.00",LMCP Care Link,
Manchester City Council,Adult Social Care,Payments for services,08.12.2016,5100893036,"£1,040.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Professional fees,08.12.2016,5100893080,"£1,000.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Supporting People Payments,08.12.2016,5100892982,£991.66,Manchester Settlement,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,08.12.2016,5100893179,£955.75,Manchester Settlement,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,08.12.2016,5100893143,£912.08,Places for People Living +,
Manchester City Council,Adult Social Care,Hand Driers hire/servicing,08.12.2016,1905388781,£828.00,Redacted Personal Information,
Manchester City Council,Adult Social Care,Professional fees,08.12.2016,1905364263,£800.00,Penna & Passmore,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,08.12.2016,5100893143,£699.54,Places for People Living +,
Manchester City Council,Adult Social Care,Payments for services,08.12.2016,5100893019,£592.00,Eam Home Care Ltd,
Manchester City Council,Adult Social Care,Payments for services,08.12.2016,5100893020,£592.00,Eam Home Care Ltd,
Manchester City Council,Adult Social Care,Payments for services,08.12.2016,5100893032,£592.00,Eam Home Care Ltd,
Manchester City Council,Adult Social Care,Payments for services,08.12.2016,5100893033,£592.00,Eam Home Care Ltd,
Manchester City Council,Adult Social Care,Equipment,08.12.2016,5100893165,£500.00,Redacted Personal Information,
Manchester City Council,Adult Social Care,Payments for services,08.12.2016,5100893024,"-£1,878.11",Redacted Personal Information,
Manchester City Council,Adult Social Care,Electricity,08.12.2016,5100893091,"-£4,905.52",The Manchester College,
Manchester City Council,Adult Social Care,Hire of Premises,08.12.2016,5100893091,"-£12,202.84",The Manchester College,
Manchester City Council,Adult Social Care,Rents,08.12.2016,5100893091,"-£36,590.75",The Manchester College,
Manchester City Council,Childrens Services,Building Works,08.12.2016,5100893083,"£374,132.97",Manchester Health Academy,
Manchester City Council,Childrens Services,Building Works,08.12.2016,5100893163,"£12,971.42",Manchester Health Academy,
Manchester City Council,Corporate Services,Infrastructure Fees,08.12.2016,5100893081,"£32,764.00",Airborne Environmental Consultants,
Manchester City Council,Corporate Services,Transport Taxis,08.12.2016,1905388791,"£18,986.70",Street Cars,
Manchester City Council,Corporate Services,Professional fees,08.12.2016,5100892988,"£8,500.00",Aon Ltd,
Manchester City Council,Corporate Services,Postage,08.12.2016,5100892069,"£6,091.89",Royal Mail Group Plc,
Manchester City Council,Corporate Services,Electricity,08.12.2016,1905388541,"£3,076.70",Npower,
Manchester City Council,Corporate Services,Postage,08.12.2016,5100892073,"£2,047.69",Royal Mail Group Plc,
Manchester City Council,Corporate Services,External repairs and maintenance for buildings,08.12.2016,5100893099,"£1,246.72",Cruden Group Ltd,
Manchester City Council,Corporate Services,Postage,08.12.2016,5100892078,£800.39,Royal Mail Group Plc,
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,08.12.2016,5100893092,£550.00,Stagecoach Manchester,
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,08.12.2016,5100893092,£550.00,Stagecoach Manchester,
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,08.12.2016,5100893092,£550.00,Stagecoach Manchester,
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,08.12.2016,5100893092,£550.00,Stagecoach Manchester,
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,08.12.2016,5100893092,£550.00,Stagecoach Manchester,
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,08.12.2016,5100893092,£550.00,Stagecoach Manchester,
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,08.12.2016,5100893092,£550.00,Stagecoach Manchester,
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,08.12.2016,5100893092,£550.00,Stagecoach Manchester,
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,08.12.2016,5100893092,£550.00,Stagecoach Manchester,
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,08.12.2016,5100893092,£550.00,Stagecoach Manchester,
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,08.12.2016,5100893092,£550.00,Stagecoach Manchester,
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,08.12.2016,5100893092,£550.00,Stagecoach Manchester,
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,08.12.2016,5100893092,£550.00,Stagecoach Manchester,
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,08.12.2016,5100893092,£550.00,Stagecoach Manchester,
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,08.12.2016,5100893092,£550.00,Stagecoach Manchester,
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,08.12.2016,5100893092,£550.00,Stagecoach Manchester,
Manchester City Council,Housing General Fund,Surplus property Acquisitions,08.12.2016,1905388782,"£17,250.00",BJ McKenna & Co,
Manchester City Council,Housing General Fund,Building Works,08.12.2016,1905382326,"£11,667.91",UPS Building & Maintenance Ltd,
Manchester City Council,Housing General Fund,Surplus property Fees,08.12.2016,1905388782,"£2,393.30",BJ McKenna & Co,
Manchester City Council,Housing Revenue Account,Private Finance and Public Private partnership initiatives,08.12.2016,5100893010,"£596,654.07",S4B Limited,
Manchester City Council,Housing Revenue Account,Private Finance and Public Private partnership initiatives,08.12.2016,5100893010,-£945.90,S4B Limited,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,08.12.2016,5100893084,"£255,588.80",Office for Metropolitan Architectur,
Manchester City Council,Chief Executives,Agency staff provision,08.12.2016,5100893224,"£34,385.09",Eden Brown Synergy,
Manchester City Council,Chief Executives,Agency staff provision,08.12.2016,5100892972,"£14,993.22",Access Computer Consulting plc,
Manchester City Council,Chief Executives,Building Works,08.12.2016,1905383801,"£6,246.44",Dept for Communities and Local Govt,
Manchester City Council,Chief Executives,Payments to Sub-Contractors,08.12.2016,5100892962,"£4,510.00",Kenny Bros (Civil Eng) Ltd,
Manchester City Council,Chief Executives,Vehicle Plant Furniture and Equipment,08.12.2016,5100892620,"£3,580.00",Esteem,
Manchester City Council,Chief Executives,Professional fees,08.12.2016,1905388783,"£3,010.74",Redacted Personal Information,
Manchester City Council,Chief Executives,Agency staff provision,08.12.2016,5100893223,"£2,522.08",Eden Brown Synergy,
Manchester City Council,Chief Executives,Printing,08.12.2016,5100893075,"£2,089.00",Tangent Print service,
Manchester City Council,Chief Executives,Building Materials for direct delivery,08.12.2016,5100893056,"£1,540.00",Viewprint,
Manchester City Council,Chief Executives,Advertising,08.12.2016,5100893200,"£1,444.00",Time Inc (UK) Ltd,
Manchester City Council,Chief Executives,Tipping Charges - Tonnage,08.12.2016,5100891765,"£1,440.00",J.Hopkins (Contractors) Ltd.,
Manchester City Council,Chief Executives,Payments to Sub-Contractors,08.12.2016,5100892145,£722.05,BTC Group,
Manchester City Council,Chief Executives,Advertising,08.12.2016,5100893216,£705.00,MediaCo Ltd,
Manchester City Council,Chief Executives,Advertising,08.12.2016,5100893214,£690.00,MediaCo Ltd,
Manchester City Council,Chief Executives,Professional fees,08.12.2016,5100893102,£650.00,London Borough Of Newham,
Manchester City Council,Chief Executives,Purchase of stores for re-distribution,08.12.2016,5100893070,£605.95,P.F. Cusack (Tools Supplies) Ltd,
Manchester City Council,Chief Executives,Building Materials for direct delivery,08.12.2016,5100892958,£557.13,Aggregate Industries T/A Kennedy As,
Manchester City Council,Chief Executives,Building Materials for direct delivery,08.12.2016,5100892956,£516.99,TARMAC,
Manchester City Council,Chief Executives,Purchase of stores for re-distribution,08.12.2016,5100893068,-£605.95,P.F. Cusack (Tools Supplies) Ltd,
Manchester City Council,Regeneration Finance,Rents,08.12.2016,1905379993,"£192,938.12",Wellington Properties Ltd,
Manchester City Council,Regeneration Finance,Rents,08.12.2016,1905379998,"£96,500.00",Eric Wright Group Ltd,
Manchester City Council,Regeneration Finance,Electricity,08.12.2016,1905388542,"£18,576.88",Npower,
Manchester City Council,Regeneration Finance,Electricity,08.12.2016,1905388558,"£16,376.82",Npower,
Manchester City Council,Regeneration Finance,Electricity,08.12.2016,1905388555,"£14,022.58",Npower,
Manchester City Council,Regeneration Finance,Electricity,08.12.2016,1905388539,"£13,569.43",Npower,
Manchester City Council,Regeneration Finance,Electricity,08.12.2016,1905388557,"£12,777.43",Npower,
Manchester City Council,Regeneration Finance,Electricity,08.12.2016,1905388540,"£11,948.04",Npower,
Manchester City Council,Regeneration Finance,Electricity,08.12.2016,1905388556,"£10,414.70",Npower,
Manchester City Council,Regeneration Finance,Rents,08.12.2016,1905379994,"£7,252.06",Wellington Properties Ltd,
Manchester City Council,Regeneration Finance,Electricity,08.12.2016,1905388548,"£6,355.42",Npower,
Manchester City Council,Regeneration Finance,Electricity,08.12.2016,1905388547,"£5,812.76",Npower,
Manchester City Council,Regeneration Finance,Electricity,08.12.2016,1905388551,"£5,278.55",Npower,
Manchester City Council,Regeneration Finance,Electricity,08.12.2016,1905388553,"£4,122.50",Npower,
Manchester City Council,Regeneration Finance,Professional fees,08.12.2016,5100893074,"£4,000.00",Susan Woodward Creative Consultancy,
Manchester City Council,Regeneration Finance,Electricity,08.12.2016,1905388543,"£3,757.45",Npower,
Manchester City Council,Regeneration Finance,Electricity,08.12.2016,1905388552,"£2,055.00",Npower,
Manchester City Council,Regeneration Finance,Electricity,08.12.2016,1905388554,"£1,967.23",Npower,
Manchester City Council,Regeneration Finance,Electricity,08.12.2016,1905388545,"£1,919.15",Npower,
Manchester City Council,Regeneration Finance,Electricity,08.12.2016,1905388549,"£1,917.88",Npower,
Manchester City Council,Regeneration Finance,Rents,08.12.2016,1905379990,"£1,380.10",Wellington Properties Ltd,
Manchester City Council,Regeneration Finance,Electricity,08.12.2016,1905388550,"£1,325.15",Npower,
Manchester City Council,Regeneration Finance,Electricity,08.12.2016,1905388544,"£1,199.45",Npower,
