Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,10.02.2016,5100840857,"£6,875.00",346 Ltd t/a Lansdowne Hotel,
Manchester City Council,Adult Social Care,Transport Coach Hire,10.02.2016,5100842228,"£6,840.00",Royton Minibuses Ltd,
Manchester City Council,Adult Social Care,Training and Development,10.02.2016,5100842280,"£6,400.00",Laurus Development Limited,
Manchester City Council,Regeneration Finance,CRB Fees,10.02.2016,5100842258,"£6,204.00",Disclosure & Barring Service,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,10.02.2016,5100842185,"£6,091.50",Saheli,
Manchester City Council,Libraries and Theatres,Labour Charges,10.02.2016,5100837562,"£6,052.65",Rochdale MBC,
Manchester City Council,Hospitality + Trading Services,Payments to Contractors,10.02.2016,5100842435,"£5,935.93",NSL Ltd,
Manchester City Council,Hospitality + Trading Services,Collection Commission,10.02.2016,5100842268,"£5,833.93",Verrus (UK) T/A paybyphone,
Manchester City Council,Regeneration Finance,Professional fees,10.02.2016,5100840464,"£5,635.50",Turner & Townsend Cost,
Manchester City Council,Adult Social Care,Transport Coach Hire,10.02.2016,5100840114,"£5,586.00",Galaxy Cars,
Manchester City Council,Manchester Leisure,Equipment,10.02.2016,1904983831,"£5,070.00",Bouncepad,
Manchester City Council,Regeneration Finance,Professional fees,10.02.2016,5100840479,"£5,026.05",Turner & Townsend Project,
Manchester City Council,Manchester Leisure,Compensation Payments,10.02.2016,1904990303,"£5,000.00",Trowers & Hamlins,
Manchester City Council,Manchester Leisure,Professional fees,10.02.2016,5100842304,"£4,855.20",Greater Manchester Community,
Manchester City Council,Adult Social Care,Transport Coach Hire,10.02.2016,5100840439,"£4,845.60",Parkway Cabs & Cars,
Manchester City Council,Adult Social Care,Payments for services,10.02.2016,5100841641,"£4,654.08",Chaigeley Education Foundation,
Manchester City Council,Chief Executives,Building Works,10.02.2016,5100842239,"£4,652.12",HaB International Limited,
Manchester City Council,Adult Social Care,Payments for services,10.02.2016,5100841644,"£4,423.17",Chaigeley Education Foundation,
Manchester City Council,Hospitality + Trading Services,Transport Coach Hire,10.02.2016,5100841071,"£4,180.00",APTSL,
Manchester City Council,Regeneration Finance,Professional fees,10.02.2016,5100840464,"£4,176.90",Turner & Townsend Cost,
Manchester City Council,Chief Executives,Agency staff provision,10.02.2016,5100842424,"£3,924.46",Ashberry Recruitment Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,10.02.2016,5100842184,"£3,750.00",Shopmobility Manchester Ltd,
Manchester City Council,Hospitality + Trading Services,External repairs and maintenance for buildings,10.02.2016,5100840810,"£3,550.00",A J Worrall Consulting Ltd,
Manchester City Council,Hospitality + Trading Services,Cash Collection,10.02.2016,5100842425,"£3,166.85",NSL Ltd,
Manchester City Council,Adult Social Care,Payments for services,10.02.2016,5100841635,"£3,112.64",Chaigeley Education Foundation,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,10.02.2016,5100842224,"£3,074.25",LMCP Care Link,
Manchester City Council,Environment and Operations,I T Provision,10.02.2016,5100840933,"£2,602.85",Experian  Ltd,
Manchester City Council,Adult Social Care,Storage Costs,10.02.2016,5100842232,"£2,595.76",PHS Records Management,
Manchester City Council,Chief Executives,Vehicle Plant Furniture and Equipment,10.02.2016,5100840789,"£2,510.00",Civica UK Ltd,
Manchester City Council,Environment and Operations,Compensation Payments,10.02.2016,1904975586,"£2,386.00",Thompsons Solicitors,
Manchester City Council,Hospitality + Trading Services,Cash Collection,10.02.2016,5100842441,"£2,349.65",NSL Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,10.02.2016,5100842225,"£2,281.00",LMCP Care Link,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,10.02.2016,5100842082,"£2,186.00",Neesa Well Women Drop-In Project,
Manchester City Council,Chief Executives,Agency staff provision,10.02.2016,5100841014,"£2,160.00",Triad Resourcing,
Manchester City Council,Manchester Leisure,Library Materials Acquisition,10.02.2016,1904989260,"£2,147.50",Dandy Booksellers,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,10.02.2016,1904981212,"£2,115.90",Homerton University Hospital NHS FT,
Manchester City Council,Environment and Operations,Hire of Machinery,10.02.2016,5100840862,"£2,100.00",Chelford Farm Supplies Ltd,
Manchester City Council,Hospitality + Trading Services,Purchase of stores for re-distribution,10.02.2016,5100842379,"£2,041.52",Wolseley Util Ltd T/A Burdens,
Manchester City Council,Adult Social Care,Transport Coach Hire,10.02.2016,5100841385,"£2,040.00",Hastings Private Hire,
Manchester City Council,Adult Social Care,Agency staff provision,10.02.2016,5100842424,"£1,903.79",Ashberry Recruitment Ltd,
Manchester City Council,Chief Executives,Infrastructure Fees,10.02.2016,5100841014,"£1,890.00",Triad Resourcing,
Manchester City Council,Adult Social Care,Transport Coach Hire,10.02.2016,5100841386,"£1,813.00",Hastings Private Hire,
Manchester City Council,Adult Social Care,Transport Coach Hire,10.02.2016,5100841448,"£1,735.00",Hastings Private Hire,
Manchester City Council,Hospitality + Trading Services,Payments to Contractors,10.02.2016,5100842437,"£1,734.00",NSL Ltd,
Manchester City Council,Hospitality + Trading Services,Contract Cleaning External,10.02.2016,5100840725,"£1,621.01",M & M Cleaning Services Ltd,
Manchester City Council,Adult Social Care,Transport Coach Hire,10.02.2016,5100841450,"£1,615.00",Hastings Private Hire,
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,10.02.2016,5100841463,"£1,600.00",Atkins Limited,
Manchester City Council,Adult Social Care,Transport Coach Hire,10.02.2016,5100841452,"£1,540.00",Hastings Private Hire,
Manchester City Council,Adult Social Care,Storage Costs,10.02.2016,5100842238,"£1,487.20",PHS Records Management,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,10.02.2016,5100842223,"£1,430.00",LMCP Care Link,
Manchester City Council,Chief Executives,Agency staff provision,10.02.2016,5100841014,"£1,380.00",Triad Resourcing,
Manchester City Council,Manchester Leisure,Professional fees,10.02.2016,5100842204,"£1,350.00",England Squash,
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,10.02.2016,5100842163,"£1,337.35",East Didsbury Pre School,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,10.02.2016,5100840741,"£1,306.00",Gibsons Garden Machinery Limited,
Manchester City Council,Adult Social Care,Agency staff provision,10.02.2016,5100842424,"£1,204.00",Ashberry Recruitment Ltd,
Manchester City Council,Adult Social Care,Foster Payments,10.02.2016,1904990298,"£1,200.72",Redacted Personal Information,
Manchester City Council,Adult Social Care,Transport Coach Hire,10.02.2016,5100841321,"£1,189.00",Hastings Private Hire,
Manchester City Council,Adult Social Care,Foster Payments,10.02.2016,1904990300,"£1,126.76",Redacted Personal Information,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,10.02.2016,5100840773,"£1,113.00",Gibsons Garden Machinery Limited,
Manchester City Council,Adult Social Care,Training and Development,10.02.2016,5100842221,£995.00,North West Employers Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,10.02.2016,5100841609,£972.00,Kensite Services Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,10.02.2016,5100842424,£967.75,Ashberry Recruitment Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,10.02.2016,5100842438,£920.16,SRA Cover Staff Ltd,
Manchester City Council,GMIST (Greater Mcr Integrated),Legal Fees,10.02.2016,5100842309,£900.00,Kings Chambers,
Manchester City Council,Adult Social Care,Agency staff provision,10.02.2016,5100841012,£839.30,Entrust Social Care,
Manchester City Council,Regeneration Finance,Hire of Premises,10.02.2016,5100841367,£833.33,Lancashire County Cricket Club,
Manchester City Council,Adult Social Care,Agency staff provision,10.02.2016,5100842424,£830.20,Ashberry Recruitment Ltd,
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,10.02.2016,1904989490,£808.00,Ecomix Concrete Ltd,
Manchester City Council,Regeneration Finance,Contract Cleaning External,10.02.2016,5100841494,£807.52,M & M Cleaning Services Ltd,
Manchester City Council,Adult Social Care,Foster Payments,10.02.2016,1904990302,£792.72,Redacted Personal Information,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,10.02.2016,1904989374,£762.07,Brake Bros Foodservice Ltd,
Manchester City Council,Chief Executives,Agency staff provision,10.02.2016,5100841014,£762.06,Triad Resourcing,
Manchester City Council,Manchester Leisure,Equipment,10.02.2016,5100840559,£735.00,Advanced Media Restoration,
Manchester City Council,Adult Social Care,Hire of Premises,10.02.2016,5100829568,£734.00,Manchester Central,
Manchester City Council,Manchester Leisure,Library Materials Acquisition,10.02.2016,1904989239,£730.84,Askews and Holts,
Manchester City Council,Environment and Operations,Building Materials for direct delivery,10.02.2016,5100842234,£710.31,Landscape Supply Company,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,10.02.2016,5100840770,£693.00,Gibsons Garden Machinery Limited,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,10.02.2016,1904989446,£681.41,Brake Bros Foodservice Ltd,
Manchester City Council,Adult Social Care,Hire of Premises,10.02.2016,5100826647,£650.00,Manchester Central,
Manchester City Council,Adult Social Care,Hire of Premises,10.02.2016,5100842392,£650.00,Manchester Central,
Manchester City Council,GMIST (Greater Mcr Integrated),Catering,10.02.2016,5100839446,£647.50,Manchester Central,
Manchester City Council,Adult Social Care,Agency staff provision,10.02.2016,5100842424,£629.78,Ashberry Recruitment Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,10.02.2016,1904989425,£598.50,Pasta King (Uk) Ltd,
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,10.02.2016,1904989489,£596.00,Ecomix Concrete Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,10.02.2016,5100842424,£579.25,Ashberry Recruitment Ltd,
Manchester City Council,GMIST (Greater Mcr Integrated),Catering,10.02.2016,5100839446,£566.75,Manchester Central,
Manchester City Council,Adult Social Care,Foster Payments,10.02.2016,1904990297,£561.32,Redacted Personal Information,
Manchester City Council,Manchester Leisure,Hire of Equipment,10.02.2016,5100840505,£560.20,Eagle Plant,
Manchester City Council,Manchester Leisure,Library Materials Acquisition,10.02.2016,1904989236,£544.50,Askews and Holts,
Manchester City Council,Manchester Leisure,Equipment,10.02.2016,5100842419,£539.32,Glasdon U.K. Limited,
Manchester City Council,Adult Social Care,Agency staff provision,10.02.2016,5100842424,£532.70,Ashberry Recruitment Ltd,
Manchester City Council,Adult Social Care,Transport Coach Hire,10.02.2016,5100841387,£528.30,Hastings Private Hire,
Manchester City Council,Manchester Leisure,Library Materials Acquisition,10.02.2016,1904989265,£527.05,Peters Bookselling Services,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,10.02.2016,5100841611,£525.00,Kensite Services Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,10.02.2016,5100842285,£524.82,University Hospital of South Mcr,
Manchester City Council,Adult Social Care,Transport Coach Hire,10.02.2016,5100841324,£512.00,Hastings Private Hire,
Manchester City Council,Adult Social Care,Foster Payments,10.02.2016,1904990299,£506.52,Redacted Personal Information,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,10.02.2016,1904989318,£506.50,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,10.02.2016,1904989384,£506.10,Brake Bros Foodservice Ltd,
Manchester City Council,Adult Social Care,Training and Development,10.02.2016,5100840883,£500.00,Griffin Care Limited,
Manchester City Council,Adult Social Care,Training and Development,10.02.2016,5100840884,£500.00,Griffin Care Limited,
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,10.02.2016,5100842447,£500.00,Stannah Lift Services Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,10.02.2016,5100841610,£500.00,Kensite Services Ltd,
Manchester City Council,Adult Social Care,Training and Development,10.02.2016,5100842231,£500.00,Council For Awards In Children'S Ca,
Manchester City Council,Adult Social Care,Hire of Premises,10.02.2016,5100842388,-£650.00,Manchester Central,
Manchester City Council,Adult Social Care,Hire of Premises,10.02.2016,5100842395,-£725.00,Manchester Central,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,10.02.2016,1700060576,"-£1,331.40",Homerton University Hospital NHS FT,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,10.02.2016,5100842386,"-£11,737.55",Addiction Dependency Solutions,
Manchester City Council,Environment and Operations,Construction Works,10.02.2016,5100842412,"-£13,000.00",J.Hopkins (Contractors) Ltd.,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,11.02.2016,5100839422,"£384,270.06",Central Manchester University Hosp,
Manchester City Council,Hospitality + Trading Services,Security,11.02.2016,5100842610,"£324,466.24",Group 4 Total Security Ltd T/A G4S,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,11.02.2016,5100839422,"£285,783.08",Central Manchester University Hosp,
Manchester City Council,Adult Social Care,Payments for services,11.02.2016,5100811830,"£178,198.00",Central Manchester University Hosp,
Manchester City Council,Adult Social Care,Payments for services,11.02.2016,5100815003,"£178,198.00",Central Manchester University Hosp,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,11.02.2016,5100839422,"£149,712.25",Central Manchester University Hosp,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,11.02.2016,5100842538,"£106,468.50",Barnardo's North West,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,11.02.2016,5100841143,"£105,095.95",Lifeline Project Limited,
Manchester City Council,Adult Social Care,Transport Coach Hire,11.02.2016,5100842742,"£61,079.00",Westfield Minibuses,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,11.02.2016,5100841144,"£47,236.75",Lifeline Project Limited,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,11.02.2016,5100839422,"£34,834.17",Central Manchester University Hosp,
Manchester City Council,Adult Social Care,Supporting People Payments,11.02.2016,5100840510,"£30,183.00",Action For Children,
Manchester City Council,Hospitality + Trading Services,Electricity,11.02.2016,1904990704,"£27,443.46",British Gas Plc,
Manchester City Council,Hospitality + Trading Services,Electricity,11.02.2016,1904990705,"£26,536.10",British Gas Plc,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,11.02.2016,5100839422,"£25,174.42",Central Manchester University Hosp,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990699,"£22,659.55",British Gas Plc,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990698,"£22,232.28",British Gas Plc,
Manchester City Council,Regeneration Finance,Professional fees,11.02.2016,5100842765,"£21,836.00",Turley Associates Ltd,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,11.02.2016,5100839422,"£21,666.67",Central Manchester University Hosp,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990725,"£20,449.01",British Gas Plc,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990697,"£19,396.72",British Gas Plc,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,11.02.2016,5100842563,"£18,275.00",Lancashire County Council,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990724,"£17,735.92",British Gas Plc,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990696,"£17,699.95",British Gas Plc,
Manchester City Council,Chief Executives,Catering,11.02.2016,5100841119,"£15,483.94",Manchester Central,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,11.02.2016,5100839422,"£15,206.08",Central Manchester University Hosp,
Manchester City Council,Manchester Leisure,I T Provision,11.02.2016,5100842582,"£14,582.60",Lorensbergs Ltd,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990681,"£14,290.21",British Gas Plc,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990720,"£14,059.09",British Gas Plc,
Manchester City Council,Adult Social Care,Supporting People Payments,11.02.2016,5100842526,"£13,749.25",Creative Support Ltd,
Manchester City Council,Adult Social Care,Catering Third Party Payments,11.02.2016,5100842542,"£13,467.20",Meade Hill School,
Manchester City Council,Adult Social Care,Catering Third Party Payments,11.02.2016,5100842534,"£13,466.40",Meade Hill School,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990721,"£13,170.90",British Gas Plc,
Manchester City Council,GMIST (Greater Mcr Integrated),Agency staff provision,11.02.2016,5100842535,"£12,801.48",Bury M.B.C.,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990680,"£12,613.14",British Gas Plc,
Manchester City Council,Hospitality + Trading Services,Electricity,11.02.2016,1904990690,"£12,420.99",British Gas Plc,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990736,"£12,378.75",British Gas Plc,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990737,"£12,251.83",British Gas Plc,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990715,"£11,897.40",British Gas Plc,
Manchester City Council,Hospitality + Trading Services,Electricity,11.02.2016,1904990691,"£11,882.76",British Gas Plc,
Manchester City Council,Environment and Operations,Payments to Sub-Contractors,11.02.2016,5100841365,"£11,500.00",Arboricultural Services Treework,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990714,"£11,487.61",British Gas Plc,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990683,"£10,940.05",British Gas Plc,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,11.02.2016,5100842568,"£10,075.00",Lancashire County Council,
Manchester City Council,Regeneration Finance,Professional fees,11.02.2016,5100840823,"£10,000.00",The Carbon and Energy Fund Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,11.02.2016,5100842558,"£9,932.50",Greater Manchester Coalition Of Dis,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,11.02.2016,5100841381,"£9,886.80",Oldham Borough Council,
Manchester City Council,Adult Social Care,Supporting People Payments,11.02.2016,5100842526,"£9,739.24",Creative Support Ltd,
Manchester City Council,Adult Social Care,Transport Coach Hire,11.02.2016,5100841129,"£9,734.00",Saltax Ltd,
Manchester City Council,Regeneration Finance,Grant Payments,11.02.2016,5100842604,"£9,025.00",Aquarius Community Centre,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990682,"£8,352.14",British Gas Plc,
Manchester City Council,Chief Executives,Agency staff provision,11.02.2016,5100842618,"£8,255.31",Semester Recruitment Ltd,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,11.02.2016,5100842603,"£8,150.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Payments for services,11.02.2016,5100841432,"£8,099.05",Embrace All Ltd,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,11.02.2016,5100842570,"£8,025.00",Lancashire County Council,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,11.02.2016,5100839422,"£8,006.00",Central Manchester University Hosp,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,11.02.2016,5100842451,"£7,690.00",Weaste Hotel,
Manchester City Council,Corporate Services,Professional fees,11.02.2016,5100842724,"£7,650.00",Nexus Real Estate,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,11.02.2016,5100841022,"£6,950.00",Weaste Hotel,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990723,"£6,528.13",British Gas Plc,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,11.02.2016,5100842566,"£5,975.00",Lancashire County Council,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990722,"£5,900.11",British Gas Plc,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990717,"£5,608.89",British Gas Plc,
Manchester City Council,Hospitality + Trading Services,Electricity,11.02.2016,1904990728,"£5,527.25",British Gas Plc,
Manchester City Council,Corporate Services,Postage,11.02.2016,5100841167,"£5,513.92",Royal Mail Group Plc,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,11.02.2016,5100842311,"£5,350.00",Somali Adult Social Care Agency,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990716,"£5,310.63",British Gas Plc,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990687,"£5,271.92",British Gas Plc,
Manchester City Council,Hospitality + Trading Services,Electricity,11.02.2016,1904990729,"£5,265.17",British Gas Plc,
Manchester City Council,Regeneration Finance,Heating Oil,11.02.2016,1904990740,"£5,005.50",Emo Oil Ltd,
Manchester City Council,Hospitality + Trading Services,I T Provision,11.02.2016,5100840611,"£4,800.00",Mouchel Limited,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990686,"£4,791.86",British Gas Plc,
Manchester City Council,Housing Revenue Account,Surplus property Acquisitions,11.02.2016,1904975596,"£4,660.28",Redacted Personal Information,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990709,"£4,353.99",British Gas Plc,
Manchester City Council,Corporate Services,Storage Costs,11.02.2016,5100840849,"£4,065.11",Box-It (NW),
Manchester City Council,Environment and Operations,Payments to Sub-Contractors,11.02.2016,5100841361,"£4,062.78",Community Security (North West),
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990708,"£4,059.17",British Gas Plc,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,11.02.2016,5100839422,"£3,785.83",Central Manchester University Hosp,
Manchester City Council,Manchester Leisure,Compensation Payments,11.02.2016,1904981026,"£3,595.00",Accountant General of the Senior,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990732,"£3,452.26",British Gas Plc,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990733,"£3,447.75",British Gas Plc,
Manchester City Council,Hospitality + Trading Services,Electricity,11.02.2016,1904990693,"£3,402.40",British Gas Plc,
Manchester City Council,Corporate Services,Electricity,11.02.2016,1904990685,"£3,400.31",British Gas Plc,
Manchester City Council,Adult Social Care,Supporting People Payments,11.02.2016,5100842526,"£3,341.94",Creative Support Ltd,
Manchester City Council,Corporate Services,Electricity,11.02.2016,1904990684,"£3,334.40",British Gas Plc,
Manchester City Council,Hospitality + Trading Services,Electricity,11.02.2016,1904990692,"£3,293.04",British Gas Plc,
Manchester City Council,Hospitality + Trading Services,Vehicle Costs,11.02.2016,5100842474,"£3,243.17",Northgate Public Services (UK) Ltd,
Manchester City Council,Manchester Leisure,Compensation Payments,11.02.2016,1904983997,"£3,230.00",Amanda Cunliffe Solicitors,
Manchester City Council,Environment and Operations,Electricity,11.02.2016,1904990695,"£3,068.59",British Gas Plc,
Manchester City Council,Environment and Operations,Electricity,11.02.2016,1904990694,"£3,056.86",British Gas Plc,
Manchester City Council,Adult Social Care,Hire of Premises,11.02.2016,5100842666,"£3,031.12",Chancellors Hotel & Conf Centre,
Manchester City Council,Chief Executives,Data Links,11.02.2016,5100842552,"£2,733.00",The Loop t/a Gamma Telecom Ltd,
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,11.02.2016,5100840709,"£2,720.82",Dawson Rentals Sweepers,
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,11.02.2016,5100842032,"£2,693.66",Manchester Womens Aid,
Manchester City Council,Adult Social Care,Storage Costs,11.02.2016,5100842527,"£2,589.40",PHS Records Management,
Manchester City Council,Adult Social Care,Payments for services,11.02.2016,5100842500,"£2,560.00",Keys Childcare Ltd,
Manchester City Council,Adult Social Care,Payments for services,11.02.2016,5100842501,"£2,560.00",Keys Childcare Ltd,
Manchester City Council,Adult Social Care,Payments for services,11.02.2016,5100842502,"£2,560.00",Keys Childcare Ltd,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990701,"£2,542.20",British Gas Plc,
Manchester City Council,Adult Social Care,Professional fees,11.02.2016,1904981203,"£2,385.10",Redacted Personal Information,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990730,"£2,357.96",British Gas Plc,
Manchester City Council,Adult Social Care,Furniture,11.02.2016,5100841901,"£2,330.70",The Furnishing Service Ltd,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990700,"£2,275.84",British Gas Plc,
Manchester City Council,Hospitality + Trading Services,Electricity,11.02.2016,1904990707,"£2,214.53",British Gas Plc,
Manchester City Council,Hospitality + Trading Services,Electricity,11.02.2016,1904990706,"£2,195.45",British Gas Plc,
Manchester City Council,Regeneration Finance,Compensation Payments,11.02.2016,1904962768,"£2,140.00",Hampson Hughes Solicitors,
Manchester City Council,Corporate Services,Postage,11.02.2016,5100841205,"£2,106.08",Royal Mail Group Plc,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990689,"£2,048.44",British Gas Plc,
Manchester City Council,Regeneration Finance,Grant Payments,11.02.2016,1904984017,"£2,000.00",Gorton Events Committee,
Manchester City Council,Regeneration Finance,Grant Payments,11.02.2016,1904984017,"£1,999.00",Gorton Events Committee,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990713,"£1,967.34",British Gas Plc,
Manchester City Council,Environment and Operations,Building Materials for direct delivery,11.02.2016,5100842503,"£1,897.44",Continental Landscapes Limited,
Manchester City Council,Chief Executives,Agency staff provision,11.02.2016,5100842472,"£1,728.00",Triad Resourcing,
Manchester City Council,Chief Executives,Agency staff provision,11.02.2016,5100842472,"£1,725.00",Triad Resourcing,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,11.02.2016,5100842653,"£1,703.50",R & M Developments Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,11.02.2016,5100842676,"£1,691.00",R & M Developments Ltd,
Manchester City Council,Regeneration Finance,Professional fees,11.02.2016,5100840600,"£1,680.00",Redacted Personal Information,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990731,"£1,625.58",British Gas Plc,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990688,"£1,579.51",British Gas Plc,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990712,"£1,505.39",British Gas Plc,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990719,"£1,481.80",British Gas Plc,
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,11.02.2016,5100842305,"£1,468.73",Youth on Solid Ground,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990710,"£1,407.17",British Gas Plc,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990711,"£1,387.20",British Gas Plc,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,11.02.2016,5100842617,"£1,352.80",R & M Developments Ltd,
Manchester City Council,Regeneration Finance,Electricity,11.02.2016,1904990718,"£1,299.48",British Gas Plc,
Manchester City Council,Regeneration Finance,I T Provision,11.02.2016,5100840604,"£1,160.00",NSC LegacyData Solutions Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,11.02.2016,5100842605,"£1,103.75",R & M Developments Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,11.02.2016,5100842611,"£1,038.50",R & M Developments Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,11.02.2016,5100842616,"£1,038.50",R & M Developments Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,11.02.2016,5100842607,"£1,038.50",R & M Developments Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,11.02.2016,5100842656,"£1,038.50",R & M Developments Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,11.02.2016,5100842678,"£1,038.50",R & M Developments Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,11.02.2016,5100842608,"£1,012.50",R & M Developments Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,11.02.2016,5100842659,"£1,012.50",R & M Developments Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,11.02.2016,5100842680,"£1,012.50",R & M Developments Ltd,
Manchester City Council,Manchester Leisure,Agency staff provision,11.02.2016,5100842520,"£1,000.00",Abraham Moss Community School,
