Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257288,£751.38,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257734,£750.02,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257672,£724.78,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257579,£721.82,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257711,£709.08,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257698,£688.55,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257416,£665.08,Ralph Livesey Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257737,£656.05,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257680,£647.98,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257275,£640.21,TC Meats Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257187,£631.32,Chicken Joes Limited,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257304,£629.41,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257349,£626.52,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257442,£619.80,Ralph Livesey Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257486,£618.31,Ralph Livesey Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257144,£616.92,Ralph Livesey Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257446,£613.94,Ralph Livesey Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257392,£597.29,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257176,£584.52,Ralph Livesey Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257786,£569.73,Ralph Livesey Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257384,£568.29,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257714,£564.95,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257791,£564.23,Ralph Livesey Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257562,£523.04,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,08.06.2021,1907257313,£512.14,Brake Bros Foodservice Ltd,
Manchester City Council,Environment and Operations,Construction Works,08.06.2021,5101135794,"£71,418.82",Cadent Gas Ltd.,
Manchester City Council,Environment and Operations,Construction Works,08.06.2021,5101135706,"£14,123.49",J.Hopkins (Contractors) Ltd.,
Manchester City Council,Environment and Operations,Construction Works,08.06.2021,5101135702,"£11,736.82",J.Hopkins (Contractors) Ltd.,
Manchester City Council,Environment and Operations,Construction Works,08.06.2021,5101135641,"£8,292.91",J.Hopkins (Contractors) Ltd.,
Manchester City Council,Environment and Operations,Construction Works,08.06.2021,5101135705,"£2,871.75",J.Hopkins (Contractors) Ltd.,
Manchester City Council,Environment and Operations,Construction Works,08.06.2021,5101135599,£895.40,Cadent Gas Ltd.,
Manchester City Council,Environment and Operations,Construction Works,08.06.2021,5101135597,£805.86,Cadent Gas Ltd.,
Manchester City Council,Childrens & Education Services,Training and Development,08.06.2021,5101135928,£800.00,Manchester Metropolitan University,
Manchester City Council,Childrens & Education Services,Transport Coach Hire,08.06.2021,5101135864,"£20,775.25",Royton Minibuses Ltd,
Manchester City Council,Childrens & Education Services,Transport Coach Hire,08.06.2021,5101135857,"£1,430.00",Liddle Hackney Carriage,
Manchester City Council,Childrens & Education Services,Professional fees,08.06.2021,1907255289,"£4,500.00",Central Chambers,
Manchester City Council,Childrens & Education Services,Professional fees,08.06.2021,1907252130,£812.50,Redacted Personal Information,
Manchester City Council,Childrens & Education Services,Professional fees,08.06.2021,1907256638,£500.00,Redacted Personal Information,
Manchester City Council,Childrens & Education Services,CORONA VIRUS D-19,08.06.2021,5101135878,"-£9,018.00",Hastings Private Hire,
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,08.06.2021,5101135801,"£13,490.00",Longford Park School,
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,08.06.2021,5101135790,"£5,000.00",TiPP Centre,
Manchester City Council,Childrens & Education Services,Payments for services,08.06.2021,5101135932,"£19,341.05",Brentwood Community College,
Manchester City Council,Childrens & Education Services,Payments for services,08.06.2021,5101135926,"£10,102.20",Inspire Training & Education,
Manchester City Council,Childrens & Education Services,Payments for services,08.06.2021,5101135937,"£5,241.92",Rossendale School Priory,
Manchester City Council,Childrens & Education Services,Payments for services,08.06.2021,5101135935,"£5,096.18",Rossendale School Priory,
Manchester City Council,Childrens & Education Services,Payments for services,08.06.2021,5101135871,"£1,663.36",Reed Employment Plc,
Manchester City Council,Childrens & Education Services,Payments for services,08.06.2021,5101135877,"£1,559.40",Reed Employment Plc,
Manchester City Council,Childrens & Education Services,Payments for services,08.06.2021,5101135872,£623.76,Reed Employment Plc,
Manchester City Council,Childrens & Education Services,Payments for services,08.06.2021,5101135874,£519.80,Reed Employment Plc,
Manchester City Council,Childrens & Education Services,Compensation Payments,08.06.2021,1907252154,"£5,778.80",Clyde & Co Claims LLP,
Manchester City Council,Adult Social Care,Training and Development,08.06.2021,5101135893,"£6,743.11",Greater Manchester Mental Health,
Manchester City Council,Adult Social Care,Rents,08.06.2021,5101135837,"£108,586.71",Accommodation Links Ltd,
Manchester City Council,Adult Social Care,Rents,08.06.2021,5101135784,"£4,359.01",Housing Social Ltd,
Manchester City Council,Adult Social Care,Cleaning Equipment and Materials,08.06.2021,5101135901,"£16,000.00",Alliance Disposables Ltd,
Manchester City Council,Adult Social Care,Cleaning Equipment and Materials,08.06.2021,5101136138,"£5,577.17",Alliance Disposables Ltd,
Manchester City Council,Adult Social Care,Cleaning Equipment and Materials,08.06.2021,5101136134,"£2,342.04",Alliance Disposables Ltd,
Manchester City Council,Adult Social Care,Cleaning Equipment and Materials,08.06.2021,5101136135,"£2,219.72",Alliance Disposables Ltd,
Manchester City Council,Adult Social Care,Security,08.06.2021,5101135787,"£3,213.00",UNIQUE SPECIALIST SERVICES,
Manchester City Council,Adult Social Care,Equipment,08.06.2021,5101135898,"£10,358.40",Invacare Limited,
Manchester City Council,Adult Social Care,Catering Provisions,08.06.2021,1907256954,£505.94,Brake Bros Foodservice Ltd,
Manchester City Council,Adult Social Care,Professional fees,08.06.2021,5101135793,"£8,600.00",Policy Partners Project Ltd,
Manchester City Council,Adult Social Care,Professional fees,08.06.2021,5101135863,"£8,260.00",Wholehearted Learning,
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,08.06.2021,5101135915,"£20,000.00",Nestac,
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,08.06.2021,5101135833,"£12,078.32",Manchester Mind,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,08.06.2021,5101135839,"£34,600.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,08.06.2021,5101135791,"£17,435.00",Intra City Construction Group,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,08.06.2021,5101135931,"£10,048.00",Pinnacle Systems Management Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,08.06.2021,5101135954,"£22,000.00",Supporting People In Need,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,08.06.2021,5101135720,"£6,831.33",Great Places Housing Association,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,08.06.2021,5101135721,"£2,290.00",Great Places Housing Association,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,08.06.2021,5101135834,"£1,318.00",Northwards Housing Limited,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,08.06.2021,5101135829,"-£1,318.00",Northwards Housing Limited,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,08.06.2021,5101136133,"-£5,292.00",Sanctuary Housing Association,
Manchester City Council,Adult Social Care,Extra Care Sheltered Housing Payments,08.06.2021,5101135886,-£756.56,Sevacare (U K ) lTD,
Manchester City Council,Corporate Services,Vehicle Costs,08.06.2021,1907256737,"£21,024.98",Cyclescheme Ltd,
Manchester City Council,Corporate Services,Vehicle Costs,08.06.2021,1907256686,"£2,824.00",Cyclescheme Ltd,
Manchester City Council,Corporate Services,Vehicle Costs,08.06.2021,1700120357,"-£2,000.00",Cyclescheme Ltd,
Manchester City Council,Corporate Services,Professional fees,08.06.2021,5101135838,"£3,800.00",Armstrong York,
Manchester City Council,Corporate Services,LRSG Grant Payment,08.06.2021,1907257888,"£2,096.00",Redacted Personal Information,
Manchester City Council,Corporate Services,LRSG Grant Payment,08.06.2021,1907257885,"£2,096.00",Redacted Personal Information,
Manchester City Council,Corporate Services,Infrastructure Fees,08.06.2021,5101135960,"£1,000.00",Cadent Gas Ltd.,
Manchester City Council,Housing Revenue Account,External repairs and maintenance for buildings,08.06.2021,5101135396,"£9,434.25",Northwards Housing Limited,
Manchester City Council,Housing Revenue Account,Northwards Repairs Fee,08.06.2021,5101135102,"-£79,880.00",Northwards Housing Limited,
Manchester City Council,Housing Revenue Account,Northwards Management Fee,08.06.2021,5101135103,"£79,880.00",Northwards Housing Limited,
Manchester City Council,Housing Revenue Account,Council Dwelling Fees,08.06.2021,5101135883,"£14,700.31",Northwards Housing Limited,
Manchester City Council,Housing Revenue Account,Council Dwelling Fees,08.06.2021,5101135045,"£1,372.00",Northwards Housing Limited,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,08.06.2021,5101135799,"£36,347.25",Manchester Working Ltd,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,08.06.2021,5101135885,"£7,768.19",Northwards Housing Limited,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,08.06.2021,5101135884,"£2,525.87",Northwards Housing Limited,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,08.06.2021,5101135880,"£2,114.00",Northwards Housing Limited,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,08.06.2021,5101135796,"£1,137.04",Rothwell Plumbing Services Ltd,
Manchester City Council,Chief Executives,Agency staff provision,08.06.2021,5101135950,"£6,169.50",The Oyster Partnership Limited,
Manchester City Council,Chief Executives,Agency staff provision,08.06.2021,5101135947,"£5,985.25",The Oyster Partnership Limited,
Manchester City Council,Chief Executives,Agency staff provision,08.06.2021,5101135945,"£4,536.50",The Oyster Partnership Limited,
Manchester City Council,Chief Executives,Agency staff provision,08.06.2021,5101135951,"£3,234.00",The Oyster Partnership Limited,
Manchester City Council,Chief Executives,Agency staff provision,08.06.2021,5101135948,"£2,728.00",The Oyster Partnership Limited,
Manchester City Council,Chief Executives,Agency staff provision,08.06.2021,5101135730,"£2,400.00",Capita Resourcing Limited,
Manchester City Council,Chief Executives,Stationery,08.06.2021,5101135946,"£1,125.00",Shaw & Sons Ltd,
Manchester City Council,Chief Executives,Postage,08.06.2021,5101135841,"£3,680.00",Royal Mail Direct,
Manchester City Council,Chief Executives,Data Links,08.06.2021,5101135929,"£2,833.34",The Loop t/a Gamma Telecom Ltd,
Manchester City Council,Chief Executives,Grant and subscriptions awarded,08.06.2021,5101135741,"£38,700.00",Gartner UK Limited,
Manchester City Council,Chief Executives,Advertising,08.06.2021,5101135785,£759.05,TES Global Ltd,
Manchester City Council,Chief Executives,Funeral and coroner related services,08.06.2021,5101135940,"£38,792.55",Central Mcr Uni Hospital t/a,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,08.06.2021,5101135889,"£216,149.78",Building Design Partnership Limited,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,08.06.2021,5101135941,"£471,049.28",Galliford Try Construction,
Manchester City Council,Chief Executives,Compensation Payments,08.06.2021,1907226741,"£1,250.00",Redacted Personal Information,
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,08.06.2021,5101135969,"£1,500.00",Community Security (North West),
Manchester City Council,Regeneration Finance,Planning Application Fees,08.06.2021,1907256417,£924.00,PortalPlanQuest Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,08.06.2021,5101135939,"£7,137.58",Rosgal Ltd,
Manchester City Council,Highways Services,Professional fees,08.06.2021,5101135835,"£65,370.97",Canal & River Trust,
Manchester City Council,Highways Services,Professional fees,08.06.2021,5101135835,"£65,370.97",Canal & River Trust,
Manchester City Council,Highways Services,Professional fees,08.06.2021,5101135708,"£8,030.00",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,08.06.2021,5101135709,"£6,308.00",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,08.06.2021,5101135710,"£5,852.00",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,08.06.2021,5101135835,"£2,107.92",Canal & River Trust,
Manchester City Council,Highways Services,Professional fees,08.06.2021,5101135923,£804.40,Redgate Holdings Ltd,
Manchester City Council,Highways Services,Compensation Payments,08.06.2021,1907233829,"£6,700.00",Scott Rees & Co,
Manchester City Council,Highways Services,Compensation Payments,08.06.2021,1907255291,£743.00,Department For Work & Pensions,
Manchester City Council,Highways Services,Compensation Payments,08.06.2021,1907252147,£725.00,Department For Work & Pensions,
Manchester City Council,Highways Services,Compensation Payments,08.06.2021,1907252167,£725.00,Department For Work & Pensions,
Manchester City Council,Highways Services,Legal Fees,08.06.2021,5101135867,£550.00,Redacted Personal Information,
Manchester City Council,Insurance Fund,Insurance,08.06.2021,1907257889,"£5,198.28",Catholic Church Insurance Assoc.,
Manchester City Council,Manchester Leisure,Equipment,09.06.2021,5101136117,£500.00,Willfab Ltd,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,09.06.2021,5101135921,"£1,450.00",Redgate Holdings Ltd,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,09.06.2021,5101135887,£821.24,Ramora Ltd,
Manchester City Council,Manchester Leisure,Grant Payments,09.06.2021,5101136221,"£1,050.00",Association Of Port Health Authorit,
Manchester City Council,Manchester Leisure,Professional fees,09.06.2021,5101136115,"£7,020.00",Alma Park Kids Club Ltd,
Manchester City Council,Manchester Leisure,Professional fees,09.06.2021,5101136112,"£6,318.00",Alma Park Kids Club Ltd,
Manchester City Council,Manchester Leisure,Professional fees,09.06.2021,5101136274,"£3,505.98",Wythenshawe Community Housing Group,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09.06.2021,5101136235,"£8,800.00",Ladybarn Community Hub,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09.06.2021,5101136233,"£4,500.00",Abraham Moss Warriors JFC,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09.06.2021,5101136106,"£3,906.00",Chorlton Park Regeneration Group,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09.06.2021,5101136161,"£2,560.00",Sow the City,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09.06.2021,5101136093,"£2,000.00",MIC & Didsbury Mosque,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09.06.2021,5101136098,"£1,965.00",Trustees of St Margarets,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09.06.2021,5101136103,"£1,859.14",Withington Civic Society,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09.06.2021,5101136145,"£1,500.00",Friends of Oswald Road Pocket Park,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09.06.2021,5101136186,"£1,392.00",Friends of Fog Lane Park Group,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09.06.2021,5101136234,£900.00,Wythenshawe Waste Warriors,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09.06.2021,5101136089,£897.60,Friends of Didsbury Park,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09.06.2021,5101136097,£867.00,Priory & Needham Avenue,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09.06.2021,5101136123,£750.00,Platt Claremont Residents Assoc,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09.06.2021,5101136124,£700.00,84 Youth CIC,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09.06.2021,5101136140,£500.00,Indian Association (Manchester),
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09.06.2021,5101136100,£500.00,Urdu Global News UK Limited,
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,09.06.2021,5101136251,"£1,431.00",Advanced Vehicle Technicians Ltd,
Manchester City Council,Hospitality + Trading Services,Compensation Payments,09.06.2021,1907255297,"£8,906.84",CLATTERBRIDGE PRIVATE CLINIC,
Manchester City Council,Hospitality + Trading Services,Legal Fees,09.06.2021,1907220676,£500.00,Redacted Personal Information,
Manchester City Council,Environment and Operations,Construction Works,09.06.2021,5101135942,"£226,675.77",Galliford Try Construction,
Manchester City Council,Environment and Operations,Construction Works,09.06.2021,5101135773,"£1,667.50",Conservation Contracts Northwest,
Manchester City Council,Environment and Operations,Construction Works,09.06.2021,5101135772,"£1,213.63",Conservation Contracts Northwest,
Manchester City Council,Childrens & Education Services,Public Transport,09.06.2021,5101136242,"£2,070.00",Stagecoach Manchester,
Manchester City Council,Childrens & Education Services,Transport Coach Hire,09.06.2021,5101136110,£715.00,Connect Cars Ltd,
Manchester City Council,Childrens & Education Services,Transport Coach Hire,09.06.2021,5101136109,-£715.00,Connect Cars Ltd,
Manchester City Council,Childrens & Education Services,Furniture,09.06.2021,5101136353,£561.54,Eps Supplies Ltd,
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,09.06.2021,5101136236,"£51,963.42",Pictor Academy,
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,09.06.2021,5101136257,"£15,925.00",Family Action,
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,09.06.2021,5101136259,"£10,697.33",Family Action,
Manchester City Council,Childrens & Education Services,Payments for services,09.06.2021,5101136243,"£50,598.70",Teenage Works,
Manchester City Council,Childrens & Education Services,Payments for services,09.06.2021,5101136241,"£6,501.28",Cumberland & Westmorland,
Manchester City Council,Childrens & Education Services,Payments for services,09.06.2021,5101136255,"£1,200.00",Link Mediation Services,
Manchester City Council,Childrens & Education Services,Payments for services,09.06.2021,5101136006,"£1,091.58",Reed Employment Plc,
Manchester City Council,Childrens & Education Services,Payments for services,09.06.2021,5101135993,£727.72,Reed Employment Plc,
Manchester City Council,Childrens & Education Services,Payments for services,09.06.2021,5101135977,£623.76,Reed Employment Plc,
Manchester City Council,Childrens & Education Services,Payments for services,09.06.2021,5101136011,£571.78,Reed Employment Plc,
Manchester City Council,Childrens & Education Services,Expenditure re Internal Trading Ordered Externally,09.06.2021,5101136280,£647.20,Language Line Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,09.06.2021,5101136004,"£34,585.73",Skills & Work Solutions,
Manchester City Council,Adult Social Care,Agency staff provision,09.06.2021,5101135978,"£7,580.16",Skills & Work Solutions,
Manchester City Council,Adult Social Care,Agency staff provision,09.06.2021,5101135985,"£6,021.12",Skills & Work Solutions,
Manchester City Council,Adult Social Care,Agency staff provision,09.06.2021,5101135995,"£5,829.12",Skills & Work Solutions,
Manchester City Council,Adult Social Care,Agency staff provision,09.06.2021,5101135988,"£5,153.28",Skills & Work Solutions,
Manchester City Council,Adult Social Care,Agency staff provision,09.06.2021,5101135983,"£2,979.84",Skills & Work Solutions,
Manchester City Council,Adult Social Care,Agency staff provision,09.06.2021,5101136273,£938.04,Vitality 24,
Manchester City Council,Adult Social Care,Training and Development,09.06.2021,5101136278,"£6,977.32",Greater Manchester Mental Health,
Manchester City Council,Adult Social Care,Security,09.06.2021,5101136037,"£1,071.00",UNIQUE SPECIALIST SERVICES,
Manchester City Council,Adult Social Care,Security,09.06.2021,5101136040,"£1,071.00",UNIQUE SPECIALIST SERVICES,
Manchester City Council,Adult Social Care,Security,09.06.2021,5101136044,"£1,071.00",UNIQUE SPECIALIST SERVICES,
Manchester City Council,Adult Social Care,Security,09.06.2021,5101136046,"£1,071.00",UNIQUE SPECIALIST SERVICES,
Manchester City Council,Adult Social Care,Security,09.06.2021,5101136051,"£1,071.00",UNIQUE SPECIALIST SERVICES,
Manchester City Council,Adult Social Care,Equipment,09.06.2021,5101136073,"£1,021.00",Kingkraft Ltd,
Manchester City Council,Adult Social Care,Equipment,09.06.2021,5101136210,£500.00,Stone Computers Ltd,
Manchester City Council,Adult Social Care,Building Materials for direct delivery,09.06.2021,5101136102,£840.00,Illingworth Ingham (M/cR),
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,09.06.2021,5101136181,"£28,969.53",Redacted Personal Information,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,09.06.2021,5101136162,"£4,545.00",Medlock House Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,09.06.2021,5101136238,"£35,000.00",Healthwatch Manchester,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,09.06.2021,5101136232,"£16,520.83",Manchester Action On Street Health,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,09.06.2021,5101136160,"£12,664.29",Manchester People First,
Manchester City Council,Adult Social Care,Payments for services,09.06.2021,5101136094,"£38,244.77",Creative Support Ltd,
Manchester City Council,Adult Social Care,Payments for services,09.06.2021,5101136189,"£2,535.00",Delphi Medical,
Manchester City Council,Adult Social Care,Payments for services,09.06.2021,5101136114,"£2,500.00",ADFERIAD RECOVERY,
Manchester City Council,Adult Social Care,Payments for services,09.06.2021,5101136111,"£1,505.00",ADFERIAD RECOVERY,
Manchester City Council,Adult Social Care,Supporting People Payments,09.06.2021,5101135981,"£12,460.42",People First Housing Association,
Manchester City Council,Adult Social Care,Residential Care Homes Payments,09.06.2021,5101136000,"£8,571.43",Enabling Futures Ltd,
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,09.06.2021,5101136239,£570.00,Stagecoach Manchester,
Manchester City Council,Corporate Services,Professional fees,09.06.2021,5101136125,£720.00,Lucion Environmental Ltd,
Manchester City Council,Corporate Services,Grant and subscriptions awarded,09.06.2021,5101136015,"£1,091.90",Tameside Metropolitan Bouough,
Manchester City Council,Housing Revenue Account,West Gorton Management Fee,09.06.2021,5101136228,"£16,666.00",The Guinness Partnership Ltd,
Manchester City Council,Housing Revenue Account,West Gorton Management Fee,09.06.2021,5101136229,"£16,666.00",The Guinness Partnership Ltd,
Manchester City Council,Chief Executives,Agency staff provision,09.06.2021,5101136126,£880.00,Isherwood Legal Limited,
Manchester City Council,Chief Executives,Equipment,09.06.2021,5101136122,"£1,793.97",Xerox (Uk) Ltd,
Manchester City Council,Chief Executives,Payments to Sub-Contractors,09.06.2021,5101136193,"£1,247.03",Redacted Personal Information,
Manchester City Council,Chief Executives,Payments to Sub-Contractors,09.06.2021,5101136190,"£1,008.50",Redacted Personal Information,
Manchester City Council,Chief Executives,Payments to Sub-Contractors,09.06.2021,5101136265,£954.55,Redacted Personal Information,
Manchester City Council,Chief Executives,Payments to Sub-Contractors,09.06.2021,5101136177,£620.25,Redacted Personal Information,
Manchester City Council,Chief Executives,Printing,09.06.2021,5101135810,"£2,945.00",Astra Signs,
Manchester City Council,Chief Executives,Printing,09.06.2021,5101135811,"£1,395.00",Astra Signs,
Manchester City Council,Chief Executives,Printing,09.06.2021,5101135817,£890.00,Astra Signs,
Manchester City Council,Chief Executives,Printing,09.06.2021,5101135816,£885.00,Astra Signs,
Manchester City Council,Chief Executives,Professional fees,09.06.2021,1907256634,"£1,200.00",Kenworthy's Chambers,
Manchester City Council,Chief Executives,Professional fees,09.06.2021,1907256305,£750.00,Redacted Personal Information,
Manchester City Council,Chief Executives,Professional fees,09.06.2021,1907256631,£600.00,Kenworthy's Chambers,
Manchester City Council,Chief Executives,Grant and subscriptions awarded,09.06.2021,5101136226,"£4,654.50",Northmoor Community Association,
Manchester City Council,Chief Executives,Advertising,09.06.2021,5101136180,"£10,368.00",Clear Channel Uk Ltd,
Manchester City Council,Chief Executives,Advertising,09.06.2021,5101131626,"£1,827.48",Clear Channel Uk Ltd,
Manchester City Council,Chief Executives,Advertising,09.06.2021,5101131625,£849.99,Clear Channel Uk Ltd,
Manchester City Council,Chief Executives,Removal and Storage of Furniture,09.06.2021,5101136219,"£1,238.50",Master Moves Ltd,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,09.06.2021,5101136254,"£12,000.00",Gardiner & Theobald LLP,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,09.06.2021,5101135953,"£8,624.00",NE1 Procurement Services Limited,
Manchester City Council,Chief Executives,Building Works,09.06.2021,5101136296,"£70,601.09",Manchester Central,
Manchester City Council,Chief Executives,Compensation Payments,09.06.2021,1907256959,"£1,297.20",Redacted Personal Information,
Manchester City Council,Chief Executives,Compensation Payments,09.06.2021,1907256956,£687.50,Redacted Personal Information,
Manchester City Council,Regeneration Finance,Preventative Maintenance Work,09.06.2021,5101136095,"£162,312.66",ENGIE Services Ltd,
Manchester City Council,Regeneration Finance,Storage Costs,09.06.2021,5101136199,"£1,169.23",Data Space Limited,
Manchester City Council,Regeneration Finance,Taxi Vehicle Materials,09.06.2021,5101136176,"£3,798.10",New Auto Ltd T/A Mogo (Uk),
Manchester City Council,Regeneration Finance,Taxi Vehicle Materials,09.06.2021,5101136164,"-£3,798.10",New Auto Ltd T/A Mogo (Uk),
Manchester City Council,Regeneration Finance,Grant Payments,09.06.2021,5101136184,"£3,404.12",District Surveyors Associ. Ltd,
Manchester City Council,Regeneration Finance,Professional fees,09.06.2021,5101136230,"£9,435.97",G & J Seddon Ltd,
Manchester City Council,Regeneration Finance,Professional fees,09.06.2021,5101136142,"£1,500.00",Savills (UK) Ltd,
Manchester City Council,Regeneration Finance,Professional fees,09.06.2021,5101136086,£500.00,Concerto Support Services,
Manchester City Council,Highways Services,Payments to Sub-Contractors,09.06.2021,5101135895,"£6,433.25",Wilde Consultants Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,09.06.2021,5101136275,"£4,715.65",Steer Davies & Geave Limited,
Manchester City Council,Highways Services,Payments to Sub-Contractors,09.06.2021,5101136223,"£1,407.68",Northern Marking Limited,
Manchester City Council,Manchester Leisure,Contract Cleaning External,10.06.2021,5101136282,"£3,086.25",GTS Steam Cleaners,
Manchester City Council,Manchester Leisure,Contract Cleaning External,10.06.2021,5101136291,£509.25,GTS Steam Cleaners,
Manchester City Council,Manchester Leisure,Security,10.06.2021,5101136129,"£48,372.46",Showsec International Ltd,
Manchester City Council,Manchester Leisure,Security,10.06.2021,5101136149,"£30,740.67",Showsec International Ltd,
Manchester City Council,Manchester Leisure,Security,10.06.2021,5101136151,"£5,678.78",Showsec International Ltd,
Manchester City Council,Manchester Leisure,Security,10.06.2021,5101136156,"£5,174.60",Showsec International Ltd,
Manchester City Council,Manchester Leisure,Security,10.06.2021,5101136158,"£5,174.60",Showsec International Ltd,
Manchester City Council,Manchester Leisure,Security,10.06.2021,5101136154,"£3,274.20",Showsec International Ltd,
