Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,
Manchester City Council,Childrens & Education Services,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565747,£500.00,STUART CARPETS DENTON LTD,
Manchester City Council,Childrens & Education Services,General Office expenses,07.03.2022,1907566187,£603.35,EE / Orange,
Manchester City Council,Childrens & Education Services,Professional fees,07.03.2022,1907561348,"£5,250.00",Central Chambers,
Manchester City Council,Childrens & Education Services,Professional fees,07.03.2022,1907559354,"£2,240.00",18 St John Street Chambers,
Manchester City Council,Childrens & Education Services,Professional fees,07.03.2022,5105803809,"£1,416.65",Choice Home Tutoring Ltd,
Manchester City Council,Childrens & Education Services,Professional fees,07.03.2022,5105803923,£950.00,Arnoldsolutions,
Manchester City Council,Childrens & Education Services,Professional fees,07.03.2022,1907564514,£750.00,Redacted Personal Information,
Manchester City Council,Childrens & Education Services,Professional fees,07.03.2022,1907561337,£562.16,CY4OR Legal Ltd,
Manchester City Council,Childrens & Education Services,Professional fees,07.03.2022,5105803849,£500.00,National Association of VSH,
Manchester City Council,Childrens & Education Services,Bed & Breakfast Acc,07.03.2022,1907566663,£660.00,HOTEL AT BOOKING.COM,
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,07.03.2022,5105803881,"£1,104.00",Pennine Care In Patient Services,
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,07.03.2022,5105803756,"£147,827.25",Family Action,
Manchester City Council,Childrens & Education Services,Payments for services,07.03.2022,5105803795,"£150,815.20",Loreto College,
Manchester City Council,Childrens & Education Services,Payments for services,07.03.2022,5105803917,"£14,213.50",Teenage Works,
Manchester City Council,Childrens & Education Services,Payments for services,07.03.2022,5105803808,"£8,000.00",Thompsons Academy Ltd,
Manchester City Council,Childrens & Education Services,Payments for services,07.03.2022,5105803920,"£5,718.48",Teenage Works,
Manchester City Council,Childrens & Education Services,Payments for services,07.03.2022,5105803931,"£5,718.48",Teenage Works,
Manchester City Council,Childrens & Education Services,Payments for services,07.03.2022,5105803932,"£2,648.77",Teenage Works,
Manchester City Council,Childrens & Education Services,Foster Payments,07.03.2022,1907565241,£519.00,Redacted Personal Information,
Manchester City Council,Childrens & Education Services,Personal needs of client,07.03.2022,1907565402,"£1,312.95",Argos Business Solutions,
Manchester City Council,Childrens & Education Services,Personal needs of client,07.03.2022,1907565395,"£1,012.00",NATIONALITY DIRECTORAT,
Manchester City Council,Childrens & Education Services,Personal needs of client,07.03.2022,1907565390,£970.00,DREAM LAND CARPET AND FLO,
Manchester City Council,Childrens & Education Services,Ind Budget Payment,07.03.2022,1907564705,£750.00,Redacted Personal Information,
Manchester City Council,Childrens & Education Services,Ind Budget Payment,07.03.2022,1907564704,£750.00,Redacted Personal Information,
Manchester City Council,Adult Social Care,Rents,07.03.2022,5105803305,"£12,590.81",Eeven Homes Ltd.,
Manchester City Council,Adult Social Care,Rents,07.03.2022,5105803747,"£4,410.82",Houses4Homes 4U Ltd,
Manchester City Council,Adult Social Care,Rents,07.03.2022,5105803575,"-£9,370.25",Eeven Homes Ltd.,
Manchester City Council,Adult Social Care,Contract Cleaning External,07.03.2022,5105803791,"£1,238.00",YD Healthcare Ltd,
Manchester City Council,Adult Social Care,Contract Cleaning External,07.03.2022,5105803750,"£1,089.00",YD Healthcare Ltd,
Manchester City Council,Adult Social Care,Equipment,07.03.2022,5105803713,"£3,870.99",Gordon Morris Ltd,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565556,"£3,000.00",H PROPERTY MANAGMENT,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566010,"£3,000.00",H PROPERTY MANAGMENT,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566078,"£3,000.00",JOTS CONSULTANCY LTD,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566084,"£3,000.00",JOTS CONSULTANCY LTD,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565735,"£2,239.00",HOTEL AT BOOKING.COM,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566609,"£2,232.00",HOTEL AT BOOKING.COM,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565904,"£2,100.00",PARK CITY SUITES HOTEL,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565863,"£1,800.00",JOTS CONSULTANCY LTD,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565893,"£1,800.00",JOTS CONSULTANCY LTD,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566250,"£1,680.00",EWEMOVE SALES & LETTIN,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565914,"£1,680.00",TRIVELLES ECCLES HOTEL,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565568,"£1,540.00",CAMPBELLSGUESTHOUSE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565622,"£1,540.00",CAMPBELLSGUESTHOUSE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565624,"£1,540.00",CAMPBELLSGUESTHOUSE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565763,"£1,540.00",CAMPBELLSGUESTHOUSE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566457,"£1,540.00",CAMPBELLSGUESTHOUSE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566463,"£1,540.00",CAMPBELLSGUESTHOUSE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566471,"£1,540.00",CAMPBELLSGUESTHOUSE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566472,"£1,540.00",CAMPBELLSGUESTHOUSE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565701,"£1,540.00",DJ SUITES,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565721,"£1,540.00",DJ SUITES,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565724,"£1,540.00",DJ SUITES,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566395,"£1,540.00",DJ SUITES,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566399,"£1,540.00",DJ SUITES,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566617,"£1,540.00",DJ SUITES,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565563,"£1,540.00",DJSUITESTHEELEMENT,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565586,"£1,540.00",DJSUITESTHEELEMENT,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565617,"£1,540.00",DJSUITESTHEELEMENT,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565618,"£1,540.00",DJSUITESTHEELEMENT,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565619,"£1,540.00",DJSUITESTHEELEMENT,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566151,"£1,540.00",DJSUITESTHEELEMENT,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566178,"£1,540.00",DJSUITESTHEELEMENT,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566184,"£1,540.00",DJSUITESTHEELEMENT,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566455,"£1,540.00",DJSUITESTHEELEMENT,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566466,"£1,540.00",DJSUITESTHEELEMENT,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566487,"£1,540.00",DJSUITESTHEELEMENT,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566494,"£1,540.00",DJSUITESTHEELEMENT,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565541,"£1,540.00",PARK CITY SUITES HOTEL,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565542,"£1,540.00",PARK CITY SUITES HOTEL,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565546,"£1,540.00",PARK CITY SUITES HOTEL,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565547,"£1,540.00",PARK CITY SUITES HOTEL,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565552,"£1,540.00",PARK CITY SUITES HOTEL,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565895,"£1,540.00",PARK CITY SUITES HOTEL,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565926,"£1,540.00",PARK CITY SUITES HOTEL,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566045,"£1,540.00",PARK CITY SUITES HOTEL,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566068,"£1,540.00",PARK CITY SUITES HOTEL,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566204,"£1,540.00",PARK CITY SUITES HOTEL,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566279,"£1,540.00",PARK CITY SUITES HOTEL,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566635,"£1,540.00",PARK CITY SUITES HOTEL,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565523,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565545,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566025,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566028,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566037,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566044,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566055,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566089,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566095,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566098,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566106,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566107,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566110,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566113,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566119,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566121,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566122,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566128,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566130,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566131,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566139,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566147,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566148,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566161,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566166,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566169,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566173,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566179,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566655,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566666,"£1,540.00",PARK VIEW RESIDENCE,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565860,"£1,540.00",TRIVELLES ECCLES HOTEL,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565866,"£1,540.00",TRIVELLES ECCLES HOTEL,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566467,"£1,400.00",GUESTHOUSE MANCHESTER,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565879,"£1,400.00",TRIVELLES ECCLES HOTEL,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565899,"£1,400.00",TRIVELLES ECCLES HOTEL,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565900,"£1,400.00",TRIVELLES ECCLES HOTEL,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565906,"£1,400.00",TRIVELLES ECCLES HOTEL,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565910,"£1,400.00",TRIVELLES ECCLES HOTEL,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566500,"£1,400.00",TRIVELLES ECCLES HOTEL,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565625,"£1,340.00",Britannia Hotels PCARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566525,"£1,282.00",NOVUM MANAGEMENT GMBH,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566210,"£1,263.67",Amazon Co.Uk,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566024,"£1,218.00",Britannia Hotels PCARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566091,"£1,208.00",Britannia Hotels PCARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565717,"£1,163.00",Britannia Hotels PCARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565731,"£1,163.00",Britannia Hotels PCARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565753,"£1,163.00",Britannia Hotels PCARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565755,"£1,163.00",Britannia Hotels PCARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565679,"£1,099.00",HOLIDAY INN P CARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565509,"£1,099.00",Britannia Hotels PCARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565918,"£1,063.42",PP*SHAREDHABIT,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565938,"£1,057.02",PP*SHAREDHABIT,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566034,"£1,009.50",Argos Business Solutions,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566016,£944.95,Argos Business Solutions,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565580,£937.00,AIRPORT HOTEL NORTHEND,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566197,£918.00,HOLIDAY INN P CARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566574,£842.00,Britannia Hotels PCARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565589,£839.00,Britannia Hotels PCARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566632,£818.91,TRAVELODGE P CARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565530,£700.00,GUESTHOUSE MANCHESTER,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565557,£700.00,GUESTHOUSE MANCHESTER,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566475,£700.00,GUESTHOUSE MANCHESTER,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566071,£692.94,Argos Business Solutions,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566267,£688.00,Britannia Hotels PCARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566245,£679.00,HOTEL AT BOOKING.COM,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566392,£598.00,Britannia Hotels PCARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566396,£598.00,Britannia Hotels PCARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566437,£598.00,Britannia Hotels PCARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566504,£586.40,TRAVELODGE P CARD ONLY,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565716,£561.95,Argos Business Solutions,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907566207,£500.97,HIE MANCHESTER EAST,
Manchester City Council,Adult Social Care,Professional fees,07.03.2022,5105803728,"£60,000.00",Accenda Ltd,
Manchester City Council,Adult Social Care,Professional fees,07.03.2022,5105803759,"£1,228.30",Prepaid Financial Services Limited,
Manchester City Council,Adult Social Care,Professional fees,07.03.2022,5105803699,£613.68,Greater Manchester Mental Health,
Manchester City Council,Adult Social Care,Compensation Payments,07.03.2022,1907565289,"£1,500.00",LIBERTY SOLICITORS,
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,07.03.2022,5105803776,"£12,838.22",247Hotel.Com,
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,07.03.2022,5105803565,"£5,560.00",Fairways Lodge,
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,07.03.2022,5105803925,"£5,150.00",Fairways Lodge,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,07.03.2022,5105803650,"£19,166.66",The Children'S Society Services Ltd,
Manchester City Council,Adult Social Care,Payments for services,07.03.2022,5105803725,"£286,667.48",Standwalk Ltd,
Manchester City Council,Adult Social Care,Payments for services,07.03.2022,5105803866,"£8,535.24",North Staffordshire Combined,
Manchester City Council,Adult Social Care,Payments for services,07.03.2022,1907565795,"£1,540.00",DJSUITESTHEELEMENT,
Manchester City Council,Adult Social Care,Payments for services,07.03.2022,1907566359,"£1,540.00",PARK CITY SUITES HOTEL,
Manchester City Council,Adult Social Care,Supported Accommodation,07.03.2022,5105803703,"£1,442.48",One Manchester Limited,
Manchester City Council,Adult Social Care,Personal needs of client,07.03.2022,5105803855,"£2,146.00",Accora,
Manchester City Council,Adult Social Care,Personal needs of client,07.03.2022,5105803749,"£2,145.00",YD Healthcare Ltd,
Manchester City Council,Adult Social Care,Personal needs of client,07.03.2022,5105803851,"£2,069.09",NRS Healthcare,
Manchester City Council,Adult Social Care,Compensation Payments,07.03.2022,1907565289,"£9,750.00",LIBERTY SOLICITORS,
Manchester City Council,Childrens Services,Building Works,07.03.2022,5105803867,"£14,690.00",Southern Cross School,
Manchester City Council,Corporate Services,"Consumable items eg Toilet rolls, soap etc",07.03.2022,1907565836,£755.50,MYHUB INTRANET,
Manchester City Council,Corporate Services,WPS Awards,07.03.2022,5105803708,£715.75,Furniture Resource Centre Ltd,
Manchester City Council,Corporate Services,Legal Fees,07.03.2022,1907565347,"£2,070.00",HMCTS BOLTON082,
Manchester City Council,Corporate Services,Compensation Payments,07.03.2022,1907564681,"£16,000.00",EMERALD LAW,
Manchester City Council,Corporate Services,Compensation Payments,07.03.2022,1907564029,"£2,250.00",Broudie Jackson Canter,
Manchester City Council,Corporate Services,Compensation Payments,07.03.2022,1907528318,"£2,200.00",EMERALD LAW,
Manchester City Council,Housing General Fund,Works and associated costs for Land and Buildings,07.03.2022,1907565300,"£93,034.19",JMW Solicitors,
Manchester City Council,Housing General Fund,Works and associated costs for Land and Buildings,07.03.2022,5105802901,"£1,272.00",Jacobs UK Ltd,
Manchester City Council,Housing General Fund,Works and associated costs for Land and Buildings,07.03.2022,5105802901,£954.00,Jacobs UK Ltd,
Manchester City Council,Housing General Fund,Building Works,07.03.2022,5105803860,"£45,232.00",Manchester Care & Repair Ltd,
Manchester City Council,Housing Revenue Account,External repairs and maintenance for buildings,07.03.2022,5105803874,"£4,530.00",Capita Property & Infras'ture Ltd,
Manchester City Council,Chief Executives,Agency staff provision,07.03.2022,5105803746,"£9,174.15",LAW Absolute,
Manchester City Council,Chief Executives,Agency staff provision,07.03.2022,5105803649,"£4,500.00",Access Computer Consulting plc,
Manchester City Council,Chief Executives,Agency staff provision,07.03.2022,5105803745,"£3,354.00",Kenyon Block Consultants Ltd,
Manchester City Council,Chief Executives,Agency staff provision,07.03.2022,5105803702,£840.00,Isherwood Legal Limited,
Manchester City Council,Chief Executives,Training and Development,07.03.2022,5105803792,"£1,490.00",St John Ambulance,
Manchester City Council,Chief Executives,Training and Development,07.03.2022,5105803793,"£1,490.00",St John Ambulance,
Manchester City Council,Chief Executives,Training and Development,07.03.2022,5105803794,"£1,490.00",St John Ambulance,
Manchester City Council,Chief Executives,Training and Development,07.03.2022,1907565660,£895.00,WWW.PHOENIXHSC.CO.UK,
Manchester City Council,Chief Executives,Equipment,07.03.2022,1907566223,£655.78,ZOOM.US 888-799-9666,
Manchester City Council,Chief Executives,Payments to Sub-Contractors,07.03.2022,5105803871,£650.00,Redacted Personal Information,
Manchester City Council,Chief Executives,Payments to Sub-Contractors,07.03.2022,5105803873,£634.15,Redacted Personal Information,
Manchester City Council,Chief Executives,Printing,07.03.2022,5105803897,£728.00,NB Colour Print Limited,
Manchester City Council,Chief Executives,General Office expenses,07.03.2022,1907565333,"£1,149.12",GOVERNMENT EVENTS,
Manchester City Council,Chief Executives,Professional fees,07.03.2022,1907564633,"£13,125.00",DEANS COURT CHAMBERS,
Manchester City Council,Chief Executives,Professional fees,07.03.2022,5105803899,£570.00,Quaker Trading Ltd,
Manchester City Council,Chief Executives,Professional fees,07.03.2022,1907564031,£500.00,Central Chambers,
Manchester City Council,Chief Executives,Advertising,07.03.2022,5105803864,£800.00,News UK,
Manchester City Council,Chief Executives,Advertising,07.03.2022,1907565478,£700.00,Facebook (CARD ONLY),
Manchester City Council,Chief Executives,Advertising,07.03.2022,1907565919,£700.00,Facebook (CARD ONLY),
Manchester City Council,Chief Executives,Advertising,07.03.2022,1907566181,£700.00,Facebook (CARD ONLY),
Manchester City Council,Chief Executives,Advertising,07.03.2022,1907566348,£700.00,Facebook (CARD ONLY),
Manchester City Council,Chief Executives,Advertising,07.03.2022,1907566424,£700.00,Facebook (CARD ONLY),
Manchester City Council,Chief Executives,Advertising,07.03.2022,1907566691,£700.00,Facebook (CARD ONLY),
Manchester City Council,Chief Executives,Advertising,07.03.2022,1907566565,£664.80,PAYPAL (UK) P CARD ONLY,
Manchester City Council,Chief Executives,Personal needs of client,07.03.2022,5105803806,"£3,000.00",George House Trust,
Manchester City Council,Chief Executives,Legal Fees,07.03.2022,1907566615,£760.00,CHARTERED INSTITUTE OF LE,
Manchester City Council,Chief Executives,Legal Fees,07.03.2022,1907566072,£990.00,HMCTS (Manchester County Court),
Manchester City Council,Chief Executives,Legal Fees,07.03.2022,1907564504,"£1,625.00",Redacted Personal Information,
Manchester City Council,Chief Executives,Legal Fees,07.03.2022,1907566589,"£3,700.00",CHARTERED INSTITUTE OF LE,
Manchester City Council,Chief Executives,Compensation Payments,07.03.2022,1907566593,"£1,187.50",WWW.LAW.AC.UK,
Manchester City Council,Chief Executives,Compensation Payments,07.03.2022,1907564493,£760.42,Redacted Personal Information,
Manchester City Council,Chief Executives,Compensation Payments,07.03.2022,1907564608,£750.00,Redacted Personal Information,
Manchester City Council,Chief Executives,Compensation Payments,07.03.2022,1907565756,£624.00,WWW.THEHUBEVENTS.COM,
Manchester City Council,Chief Executives,Compensation Payments,07.03.2022,1907565920,£624.00,WWW.THEHUBEVENTS.COM,
