Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,
Manchester City Council,Chief Executives,Payments to Sub-Contractors,03.02.2022,5105798079,£607.60,Cosmic Europe Ltd,
Manchester City Council,Chief Executives,Payments to Sub-Contractors,03.02.2022,5105798026,£596.65,Redacted Personal Information,
Manchester City Council,Chief Executives,Grant Payments,03.02.2022,5105798224,"£4,500.00",Reform Radio CIC,
Manchester City Council,Chief Executives,Professional fees,03.02.2022,5105798162,"£4,621.25",Russell & Russell Solicitors LLP,
Manchester City Council,Chief Executives,Professional fees,03.02.2022,5105798102,"£2,000.00",Russell & Russell Solicitors LLP,
Manchester City Council,Chief Executives,Professional fees,03.02.2022,1907529756,£535.17,Mental Health Associates Ltd,
Manchester City Council,Chief Executives,Professional fees,03.02.2022,5105798195,"£2,062.50",NTT DATA Business Solutions Limited,
Manchester City Council,Chief Executives,Professional fees,03.02.2022,1907529616,£819.00,Applied Psychology Services,
Manchester City Council,Chief Executives,Professional fees,03.02.2022,1907532443,£800.00,Redacted Personal Information,
Manchester City Council,Chief Executives,Professional fees,03.02.2022,1907532107,£650.00,Holborn Chambers,
Manchester City Council,Chief Executives,Funeral and coroner related services,03.02.2022,5105798230,"£3,178.00",Uni Hospital of South Mcr,
Manchester City Council,Chief Executives,Postage,03.02.2022,5105798288,"£5,312.80",Whistl North Ltd,
Manchester City Council,Chief Executives,Data Links,03.02.2022,5105798273,"£2,833.34",The Loop t/a Gamma Telecom Ltd,
Manchester City Council,Chief Executives,ICT Sup & Maintnance,03.02.2022,5105798024,£690.00,Finastra,
Manchester City Council,Chief Executives,ICT Sup & Maintnance,03.02.2022,5105797940,"£18,256.53",Mason Advisory,
Manchester City Council,Chief Executives,Subsistence and Conference Expenses,03.02.2022,5105798189,£700.00,Coroners Society of England & Wales,
Manchester City Council,Chief Executives,Subsistence and Conference Expenses,03.02.2022,5105798262,£700.00,Coroners Society of England & Wales,
Manchester City Council,Chief Executives,Advertising,03.02.2022,5105798144,£757.84,Reach Publishing Services Ltd,
Manchester City Council,Chief Executives,Examination Fees,03.02.2022,5105798261,"£2,730.00",Uni Hospital of South Mcr,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,03.02.2022,5105798027,"£30,303.03",NE1 Procurement Services Limited,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,03.02.2022,5105798049,"£51,157.50",Engie Regeneration Ltd,
Manchester City Council,Chief Executives,Compensation Payments,03.02.2022,1907530211,"£1,769.40",Advanced Child Care Assessments,
Manchester City Council,Chief Executives,Compensation Payments,03.02.2022,5105798305,"£1,350.00",Redacted Personal Information,
Manchester City Council,Chief Executives,Compensation Payments,03.02.2022,1907529624,£750.00,Redacted Personal Information,
Manchester City Council,Chief Executives,Compensation Payments,03.02.2022,1907530210,£750.00,Redacted Personal Information,
Manchester City Council,Chief Executives,Compensation Payments,03.02.2022,1907529669,£750.00,Redacted Personal Information,
Manchester City Council,Chief Executives,Compensation Payments,03.02.2022,1907529749,£690.00,MEWA LLP,
Manchester City Council,Chief Executives,Compensation Payments,03.02.2022,1907529623,£650.00,18 St John Street Chambers,
Manchester City Council,Regeneration Finance,Internal Repairs and Maintenance for buildings,03.02.2022,5105798233,"£85,539.65",ENGIE Services Ltd,
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,03.02.2022,5105798115,"£2,375.20",SMS Solar Maintenance Services,
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,03.02.2022,5105798104,"£1,382.76",SMS Solar Maintenance Services,
Manchester City Council,Regeneration Finance,Preventative Maintenance Work,03.02.2022,5105798308,"£215,974.99",ENGIE Services Ltd,
Manchester City Council,Regeneration Finance,Rents,03.02.2022,1907507488,"£38,989.75",CBRE Ltd,
Manchester City Council,Regeneration Finance,Security,03.02.2022,5105798177,"£499,425.83",MITIE SECURITY LIMITED,
Manchester City Council,Regeneration Finance,"Consumable items eg Toilet rolls, soap etc",03.02.2022,5105798191,£980.00,Wilkinson Bros,
Manchester City Council,Regeneration Finance,I T Provision,03.02.2022,5105798045,"£4,036.74",Insight Direct (Uk) Ltd,
Manchester City Council,Regeneration Finance,Removal and Storage of Furniture,03.02.2022,5105798120,£761.62,Master Moves Ltd,
Manchester City Council,Regeneration Finance,Legal Fees,03.02.2022,1907528519,"£6,000.00",FRANCIS TAYLOR BUILDING,
Manchester City Council,Highways Services,Payments to Sub-Contractors,03.02.2022,5105798258,"£44,012.70",NSL Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,03.02.2022,5105798257,"£3,771.46",NSL Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,03.02.2022,5105798239,£909.75,Northern Marking Limited,
Manchester City Council,Highways Services,Payments to Sub-Contractors,03.02.2022,5105798236,-£909.75,Northern Marking Limited,
Manchester City Council,Highways Services,Payments to Sub-Contractors,03.02.2022,5105798219,"-£1,033.76",Northern Marking Limited,
Manchester City Council,Highways Services,Professional fees,03.02.2022,5105797723,"£7,720.02",Wilde Consultants Ltd,
Manchester City Council,Highways Services,Professional fees,03.02.2022,5105797724,"£4,066.52",Wilde Consultants Ltd,
Manchester City Council,Highways Services,Compensation Payments,03.02.2022,1907528652,£850.00,Redacted Personal Information,
Manchester City Council,Highways Services,Compensation Payments,03.02.2022,1907528650,"£3,500.00",YOUR LAW,
Manchester City Council,Highways Services,Compensation Payments,03.02.2022,1907528851,£744.00,Department For Work & Pensions,
Manchester City Council,Highways Services,Compensation Payments,03.02.2022,1907528483,£714.00,UK EXPERTMEDICAL LTD,
Manchester City Council,Manchester Leisure,Training and Development,04.02.2022,5105798060,"£2,250.00",Redacted Personal Information,
Manchester City Council,Manchester Leisure,External repairs and maintenance for buildings,04.02.2022,5105798272,£760.00,Event Buggy Hire,
Manchester City Council,Manchester Leisure,Equipment,04.02.2022,5105798473,"£14,400.00",MGB Plastics Limited,
Manchester City Council,Manchester Leisure,Equipment,04.02.2022,5105798472,"-£14,400.00",MGB Plastics Limited,
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,04.02.2022,5105798565,"£1,790.00",Groundwork Landscapes Ltd,
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,04.02.2022,5105797843,"£3,579.01",W.H. Morris & Co,
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,04.02.2022,5105797842,"£3,434.49",W.H. Morris & Co,
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,04.02.2022,5105797844,"£2,245.25",W.H. Morris & Co,
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,04.02.2022,5105797845,"£2,175.18",W.H. Morris & Co,
Manchester City Council,Manchester Leisure,Professional fees,04.02.2022,5105798556,"£1,360.00",Vertical Access Ltd,
Manchester City Council,Manchester Leisure,Professional fees,04.02.2022,5105798486,"£4,375.00",Aareon UK Ltd,
Manchester City Council,Manchester Leisure,Professional fees,04.02.2022,5105798414,"£1,605.00",Redacted Personal Information,
Manchester City Council,Manchester Leisure,Professional fees,04.02.2022,5105798406,£738.20,Redacted Personal Information,
Manchester City Council,Manchester Leisure,Professional fees,04.02.2022,1907534266,£500.00,Redacted Personal Information,
Manchester City Council,Manchester Leisure,I T Provision,04.02.2022,5105798001,"£10,397.00",Bridgeall Libraries Ltd,
Manchester City Council,Manchester Leisure,Licences Purchase,04.02.2022,5105798417,"£96,141.97",Mobysoft Ltd,
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,04.02.2022,5105798333,£927.50,Cornflower Ltd,
Manchester City Council,Manchester Leisure,Special Event,04.02.2022,5105798283,"£39,889.96",Blachere Illuminations Uk Ltd,
Manchester City Council,Manchester Leisure,Special Event,04.02.2022,5105798412,"£2,195.00",SilverbackUk,
Manchester City Council,Hospitality + Trading Services,Insurance,04.02.2022,1907528850,"£1,016.50",Zurich Municipal,
Manchester City Council,Hospitality + Trading Services,Equipment,04.02.2022,5105798276,"£14,500.00",Cater-Trailer,
Manchester City Council,Hospitality + Trading Services,Hire of Equipment,04.02.2022,1907529609,£660.00,Arena Group,
Manchester City Council,Environment and Operations,Construction Works,04.02.2022,5105798482,"£104,300.00",Dowhigh Ltd,
Manchester City Council,Environment and Operations,Construction Works,04.02.2022,5105798483,"£33,250.71",Dowhigh Ltd,
Manchester City Council,Environment and Operations,Construction Works,04.02.2022,5105798481,"£3,614.79",Dowhigh Ltd,
Manchester City Council,Environment and Operations,Construction Works,04.02.2022,5105798517,"£2,619.80",Transport for Greater Manchester,
Manchester City Council,Environment and Operations,Construction Works,04.02.2022,5105798206,"£34,484.27",Electricity North West Limited,
Manchester City Council,Environment and Operations,Construction Works,04.02.2022,5105798213,"£2,020.89",GMCA,
Manchester City Council,Childrens & Education Services,Equipment,04.02.2022,5105798337,£579.00,Back Care Solutions Ltd,
Manchester City Council,Childrens & Education Services,Equipment,04.02.2022,5105798339,-£874.00,Back Care Solutions Ltd,
Manchester City Council,Childrens & Education Services,Professional fees,04.02.2022,1907528847,£880.00,Redacted Personal Information,
Manchester City Council,Childrens & Education Services,Professional fees,04.02.2022,5105798323,"£3,383.80",Warwickshire County Council,
Manchester City Council,Childrens & Education Services,Professional fees,04.02.2022,5105798509,"£3,317.00",Warwickshire County Council,
Manchester City Council,Childrens & Education Services,Professional fees,04.02.2022,5105798448,"£1,825.32",Warwickshire County Council,
Manchester City Council,Childrens & Education Services,Professional fees,04.02.2022,5105798447,"£1,526.68",Warwickshire County Council,
Manchester City Council,Childrens & Education Services,Professional fees,04.02.2022,5105797828,£973.27,Warwickshire County Council,
Manchester City Council,Childrens & Education Services,Professional fees,04.02.2022,5105798371,£793.63,Weightmans LLP Solicitors,
Manchester City Council,Childrens & Education Services,Professional fees,04.02.2022,1907528779,"£1,200.00",Central Chambers,
Manchester City Council,Childrens & Education Services,Professional fees,04.02.2022,5105798561,£612.50,Waddington & Son Solicitors,
Manchester City Council,Childrens & Education Services,Professional fees,04.02.2022,1907532060,£540.00,Redacted Personal Information,
Manchester City Council,Childrens & Education Services,Professional fees,04.02.2022,1907532096,"£1,500.00",Linda Clegg Consulting Ltd,
Manchester City Council,Childrens & Education Services,I T Provision,04.02.2022,5105798516,"£22,000.00",ICT Revolutions Ltd,
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,04.02.2022,5105798445,"£11,635.00",The Orchards School,
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,04.02.2022,5105798560,"£8,499.12",Delamere School,
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,04.02.2022,5105798560,"£6,619.10",Delamere School,
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,04.02.2022,5105798407,"£1,954.00",The Laurus Trust,
Manchester City Council,Childrens & Education Services,Payments for services,04.02.2022,5105798571,"£5,361.00",The Together Trust,
Manchester City Council,Childrens & Education Services,Payments for services,04.02.2022,5105798572,"£1,408.94",The Together Trust,
Manchester City Council,Childrens & Education Services,Payments for services,04.02.2022,5105798574,"£1,203.92",The Together Trust,
Manchester City Council,Childrens & Education Services,Payments for services,04.02.2022,5105778619,"£1,170.03",The Together Trust,
Manchester City Council,Childrens & Education Services,Payments for services,04.02.2022,5105798573,£589.00,The Together Trust,
Manchester City Council,Childrens & Education Services,Payments for services,04.02.2022,5105798430,"£15,300.00",Salford College,
Manchester City Council,Childrens & Education Services,Payments for services,04.02.2022,5105798439,"£19,780.50",4CT Limited,
Manchester City Council,Childrens & Education Services,Payments for services,04.02.2022,5105798438,"£3,320.37",4CT Limited,
Manchester City Council,Childrens & Education Services,Payments for services,04.02.2022,5105798425,£750.00,Teaching Personnel Ltd,
Manchester City Council,Childrens & Education Services,Payments for services,04.02.2022,5105798532,"£1,587.75",Time Specialist Support Ltd,
Manchester City Council,Childrens & Education Services,Payments for services,04.02.2022,5105798493,"£1,491.47",Fairfield Care Ltd,
Manchester City Council,Childrens & Education Services,Payments for services,04.02.2022,5105798520,"£1,319.50",Fairfield Care Ltd,
Manchester City Council,Childrens & Education Services,Payments for services,04.02.2022,5105798494,"-£1,491.47",Fairfield Care Ltd,
Manchester City Council,Childrens & Education Services,Payments for services,04.02.2022,5105798441,"£3,808.00",Brighter Future,
Manchester City Council,Childrens & Education Services,Payments for services,04.02.2022,5105798428,£537.63,4syte Funding Limited,
Manchester City Council,Adult Social Care,Rents,04.02.2022,5105798359,"£12,518.38",K L Properties,
Manchester City Council,Adult Social Care,Rents,04.02.2022,1907535549,"£1,250.00",Danesway Estates Ltd,
Manchester City Council,Adult Social Care,Equipment,04.02.2022,5105798389,"£2,493.00",NRS Healthcare,
Manchester City Council,Adult Social Care,Equipment,04.02.2022,5105798431,"£5,528.00",Drive Devilbiss Healthcare Ltd,
Manchester City Council,Adult Social Care,Stationery,04.02.2022,5105798331,"£1,114.00",Bennett Workplace Solutions Ltd,
Manchester City Council,Adult Social Care,Professional fees,04.02.2022,5105798370,"£1,236.75",One Manchester Limited,
Manchester City Council,Adult Social Care,Professional fees,04.02.2022,5105798381,"£1,236.75",One Manchester Limited,
Manchester City Council,Adult Social Care,Professional fees,04.02.2022,5105798383,"£1,236.75",One Manchester Limited,
Manchester City Council,Adult Social Care,Professional fees,04.02.2022,5105798386,"£1,236.75",One Manchester Limited,
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,04.02.2022,5105798353,"£1,422.00",Molesworth Hotel,
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,04.02.2022,5105798354,"£1,185.00",Molesworth Hotel,
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,04.02.2022,5105798355,£552.00,Molesworth Hotel,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,04.02.2022,5105798476,"£104,166.67",Nacro,
Manchester City Council,Adult Social Care,Payments for services,04.02.2022,5105798444,"£43,355.77",Creative Support Ltd,
Manchester City Council,Adult Social Care,Personal needs of client,04.02.2022,5105798523,"£1,763.00",Chiltern Invadex Ltd,
Manchester City Council,Adult Social Care,Personal needs of client,04.02.2022,5105798338,£575.00,Back Care Solutions Ltd,
Manchester City Council,Adult Social Care,Legal Fees,04.02.2022,5105798416,"£4,000.00",Chuam Ltd,
Manchester City Council,Corporate Services,Car Parking Permits,04.02.2022,5105798315,"£10,223.50",Flowbird Smart City Uk Ltd,
Manchester City Council,Corporate Services,Equipment,04.02.2022,5105798503,£700.00,digitalenergy Ltd,
Manchester City Council,Corporate Services,HH Support Fund,04.02.2022,5105798269,"£50,000.00",Manchester BME Network,
Manchester City Council,Corporate Services,Legal Fees,04.02.2022,5105798549,£525.00,Trinity Chambers,
Manchester City Council,Housing General Fund,Building Works,04.02.2022,5105798357,"£77,412.20",Manchester Care & Repair Ltd,
Manchester City Council,Housing Revenue Account,Legal Fees,04.02.2022,5105798474,"£9,390.00",Capita Property & Infras'ture Ltd,
Manchester City Council,Chief Executives,AVC NI,04.02.2022,1907534580,"£2,913.82",AVC Wise Ltd,
Manchester City Council,Chief Executives,Training and Development,04.02.2022,5105798479,£934.00,Centre for Assessment,
Manchester City Council,Chief Executives,Payments to Sub-Contractors,04.02.2022,5105798387,£563.85,Redacted Personal Information,
Manchester City Council,Chief Executives,CRB Fees,04.02.2022,5105798356,£532.50,United Medicare Ltd,
Manchester City Council,Chief Executives,Professional fees,04.02.2022,5105798374,"£1,242.00",Weightmans LLP Solicitors,
Manchester City Council,Chief Executives,Professional fees,04.02.2022,5105798376,"£1,156.25",Weightmans LLP Solicitors,
Manchester City Council,Chief Executives,Professional fees,04.02.2022,5105798369,£954.50,Weightmans LLP Solicitors,
Manchester City Council,Chief Executives,Professional fees,04.02.2022,5105798365,£593.75,Weightmans LLP Solicitors,
Manchester City Council,Chief Executives,Professional fees,04.02.2022,5105798375,£581.25,Weightmans LLP Solicitors,
Manchester City Council,Chief Executives,Funeral and coroner related services,04.02.2022,5105798490,"£4,540.00",Uni Hospital of South Mcr,
Manchester City Council,Chief Executives,I T Provision,04.02.2022,5105797884,"£12,000.00",QA Ltd,
Manchester City Council,Chief Executives,Grant and subscriptions awarded,04.02.2022,5105798307,"£2,000.00",Blossom Foundation,
Manchester City Council,Chief Executives,Grant and subscriptions awarded,04.02.2022,1907534269,£500.00,CARISMA Services,
Manchester City Council,Chief Executives,Examination Fees,04.02.2022,5105798478,"£4,725.00",Uni Hospital of South Mcr,
Manchester City Council,Chief Executives,Examination Fees,04.02.2022,5105798491,"£3,010.00",Uni Hospital of South Mcr,
Manchester City Council,Chief Executives,Examination Fees,04.02.2022,5105798433,£606.62,Uni Hospital of South Mcr,
Manchester City Council,Chief Executives,Funeral and coroner related services,04.02.2022,5105798477,"£4,994.00",Uni Hospital of South Mcr,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,04.02.2022,5105798205,"£23,232.32",NE1 Procurement Services Limited,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,04.02.2022,5105798204,"£7,070.71",NE1 Procurement Services Limited,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,04.02.2022,1907535546,"£214,528.85",Vital Energi Solutions Ltd,
Manchester City Council,Regeneration Finance,Preventative Maintenance Work,04.02.2022,5105798725,"-£178,282.80",ENGIE Services Ltd,
Manchester City Council,Regeneration Finance,Refuse Collection,04.02.2022,5105798126,£510.00,Edmundson Electrical Ltd,
Manchester City Council,Regeneration Finance,Refuse Collection,04.02.2022,5105798618,-£510.00,Edmundson Electrical Ltd,
Manchester City Council,Regeneration Finance,Professional fees,04.02.2022,5105798566,£648.00,Alan Franklin Builders Limited,
Manchester City Council,Regeneration Finance,Postage,04.02.2022,5105798564,£518.93,Quadient Ltd (Credifon),
Manchester City Council,Regeneration Finance,I T Provision,04.02.2022,5105798294,"£2,270.00",One Education Ltd,
Manchester City Council,Regeneration Finance,Charges for Services,04.02.2022,1907532318,"£4,786.00",Chapel Properties,
Manchester City Council,Highways Services,Training and Development,04.02.2022,5105798324,"£4,140.00",Kaarbon Technology Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,04.02.2022,5105797505,"£2,504.28",Synectics Security Limited,
Manchester City Council,Highways Services,Professional fees,04.02.2022,5105798121,"£1,590.00",Pell Frischmann Consultants Ltd,
Manchester City Council,Manchester Leisure,Responsive Repairs Work,07.02.2022,1907529620,£500.00,Redacted Personal Information,
Manchester City Council,Manchester Leisure,Rents,07.02.2022,1907535557,"£2,416.01",Mason Owen Property,
Manchester City Council,Manchester Leisure,Security,07.02.2022,5105798231,"£1,899.04",Showsec International Ltd,
Manchester City Council,Manchester Leisure,Security,07.02.2022,5105798689,£728.64,Showsec International Ltd,
Manchester City Council,Manchester Leisure,Security,07.02.2022,5105798231,£504.64,Showsec International Ltd,
Manchester City Council,Manchester Leisure,Transport and Driver Hire,07.02.2022,5105798710,"£4,896.00",C'Art-Art Transport Ltd,
Manchester City Council,Manchester Leisure,Equipment,07.02.2022,5105798788,"£1,000.00",Redacted Personal Information,
Manchester City Council,Manchester Leisure,Equipment,07.02.2022,5105798824,"£1,000.00",Redacted Personal Information,
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,07.02.2022,5105798664,"£9,088.20",Redacted Personal Information,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,07.02.2022,5105798705,£773.50,Fairway Landscapes Ltd,
Manchester City Council,Manchester Leisure,Professional fees,07.02.2022,5105798815,£539.00,Kerry Taylor Auctions,
Manchester City Council,Manchester Leisure,Professional fees,07.02.2022,5105798637,"£1,605.00",Redacted Personal Information,
Manchester City Council,Manchester Leisure,Professional fees,07.02.2022,5105798581,£977.50,Common Practices Ltd,
Manchester City Council,Manchester Leisure,Professional fees,07.02.2022,5105798640,"£3,866.72",Response Team 247 Ltd,
Manchester City Council,Manchester Leisure,Professional fees,07.02.2022,5105798793,£900.00,Redacted Personal Information,
Manchester City Council,Manchester Leisure,Professional fees,07.02.2022,5105798681,"£6,983.50",Swan Films Ltd,
Manchester City Council,Manchester Leisure,Professional fees,07.02.2022,5105798639,"£1,300.00",Redacted Personal Information,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,07.02.2022,5105798550,"£1,500.00",Manchester International Festival,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,07.02.2022,5105798690,£500.00,City South Manchester Housing Trust,
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,07.02.2022,5105798678,£809.99,The Paula Bolton Collection Ltd,
Manchester City Council,Manchester Leisure,Special Event,07.02.2022,5105798724,"£8,500.00",Walk The Plank Ltd,
Manchester City Council,Manchester Leisure,Special Event,07.02.2022,1907534468,"£2,340.00",Redacted Personal Information,
Manchester City Council,Manchester Leisure,Special Event,07.02.2022,1907534561,"£3,000.00",Peacemeal C.I.C,
Manchester City Council,Libraries and Theatres,Works and associated costs for Land and Buildings,07.02.2022,5105798759,£550.00,Biblioteca Ltd.,
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,07.02.2022,5105798796,"£11,554.31",Standard Fuels Oils,
Manchester City Council,Environment and Operations,Construction Works,07.02.2022,5105798827,"£40,617.24",J.Hopkins (Contractors) Ltd.,
Manchester City Council,Environment and Operations,Construction Works,07.02.2022,5105798489,"£7,082.00",Transport for Greater Manchester,
Manchester City Council,Environment and Operations,Construction Works,07.02.2022,5105798801,"-£7,082.00",Transport for Greater Manchester,
Manchester City Council,Environment and Operations,Construction Works,07.02.2022,5105798487,"£4,086.34",Transport for Greater Manchester,
Manchester City Council,Environment and Operations,Construction Works,07.02.2022,5105798729,"-£4,086.34",Transport for Greater Manchester,
Manchester City Council,Environment and Operations,Construction Works,07.02.2022,5105798617,"£5,810.02",GMCA,
Manchester City Council,Environment and Operations,Construction Works,07.02.2022,5105798168,"£38,914.25",Balfour Beatty Living Places Ltd,
Manchester City Council,Environment and Operations,Construction Works,07.02.2022,5105798227,"£22,903.00",Balfour Beatty Living Places Ltd,
Manchester City Council,Environment and Operations,Construction Works,07.02.2022,5105798228,"£21,119.87",Balfour Beatty Living Places Ltd,
Manchester City Council,Childrens & Education Services,Rents,07.02.2022,5105798671,£780.28,Mosscare St Vincent's Housing,
Manchester City Council,Childrens & Education Services,Contract Cleaning External,07.02.2022,5105798819,"£6,045.00",Tiddlywinks Nursery-Clayton No.4 Ac,
Manchester City Council,Childrens & Education Services,Transport Taxis,07.02.2022,5105785094,£849.35,Cresta Car Hire,
Manchester City Council,Childrens & Education Services,Transport Taxis,07.02.2022,1907529766,£584.10,Cresta Car Hire,
Manchester City Council,Childrens & Education Services,Catering,07.02.2022,1907528619,"£1,340.50",SDC Trading Ltd Clubs Group,
Manchester City Council,Childrens & Education Services,Professional fees,07.02.2022,5105798721,"£3,454.50",Russell & Russell Solicitors LLP,
Manchester City Council,Childrens & Education Services,Professional fees,07.02.2022,5105798720,"£3,333.32",Redacted Personal Information,
Manchester City Council,Childrens & Education Services,Subsistence and Conference Expenses,07.02.2022,5105798665,"£1,496.50",Greenwich Leisure Limited,
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,07.02.2022,5105798660,"£2,610.00",Alt Payee Acorn Care & Education,
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,07.02.2022,5105798659,"£2,465.00",Alt Payee Acorn Care & Education,
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,07.02.2022,5105798701,"£2,320.00",Alt Payee Acorn Care & Education,
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,07.02.2022,5105798786,"£3,339.75",Firwood High School,
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,07.02.2022,5105798595,"£35,150.00",Central Mcr Uni Hospital t/a,
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,07.02.2022,5105798596,"£35,150.00",Central Mcr Uni Hospital t/a,
Manchester City Council,Childrens & Education Services,Payments for services,07.02.2022,5105797793,£750.00,Teaching Personnel Ltd,
Manchester City Council,Childrens & Education Services,Payments for services,07.02.2022,5105797778,"£11,820.00",Horizon Care & Education Group Ltd,
Manchester City Council,Childrens & Education Services,Payments for services,07.02.2022,5105797779,"£9,456.00",Horizon Care & Education Group Ltd,
Manchester City Council,Childrens & Education Services,Payments for services,07.02.2022,5105798670,"£1,436.80",Fairfield Care Ltd,
Manchester City Council,Childrens & Education Services,Payments for services,07.02.2022,5105798669,"£1,094.52",Fairfield Care Ltd,
Manchester City Council,Childrens & Education Services,Foster Payments,07.02.2022,5105797883,"£23,720.00",Family Futures CIC,
Manchester City Council,Childrens & Education Services,Supported Accommodation,07.02.2022,5105798684,£780.28,Mosscare St Vincent's Housing,
Manchester City Council,Childrens & Education Services,Childrens Allowances,07.02.2022,5105798682,£780.28,Mosscare St Vincent's Housing,
Manchester City Council,Childrens & Education Services,Childrens Allowances,07.02.2022,5105798683,£780.28,Mosscare St Vincent's Housing,
Manchester City Council,Childrens & Education Services,Childrens Allowances,07.02.2022,5105798685,£780.28,Mosscare St Vincent's Housing,
Manchester City Council,Childrens & Education Services,Childrens Allowances,07.02.2022,5105798686,£780.28,Mosscare St Vincent's Housing,
Manchester City Council,Childrens & Education Services,Childrens Allowances,07.02.2022,5105798688,£780.28,Mosscare St Vincent's Housing,
Manchester City Council,Childrens & Education Services,Childrens Allowances,07.02.2022,5105798588,£867.90,Transitional Plus Care CIC Limited,
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,07.02.2022,5105798538,"£1,044.50",T F Jones Property Services Ltd,
Manchester City Council,Adult Social Care,Rents,07.02.2022,1907538284,"£1,232.69",LETTINGAPROPERTY.COM,
Manchester City Council,Adult Social Care,Security,07.02.2022,5105798643,"£1,377.00",UNIQUE SPECIALIST SERVICES,
Manchester City Council,Adult Social Care,Equipment,07.02.2022,5105798781,"£2,610.00",Aidapt Bathrooms Ltd,
Manchester City Council,Adult Social Care,Furniture,07.02.2022,5105798621,£934.20,Furniture Resource Centre Ltd,
Manchester City Council,Adult Social Care,Furniture,07.02.2022,5105798626,£529.05,Furniture Resource Centre Ltd,
Manchester City Council,Adult Social Care,Professional fees,07.02.2022,5105798587,£760.00,Womens Aid Federation Of England,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,07.02.2022,5105798776,"£14,485.42",Breakthrough Uk Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,07.02.2022,5105798776,"£3,888.94",Breakthrough Uk Ltd,
Manchester City Council,Adult Social Care,Payments for services,07.02.2022,5105798757,"£25,160.00",Greater Manchester Mental Health,
Manchester City Council,Adult Social Care,Payments for services,07.02.2022,5105798215,"£12,360.40",Brook,
Manchester City Council,Adult Social Care,Payments for services,07.02.2022,5105798663,"-£12,360.40",Brook,
Manchester City Council,Adult Social Care,Supporting People Payments,07.02.2022,5105798730,"£48,836.00",Southway Housing Trust,
Manchester City Council,Adult Social Care,Home Care ,07.02.2022,5105798575,£706.40,Standwalk Ltd,
Manchester City Council,Corporate Services,Vehicle Costs,07.02.2022,1907537563,"£5,850.00",Cyclescheme Ltd,
Manchester City Council,Corporate Services,Vehicle Costs,07.02.2022,1700130438,-£800.00,Cyclescheme Ltd,
Manchester City Council,Corporate Services,Vehicle Costs,07.02.2022,1700130439,"-£1,900.00",Cyclescheme Ltd,
Manchester City Council,Corporate Services,Printing,07.02.2022,5105798772,"£1,406.00",Mail Solutions,
Manchester City Council,Corporate Services,Professional fees,07.02.2022,5105797405,"£2,937.00",Mace Cost Consultancy Ltd,
Manchester City Council,Corporate Services,Professional fees,07.02.2022,5105797404,"£10,301.00",Mace Cost Consultancy Ltd,
Manchester City Council,Corporate Services,Professional fees,07.02.2022,5105797407,"£4,358.00",Mace Cost Consultancy Ltd,
Manchester City Council,Corporate Services,Compensation Payments,07.02.2022,1907538288,"£1,200.00",PABLA & PABLA,
